"miRNAPair","CancerTypes","Count"
"miR-19b-3p/miR-210-3p","SARC",1
"miR-19b-3p/miR-30b-3p","SARC",1
"miR-200a-3p/miR-200b-3p","STAD",1
"miR-200b-3p/miR-19b-1-5p","SARC",1
"miR-200c-3p/let-7e-5p","SARC",1
"miR-150-3p/miR-663a","COAD",1
"miR-150-5p/miR-143-5p","DLBC",1
"miR-150-5p/miR-144-3p","MESO",1
"miR-200c-3p/miR-1304-5p","THYM",1
"miR-200c-3p/miR-181a-2-3p","SKCM",1
"miR-200c-3p/miR-98-5p","ACC",1
"miR-152-3p/miR-429","CESC",1
"miR-153-3p/miR-370-3p","ACC",1
"miR-155-5p/miR-642a-5p","UVM",1
"miR-203a-3p/let-7f-2-3p","MESO",1
"miR-203a-3p/miR-125a-5p","LIHC",1
"miR-204-5p/let-7b-5p","UCS",1
"miR-15b-3p/let-7e-5p","SARC",1
"miR-15b-3p/miR-9-5p","KICH",1
"miR-15b-5p/miR-181a-2-3p","SARC",1
"miR-204-5p/miR-1237-3p","OV",1
"miR-204-5p/miR-589-3p","UCEC",1
"miR-205-5p/miR-16-2-3p","KIRP",1
"miR-15b-5p/miR-34a-5p","SARC",1
"miR-16-2-3p/miR-154-5p","SKCM",1
"miR-16-2-3p/miR-550a-5p","ACC",1
"miR-20a-3p/miR-20a-5p","SARC",1
"miR-20a-5p/miR-10a-5p","UVM",1
"miR-16-2-3p/miR-92b-3p","THYM",1
"miR-17-3p/miR-628-5p","SARC",1
"miR-17-5p/miR-129-5p","UCS",1
"miR-17-5p/miR-19b-3p","SARC",1
"miR-32-3p/miR-18b-5p","READ",1
"miR-32-3p/miR-548j-5p","CHOL",1
"miR-324-3p/miR-199a-3p","SARC",1
"miR-17-5p/miR-320b","UCS",1
"miR-17-5p/miR-760","UCS",1
"miR-20a-5p/miR-340-5p","SARC",1
"miR-20a-5p/miR-381-3p","HNSC",1
"miR-181a-2-3p/miR-17-3p","SARC",1
"miR-181a-2-3p/miR-664a-3p","DLBC",1
"miR-20b-3p/miR-301b-3p","UCS",1
"miR-20b-5p/miR-421","KICH",1
"miR-20b-5p/miR-520d-3p","TGCT",1
"miR-324-3p/miR-326","SKCM",1
"miR-326/miR-1226-3p","SKCM",1
"miR-326/miR-330-5p","UVM",1
"miR-326/miR-9-5p","CHOL",1
"miR-330-3p/miR-329-3p","ACC",1
"miR-20b-5p/miR-708-5p","STAD",1
"miR-20b-5p/miR-7-5p","PCPG",1
"miR-211-5p/miR-17-5p","SKCM",1
"miR-181a-5p/miR-378a-5p","SARC",1
"miR-181b-5p/miR-450b-5p","BLCA",1
"miR-181c-5p/miR-181a-5p","UCEC",1
"miR-330-3p/miR-335-5p","PCPG",1
"miR-330-5p/miR-126-5p","LGG",1
"miR-330-5p/miR-139-5p","ACC",1
"miR-181c-5p/miR-218-5p","SARC",1
"miR-181d-5p/miR-125b-5p","THYM",1
"miR-181d-5p/miR-149-3p","TGCT",1
"miR-212-3p/miR-425-5p","SARC",1
"miR-21-3p/miR-130b-3p","ACC",1
"miR-214-3p/miR-136-3p","DLBC",1
"miR-214-3p/miR-219a-1-3p","UCS",1
"miR-214-3p/miR-940","TGCT",1
"miR-214-5p/miR-15b-3p","SKCM",1
"miR-331-3p/let-7e-5p","SARC",1
"miR-331-3p/miR-141-3p","BLCA",1
"miR-331-3p/miR-26b-5p","STAD",1
"miR-335-3p/miR-3187-3p","UCS",1
"miR-335-3p/miR-383-5p","UVM",1
"miR-335-3p/miR-940","ESCA",1
"miR-215-5p/miR-30a-5p","STAD",1
"miR-335-5p/miR-331-3p","STAD",1
"miR-335-5p/miR-877-5p","SARC",1
"miR-21-5p/miR-192-5p","SARC",1
"miR-218-5p/miR-197-3p","SARC",1
"miR-218-5p/miR-32-3p","STAD",1
"miR-221-3p/miR-30a-5p","UCS",1
"miR-221-5p/miR-1270","UVM",1
"miR-339-5p/miR-129-5p","DLBC",1
"miR-339-5p/miR-93-5p","STAD",1
"miR-221-5p/miR-9-5p","CESC",1
"miR-222-3p/miR-1224-5p","LGG",1
"miR-182-5p/miR-1296-5p","OV",1
"miR-182-5p/miR-15b-3p","LIHC",1
"miR-182-5p/miR-196b-5p","SARC",1
"miR-33a-5p/miR-149-5p","KICH",1
"miR-33a-5p/miR-155-5p","UCEC",1
"miR-222-3p/miR-299-5p","OV",1
"miR-222-3p/miR-335-5p","SARC",1
"miR-222-5p/miR-129-5p","ESCA",1
"miR-222-5p/miR-508-3p","ESCA",1
"miR-222-5p/miR-548v","PCPG",1
"miR-223-5p/miR-3928-3p","STAD",1
"miR-33a-5p/miR-331-3p","BLCA",1
"miR-33a-5p/miR-98-5p","ACC",1
"miR-33b-5p/miR-338-5p","CHOL",1
"miR-33b-5p/miR-33a-5p","PAAD",1
"miR-340-5p/miR-155-5p","KIRC",1
"miR-182-5p/miR-30a-3p","THYM",1
"miR-182-5p/miR-335-5p","SKCM",1
"miR-182-5p/miR-338-3p","SKCM",1
"miR-182-5p/miR-34a-5p","READ",1
"miR-183-3p/miR-224-5p","CESC",1
"miR-183-5p/miR-105-5p","READ",1
"miR-183-5p/miR-455-3p","KIRC",1
"miR-183-5p/miR-511-5p","STAD",1
"miR-183-5p/miR-514b-5p","SKCM",1
"miR-185-3p/miR-195-5p","STAD",1
"miR-340-5p/miR-212-3p","SARC",1
"miR-340-5p/miR-589-3p","KIRC",1
"miR-342-3p/miR-221-5p","LUAD",1
"miR-342-3p/miR-664a-3p","DLBC",1
"miR-345-5p/miR-107","LGG",1
"miR-345-5p/miR-19b-1-5p","STAD",1
"miR-185-3p/miR-9-5p","ESCA",1
"miR-188-3p/miR-577","UCEC",1
"miR-18a-3p/miR-141-5p","DLBC",1
"miR-223-5p/miR-518f-5p","TGCT",1
"miR-224-3p/miR-224-5p","STAD",1
"miR-224-3p/miR-301a-3p","LUAD",1
"miR-18a-3p/miR-185-3p","SKCM",1
"miR-18a-3p/miR-505-5p","STAD",1
"miR-18a-3p/miR-653-5p","ESCA",1
"miR-34a-3p/miR-1270","BLCA",1
"miR-34a-5p/let-7g-3p","SKCM",1
"miR-34a-5p/miR-193b-3p","KICH",1
"miR-224-5p/miR-425-5p","ESCA",1
"miR-34a-5p/miR-30b-3p","READ",1
"miR-34b-3p/miR-223-5p","MESO",1
"miR-34b-5p/miR-302b-3p","TGCT",1
"miR-34c-5p/miR-181b-5p","UVM",1
"miR-18a-5p/miR-138-5p","ESCA",1
"miR-18a-5p/miR-33a-5p","UCS",1
"miR-362-3p/miR-138-5p","UCS",1
"miR-362-3p/miR-34b-3p","UCS",1
"miR-362-3p/miR-484","STAD",1
"miR-362-3p/miR-660-5p","UCS",1
"miR-362-5p/miR-500b-5p","UCS",1
"miR-2355-3p/miR-130b-3p","ACC",1
"miR-2355-3p/miR-155-5p","KICH",1
"miR-2355-3p/miR-301b-3p","ACC",1
"miR-18b-5p/miR-182-5p","CESC",1
"miR-18b-5p/miR-31-5p","TGCT",1
"miR-18b-5p/miR-552-3p","READ",1
"miR-2355-5p/miR-155-5p","SARC",1
"miR-2355-5p/miR-625-5p","THYM",1
"miR-2355-5p/miR-769-3p","ACC",1
"miR-570-3p/miR-31-5p","KICH",1
"miR-576-5p/miR-335-5p","SARC",1
"miR-577/miR-96-5p","THYM",1
"miR-362-5p/miR-654-3p","BLCA",1
"miR-363-3p/miR-29a-5p","SKCM",1
"miR-363-3p/miR-615-3p","ESCA",1
"miR-18b-5p/miR-7-1-3p","TGCT",1
"miR-192-5p/miR-106a-5p","SKCM",1
"miR-193a-3p/miR-16-2-3p","SKCM",1
"miR-2355-5p/miR-889-3p","CESC",1
"miR-23a-5p/miR-222-5p","HNSC",1
"miR-23b-5p/miR-23a-5p","KIRP",1
"miR-363-3p/miR-7-5p","DLBC",1
"miR-3662/miR-409-3p","SKCM",1
"miR-23b-5p/miR-663a","COAD",1
"miR-25-3p/miR-30a-5p","THYM",1
"miR-26b-3p/miR-484","STAD",1
"miR-370-3p/miR-296-5p","LIHC",1
"miR-373-3p/miR-323a-5p","TGCT",1
"miR-374a-3p/miR-1-3p","SKCM",1
"miR-376a-5p/miR-33b-5p","READ",1
"miR-376b-3p/miR-299-3p","TGCT",1
"miR-376c-3p/miR-221-5p","ESCA",1
"miR-27a-3p/miR-17-5p","SKCM",1
"miR-27a-5p/miR-326","STAD",1
"miR-27b-3p/miR-125b-2-3p","SARC",1
"miR-376c-3p/miR-493-3p","CHOL",1
"miR-377-3p/miR-222-5p","LIHC",1
"miR-378a-3p/miR-155-5p","UCS",1
"miR-27b-3p/miR-221-3p","SARC",1
"miR-27b-3p/miR-590-3p","SARC",1
"miR-27b-5p/miR-190a-5p","SARC",1
"miR-378a-3p/miR-182-5p","TGCT",1
"miR-378a-3p/miR-34c-5p","TGCT",1
"miR-378a-5p/miR-188-5p","SARC",1
"miR-27b-5p/miR-22-5p","SKCM",1
"miR-28-3p/miR-2116-3p","DLBC",1
"miR-296-5p/miR-642a-5p","SKCM",1
"miR-299-3p/miR-23a-5p","READ",1
"miR-299-3p/miR-7-5p","TGCT",1
"miR-29a-3p/miR-193b-3p","SKCM",1
"miR-378a-5p/miR-539-5p","MESO",1
"miR-378a-5p/miR-7-5p","TGCT",1
"miR-378a-5p/miR-96-5p","UCS",1
"miR-379-5p/miR-146a-5p","KICH",1
"miR-381-3p/miR-411-3p","TGCT",1
"miR-382-5p/miR-493-3p","UCS",1
"miR-382-5p/miR-937-3p","KIRP",1
"miR-3909/miR-9-3p","PAAD",1
"miR-29a-5p/miR-150-5p","SKCM",1
"miR-3928-3p/miR-133a-3p","STAD",1
"miR-410-3p/miR-181a-2-3p","SARC",1
"miR-411-3p/miR-424-5p","PCPG",1
"miR-29b-3p/miR-518c-5p","TGCT",1
"miR-29b-3p/miR-526b-3p","TGCT",1
"miR-411-5p/miR-130a-3p","THYM",1
"miR-411-5p/miR-18b-5p","DLBC",1
"miR-411-5p/miR-377-5p","UCS",1
"miR-411-5p/miR-935","ESCA",1
"miR-421/miR-3680-3p","UVM",1
"miR-424-3p/miR-19a-3p","STAD",1
"miR-424-3p/miR-615-3p","MESO",1
"miR-424-5p/miR-133a-3p","UCS",1
"miR-29b-3p/miR-7-2-3p","LGG",1
"miR-29c-3p/miR-1-3p","LUSC",1
"miR-29c-3p/miR-301a-3p","READ",1
"miR-29c-3p/miR-30b-3p","READ",1
"miR-29c-3p/miR-340-5p","SKCM",1
"miR-301a-3p/miR-18a-3p","LIHC",1
"miR-301a-3p/miR-21-3p","ACC",1
"miR-301a-3p/miR-454-3p","SKCM",1
"miR-301b-3p/miR-767-5p","TGCT",1
"miR-302c-3p/miR-122-5p","TGCT",1
"miR-302c-3p/miR-372-3p","TGCT",1
"miR-3065-3p/miR-34a-5p","KICH",1
"miR-3065-5p/miR-34c-5p","TGCT",1
"miR-30a-3p/miR-127-5p","BLCA",1
"miR-30a-3p/miR-222-3p","UVM",1
"miR-30a-3p/miR-29c-3p","UVM",1
"miR-30a-3p/miR-939-5p","STAD",1
"miR-30a-5p/miR-27a-3p","SKCM",1
"miR-30a-5p/miR-30c-2-3p","LIHC",1
"miR-30b-3p/miR-200b-5p","HNSC",1
"miR-30b-3p/miR-30b-5p","DLBC",1
"miR-30b-3p/miR-30d-5p","DLBC",1
"miR-30b-5p/miR-429","LUAD",1
"miR-30b-5p/miR-9-3p","COAD",1
"miR-30c-1-3p/miR-30c-2-3p","LIHC",1
"miR-30c-1-3p/miR-3913-5p","BLCA",1
"miR-30c-2-3p/miR-199b-5p","THYM",1
"miR-30c-2-3p/miR-200a-3p","LIHC",1
"miR-30c-5p/miR-671-5p","SKCM",1
"miR-30c-5p/miR-7-5p","SKCM",1
"miR-30d-3p/miR-224-3p","CHOL",1
"miR-30e-5p/miR-21-5p","UVM",1
"miR-3127-5p/miR-203a-3p","ACC",1
"miR-3127-5p/miR-616-5p","SARC",1
"miR-3130-5p/miR-760","UVM",1
"miR-3150b-3p/miR-31-5p","ESCA",1
"miR-3150b-3p/miR-590-3p","SKCM",1
"miR-31-5p/miR-3065-5p","UCEC",1
"miR-3170/miR-519d-3p","THYM",1
"miR-3200-3p/miR-421","UCS",1
"miR-320b/miR-144-3p","BRCA",1
"miR-320d/miR-363-3p","LUAD",1
"miR-323a-5p/miR-483-5p","PCPG",1
"miR-424-5p/miR-146b-5p","UVM",1
"miR-424-5p/miR-152-3p","CESC",1
"miR-424-5p/miR-15a-5p","UVM",1
"miR-424-5p/miR-374a-5p","UVM",1
"miR-424-5p/miR-654-5p","UCS",1
"miR-425-5p/miR-431-3p","ESCA",1
"miR-425-5p/miR-550a-3p","SARC",1
"miR-429/miR-106a-5p","PAAD",1
"miR-429/miR-940","TGCT",1
"miR-431-5p/miR-3928-3p","ESCA",1
"miR-432-5p/let-7b-5p","THYM",1
"miR-432-5p/miR-218-5p","SARC",1
"miR-432-5p/miR-589-3p","SARC",1
"miR-4326/miR-1271-5p","UCS",1
"miR-449a/miR-221-5p","LUAD",1
"miR-450a-5p/miR-424-5p","STAD",1
"miR-450b-5p/miR-196a-5p","ACC",1
"miR-450b-5p/miR-519c-3p","THYM",1
"miR-450b-5p/miR-520a-3p","THYM",1
"miR-452-3p/miR-2355-5p","ACC",1
"miR-452-3p/miR-410-3p","PCPG",1
"miR-455-3p/miR-31-5p","SKCM",1
"miR-485-5p/miR-195-5p","MESO",1
"miR-485-5p/miR-98-5p","ACC",1
"miR-486-3p/miR-873-5p","TGCT",1
"miR-486-5p/miR-18b-5p","READ",1
"miR-486-5p/miR-195-5p","UVM",1
"miR-487b-3p/miR-155-5p","KICH",1
"miR-491-5p/miR-218-5p","ACC",1
"miR-491-5p/miR-323a-3p","SARC",1
"miR-491-5p/miR-331-3p","DLBC",1
"miR-491-5p/miR-550a-5p","KIRP",1
"miR-493-3p/miR-877-3p","UCS",1
"miR-494-3p/miR-514a-3p","UCS",1
"miR-494-3p/miR-93-3p","SKCM",1
"miR-495-3p/miR-125b-5p","CESC",1
"miR-497-3p/miR-526b-3p","TGCT",1
"miR-497-5p/miR-16-2-3p","THYM",1
"miR-497-5p/miR-20a-5p","BLCA",1
"miR-497-5p/miR-24-2-5p","ACC",1
"miR-497-5p/miR-301b-3p","CESC",1
"miR-497-5p/miR-302c-3p","TGCT",1
"miR-497-5p/miR-31-5p","THYM",1
"miR-497-5p/miR-362-3p","SARC",1
"miR-497-5p/miR-411-5p","LIHC",1
"miR-497-5p/miR-615-3p","SKCM",1
"miR-497-5p/miR-942-5p","LIHC",1
"miR-500a-5p/miR-200c-3p","STAD",1
"miR-501-3p/miR-27a-3p","SKCM",1
"miR-501-5p/miR-199a-3p","UCS",1
"miR-501-5p/miR-502-5p","KICH",1
"miR-502-3p/miR-106a-5p","UCS",1
"miR-502-5p/miR-182-5p","UCS",1
"miR-503-5p/miR-30b-3p","SARC",1
"miR-503-5p/miR-362-3p","STAD",1
"miR-505-5p/miR-130a-3p","BLCA",1
"miR-505-5p/miR-296-3p","DLBC",1
"miR-505-5p/miR-485-3p","SARC",1
"miR-511-5p/miR-26a-1-3p","KIRC",1
"miR-512-3p/miR-3170","THYM",1
"miR-514a-3p/miR-103a-2-5p","STAD",1
"miR-518a-5p/miR-149-5p","THYM",1
"miR-518a-5p/miR-31-3p","THYM",1
"miR-519a-3p/miR-519c-3p","THYM",1
"miR-519d-3p/miR-3662","THYM",1
"miR-519d-3p/miR-508-5p","THYM",1
"miR-519d-3p/miR-519c-3p","THYM",1
"miR-519e-5p/miR-515-5p","TGCT",1
"miR-520a-3p/miR-182-5p","THYM",1
"miR-520c-3p/miR-432-5p","TGCT",1
"miR-539-5p/miR-200c-3p","TGCT",1
"miR-548e-3p/miR-183-3p","UCEC",1
"miR-550a-3p/miR-33a-3p","READ",1
"miR-582-3p/miR-224-3p","OV",1
"miR-582-5p/miR-141-3p","BLCA",1
"miR-582-5p/miR-143-3p","UVM",1
"miR-582-5p/miR-2355-5p","HNSC",1
"miR-582-5p/miR-410-3p","LGG",1
"miR-589-3p/miR-296-5p","KIRP",1
"miR-616-5p/miR-18a-3p","BLCA",1
"miR-616-5p/miR-20b-5p","THYM",1
"miR-616-5p/miR-29b-3p","CESC",1
"miR-616-5p/miR-497-3p","UCEC",1
"miR-616-5p/miR-942-5p","THYM",1
"miR-625-5p/miR-144-5p","SARC",1
"miR-627-5p/miR-21-5p","UCS",1
"miR-627-5p/miR-326","STAD",1
"miR-628-3p/miR-3928-3p","SKCM",1
"miR-629-3p/miR-196b-5p","ACC",1
"miR-629-3p/miR-671-5p","SARC",1
"miR-629-5p/miR-767-3p","TGCT",1
"miR-651-5p/miR-215-5p","BRCA",1
"miR-651-5p/miR-629-3p","ESCA",1
"miR-652-3p/miR-455-3p","SKCM",1
"miR-654-3p/miR-20b-5p","SKCM",1
"miR-654-3p/miR-939-5p","DLBC",1
"miR-664a-5p/miR-132-3p","SARC",1
"miR-664a-5p/miR-17-3p","SKCM",1
"miR-671-5p/miR-765","SKCM",1
"miR-676-3p/miR-513b-5p","ACC",1
"miR-7-1-3p/miR-331-3p","SARC",1
"miR-7-1-3p/miR-582-5p","SARC",1
"miR-744-3p/miR-34a-5p","SKCM",1
"miR-758-3p/miR-377-5p","ESCA",1
"miR-7-5p/miR-129-2-3p","PAAD",1
"miR-7-5p/miR-183-5p","READ",1
"miR-7-5p/miR-330-5p","UCS",1
"miR-7-5p/miR-548d-3p","TGCT",1
"miR-760/miR-212-3p","THYM",1
"miR-767-5p/miR-130a-5p","UVM",1
"miR-767-5p/miR-135b-3p","COAD",1
"miR-767-5p/miR-651-5p","BLCA",1
"miR-769-3p/miR-144-3p","READ",1
"miR-873-5p/miR-486-5p","TGCT",1
"miR-874-3p/miR-340-5p","SARC",1
"miR-92b-3p/miR-301b-3p","TGCT",1
"miR-92b-3p/miR-7-5p","UCS",1
"miR-93-3p/let-7c-5p","SARC",1
"miR-93-3p/miR-31-5p","STAD",1
"miR-93-3p/miR-9-3p","STAD",1
"miR-937-3p/miR-548f-3p","COAD",1
"miR-939-5p/miR-221-5p","KIRP",1
"miR-939-5p/miR-377-3p","STAD",1
"miR-939-5p/miR-497-5p","UVM",1
"miR-9-3p/miR-9-5p","SKCM",1
"miR-940/miR-505-5p","BLCA",1
"miR-940/miR-548v","ACC",1
"miR-940/miR-582-3p","UCS",1
"miR-942-5p/miR-219a-5p","TGCT",1
"miR-942-5p/miR-939-5p","ACC",1
"miR-9-5p/miR-1228-5p","CHOL",1
"miR-9-5p/miR-330-5p","SKCM",1
"miR-96-5p/miR-20a-5p","OV",1
"miR-96-5p/miR-3200-3p","PAAD",1
"miR-96-5p/miR-320c","MESO",1
"miR-96-5p/miR-497-3p","MESO",1
"miR-96-5p/miR-501-5p","UCS",1
"miR-99a-5p/miR-18a-5p","ESCA",1
"miR-552-3p/miR-125a-3p","COAD",1
"miR-99b-3p/miR-429","UCS",1
"let-7b-5p/miR-125b-5p","THYM",1
"let-7b-5p/miR-31-3p","THYM",1
"let-7b-5p/miR-3613-3p","UCS",1
"let-7b-5p/miR-550a-5p","UCS",1
"let-7c-5p/miR-1301-3p","SARC",1
"let-7c-5p/miR-146a-5p","ESCA",1
"let-7c-5p/miR-196a-5p","COAD",1
"let-7c-5p/miR-29c-3p","SARC",1
"let-7f-1-3p/miR-421","SARC",1
"let-7f-2-3p/miR-942-5p","TGCT",1
"let-7f-5p/miR-20a-5p","LUAD",1
"let-7f-5p/miR-33a-5p","LUAD",1
"let-7g-3p/miR-20b-5p","LUAD",1
"let-7g-3p/miR-33a-5p","COAD",1
"let-7i-3p/miR-543","ACC",1
"miR-101-3p/miR-424-5p","UVM",1
"miR-101-5p/miR-135b-5p","SKCM",1
"miR-101-5p/miR-141-3p","MESO",1
"miR-103a-2-5p/miR-200a-3p","BLCA",1
"miR-106a-5p/miR-130a-5p","ESCA",1
"miR-106a-5p/miR-326","UCS",1
"miR-106a-5p/miR-372-3p","TGCT",1
"miR-106a-5p/miR-940","ESCA",1
"miR-106b-5p/miR-150-5p","SARC",1
"miR-106b-5p/miR-744-5p","SARC",1
"miR-107/miR-1298-5p","LGG",1
"miR-10a-5p/let-7b-5p","UVM",1
"miR-184/miR-93-5p","SKCM",1
"miR-185-5p/miR-155-5p","SARC",1
"miR-185-5p/miR-365a-3p","SARC",1
"miR-10a-5p/miR-190a-5p","UVM",1
"miR-10b-5p/miR-301a-3p","UCEC",1
"miR-1226-3p/miR-1227-3p","COAD",1
"miR-188-3p/miR-3065-3p","SARC",1
"miR-18a-3p/miR-221-3p","ACC",1
"miR-18a-3p/miR-519d-3p","TGCT",1
"miR-18a-5p/miR-106b-5p","SARC",1
"miR-18a-5p/miR-29a-3p","BLCA",1
"miR-1226-3p/miR-1305","ACC",1
"miR-1226-3p/miR-629-3p","COAD",1
"miR-1228-3p/miR-940","READ",1
"miR-18b-5p/miR-18a-3p","BLCA",1
"miR-190a-5p/miR-199a-3p","SARC",1
"miR-125a-3p/miR-185-3p","SARC",1
"miR-125a-3p/miR-20a-5p","SARC",1
"miR-125b-5p/miR-3065-3p","SARC",1
"miR-125b-5p/miR-519c-3p","THYM",1
"miR-126-5p/miR-195-5p","SARC",1
"miR-126-5p/miR-29a-3p","SKCM",1
"miR-190a-5p/miR-199b-3p","SARC",1
"miR-190a-5p/miR-214-5p","SARC",1
"miR-191-3p/miR-125b-5p","SKCM",1
"miR-192-3p/miR-577","TGCT",1
"miR-192-5p/miR-30c-2-3p","BLCA",1
"miR-1270/miR-29c-3p","CESC",1
"miR-1271-5p/miR-141-3p","TGCT",1
"miR-127-3p/miR-127-5p","DLBC",1
"miR-3065-5p/miR-671-5p","BLCA",1
"miR-30a-3p/miR-129-5p","UVM",1
"miR-30a-5p/miR-548b-3p","UVM",1
"miR-30b-3p/let-7a-3p","SARC",1
"miR-30b-3p/miR-32-3p","DLBC",1
"miR-30b-3p/miR-495-3p","HNSC",1
"miR-127-5p/miR-106a-5p","THYM",1
"miR-127-5p/miR-15b-5p","THYM",1
"miR-127-5p/miR-205-5p","TGCT",1
"miR-1276/miR-378a-3p","UCS",1
"miR-1287-5p/miR-744-5p","SKCM",1
"miR-1288-3p/miR-501-5p","COAD",1
"miR-30b-3p/miR-513a-5p","SKCM",1
"miR-30b-5p/miR-183-5p","DLBC",1
"miR-30b-5p/miR-548f-3p","COAD",1
"miR-30c-2-3p/miR-125b-5p","THYM",1
"miR-30c-2-3p/miR-196a-5p","SARC",1
"miR-30c-2-3p/miR-513a-5p","SKCM",1
"miR-192-5p/miR-3662","UCS",1
"miR-193a-3p/miR-182-5p","SARC",1
"miR-193a-3p/miR-491-3p","UCS",1
"miR-30c-5p/miR-582-5p","HNSC",1
"miR-30c-5p/miR-9-5p","SKCM",1
"miR-3117-3p/miR-192-5p","CHOL",1
"miR-193b-3p/miR-132-5p","SKCM",1
"miR-193b-5p/miR-1271-5p","CHOL",1
"miR-193b-5p/miR-148a-3p","ESCA",1
"miR-3127-5p/miR-642a-5p","KICH",1
"miR-3130-5p/miR-145-5p","BLCA",1
"miR-3136-5p/miR-940","DLBC",1
"miR-129-2-3p/let-7b-5p","UVM",1
"miR-129-5p/miR-1226-3p","UCEC",1
"miR-129-5p/miR-29c-3p","LGG",1
"miR-193b-5p/miR-484","SARC",1
"miR-129-5p/miR-429","HNSC",1
"miR-129-5p/miR-431-5p","ESCA",1
"miR-31-5p/let-7f-2-3p","COAD",1
"miR-31-5p/miR-199b-3p","LGG",1
"miR-1296-5p/miR-31-5p","SKCM",1
"miR-1304-5p/miR-330-5p","SKCM",1
"miR-1305/miR-142-5p","THYM",1
"miR-31-5p/miR-548d-3p","TGCT",1
"miR-31-5p/miR-642a-5p","BLCA",1
"miR-320c/miR-194-5p","UVM",1
"miR-1306-3p/let-7c-5p","UCS",1
"miR-1307-3p/miR-148a-3p","SARC",1
"miR-130a-3p/miR-141-3p","SARC",1
"miR-195-5p/miR-1295a","THYM",1
"miR-195-5p/miR-362-3p","SARC",1
"miR-195-5p/miR-374a-5p","SARC",1
"miR-197-3p/miR-34a-5p","SARC",1
"miR-197-3p/miR-424-5p","SARC",1
"miR-320c/miR-205-5p","TGCT",1
"miR-320d/miR-130a-3p","UCS",1
"miR-323a-3p/miR-497-5p","CESC",1
"miR-197-3p/miR-675-3p","SARC",1
"miR-1976/miR-155-5p","ACC",1
"miR-199a-3p/miR-195-3p","SARC",1
"miR-199a-3p/miR-218-5p","SARC",1
"miR-199a-3p/miR-411-5p","THYM",1
"miR-199a-3p/miR-550a-5p","ACC",1
"miR-32-3p/miR-9-3p","BLCA",1
"miR-324-3p/miR-195-5p","SARC",1
"miR-324-3p/miR-874-3p","BLCA",1
"miR-324-5p/miR-125b-5p","SKCM",1
"miR-324-5p/miR-30c-1-3p","BLCA",1
"miR-324-5p/miR-93-3p","LUAD",1
"miR-199a-3p/miR-889-3p","SARC",1
"miR-199a-3p/miR-92b-3p","UVM",1
"miR-199a-5p/miR-218-5p","ESCA",1
"miR-326/miR-30a-3p","LUAD",1
"miR-326/miR-874-3p","STAD",1
"miR-328-3p/let-7g-3p","SKCM",1
"miR-130a-3p/miR-221-5p","ESCA",1
"miR-130a-3p/miR-33b-5p","THYM",1
"miR-130a-3p/miR-362-5p","HNSC",1
"miR-130a-5p/miR-1226-3p","UCEC",1
"miR-130a-5p/miR-196a-5p","THYM",1
"miR-199a-5p/miR-30a-5p","THYM",1
"miR-199a-5p/miR-889-3p","THYM",1
"miR-199b-3p/miR-181a-2-3p","SARC",1
"miR-199b-3p/miR-30c-2-3p","SARC",1
"miR-199b-3p/miR-320c","UCS",1
"miR-130a-5p/miR-362-5p","SKCM",1
"miR-130b-3p/miR-204-5p","ACC",1
"miR-130b-3p/miR-215-5p","LIHC",1
"miR-130b-3p/miR-9-5p","ACC",1
"miR-130b-5p/miR-204-5p","ACC",1
"miR-130b-5p/miR-33a-5p","ESCA",1
"miR-130b-5p/miR-505-3p","BRCA",1
"miR-1323/miR-942-5p","TGCT",1
"miR-132-3p/miR-199b-3p","SARC",1
"miR-133a-3p/miR-145-5p","LGG",1
"miR-133a-3p/miR-367-3p","TGCT",1
"miR-500a-3p/miR-144-5p","SARC",1
"miR-500a-3p/miR-424-5p","SARC",1
"miR-500a-5p/miR-744-3p","SARC",1
"miR-19a-3p/miR-212-3p","SARC",1
"miR-19a-3p/miR-2355-5p","HNSC",1
"miR-329-3p/miR-362-3p","UCS",1
"miR-330-3p/miR-130a-3p","SARC",1
"miR-330-3p/miR-219a-1-3p","SARC",1
"miR-19a-3p/miR-3065-5p","ESCA",1
"miR-19a-3p/miR-500a-5p","SARC",1
"miR-19b-1-5p/miR-130b-3p","UCS",1
"miR-19b-1-5p/miR-195-5p","SARC",1
"miR-19b-1-5p/miR-92b-3p","UCS",1
"miR-19b-3p/miR-145-5p","SKCM",1
"miR-331-3p/miR-200a-5p","STAD",1
"miR-331-5p/miR-183-5p","DLBC",1
"miR-335-3p/miR-129-5p","UVM",1
"miR-19b-3p/miR-212-3p","SARC",1
"miR-200a-3p/miR-32-3p","LUAD",1
"miR-335-3p/miR-181b-5p","UVM",1
"miR-335-3p/miR-31-5p","ESCA",1
"miR-503-5p/miR-181d-5p","ACC",1
"miR-503-5p/miR-195-5p","UVM",1
"miR-503-5p/miR-21-3p","MESO",1
"miR-335-3p/miR-616-5p","BLCA",1
"miR-335-5p/miR-17-5p","UCS",1
"miR-335-5p/miR-192-5p","BLCA",1
"miR-335-5p/miR-411-5p","KICH",1
"miR-337-3p/miR-125b-5p","THYM",1
"miR-503-5p/miR-424-3p","STAD",1
"miR-505-3p/miR-19a-3p","SARC",1
"miR-505-5p/miR-135b-5p","BLCA",1
"miR-506-3p/miR-491-5p","SKCM",1
"miR-508-5p/miR-512-5p","THYM",1
