Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.888,0.012,0.0065,891,hsa-mir-582-3p,hsa-mir-181c-5p,False,0.3754131455399061
0.2735,0.8315,0.008,5738,hsa-mir-130a-5p,hsa-mir-362-5p,False,0.3931398135818908
0.1975,0.0665,0.008,4853,hsa-mir-125b-2-3p,hsa-mir-155-5p,False,0.3931398135818908
0.3925,0.1955,0.003,4853,hsa-mir-1287-5p,hsa-mir-744-5p,False,0.31973019801980196
0.4485,0.6875,0.009,3572,hsa-mir-211-5p,hsa-mir-378a-3p,False,0.39922355769230766
0.371,0.783,0.0015,3572,hsa-mir-223-3p,hsa-mir-494-3p,False,0.2727044334975369
0.4085,0.172,0.0085,79577,hsa-mir-195-5p,hsa-mir-146a-5p,False,0.3945924528301887
0.422,0.5155,0.003,1824,hsa-mir-130a-3p,hsa-mir-101-3p,False,0.31973019801980196
0.127,0.173,0.0095,5156,hsa-mir-129-5p,hsa-mir-30b-3p,False,0.4011521739130435
0.039,0.328,0.0055,1284,hsa-mir-9-5p,hsa-mir-744-5p,False,0.35673637961335675
0.6985,0.9035,0.006,2113,hsa-mir-27b-5p,hsa-mir-136-5p,False,0.3654059405940594
0.779,0.012,0.0025,2113,hsa-mir-27b-5p,hsa-mir-214-3p,False,0.31973019801980196
0.773,0.309,0.005,2113,hsa-mir-27b-5p,hsa-mir-1228-3p,False,0.3535057471264368
0.0615,0.224,0.0045,9315,hsa-mir-454-3p,hsa-mir-326,False,0.3403217213114754
0.019,0.093,0.0035,9315,hsa-mir-29a-3p,hsa-mir-219a-1-3p,False,0.31973019801980196
0.143,0.763,0.0035,23670,hsa-let-7c-5p,hsa-mir-455-5p,False,0.31973019801980196
0.1745,0.3785,0.0015,26136,hsa-mir-9-5p,hsa-mir-330-5p,False,0.2727044334975369
0.0255,0.2065,0.0075,79056,hsa-mir-17-5p,hsa-mir-340-5p,False,0.3860460251046025
0.0255,0.6055,0.001,79056,hsa-mir-17-5p,hsa-mir-508-5p,False,0.2350700636942675
0.048,0.1565,0.0075,79056,hsa-mir-17-5p,hsa-mir-93-5p,False,0.3860460251046025
0.3305,0.149,0.009,79056,hsa-mir-20a-5p,hsa-mir-93-5p,False,0.39922355769230766
0.2965,0.053,0.001,9053,hsa-mir-106a-5p,hsa-mir-454-3p,False,0.2350700636942675
0.8715,0.059,0.0,9053,hsa-mir-17-5p,hsa-mir-454-3p,True,0.0
0.314,0.8125,0.0065,9958,hsa-mir-338-5p,hsa-mir-20a-5p,False,0.3754131455399061
0.945,0.317,0.0055,4193,hsa-mir-9-3p,hsa-mir-218-5p,False,0.35673637961335675
0.0255,0.098,0.009,9764,hsa-mir-17-5p,hsa-mir-93-5p,False,0.39922355769230766
0.792,0.017,0.0055,80003,hsa-mir-20a-5p,hsa-mir-93-5p,False,0.35673637961335675
0.0105,0.333,0.0005,80003,hsa-mir-93-5p,hsa-mir-17-5p,False,0.19023711340206184
0.882,0.149,0.005,116496,hsa-mir-93-5p,hsa-mir-20a-5p,False,0.3535057471264368
0.6135,0.808,0.0035,3915,hsa-mir-33a-3p,hsa-mir-452-5p,False,0.31973019801980196
0.1545,0.3085,0.0035,2317,hsa-mir-18a-3p,hsa-mir-185-3p,False,0.31973019801980196
0.5085,0.857,0.0035,80727,hsa-mir-338-3p,hsa-mir-328-3p,False,0.31973019801980196
0.215,0.812,0.009,58489,hsa-mir-19b-3p,hsa-mir-145-5p,False,0.39922355769230766
0.626,0.154,0.007,3658,hsa-mir-335-3p,hsa-mir-29a-3p,False,0.3815982274741506
0.045,0.4205,0.0035,10238,hsa-mir-193a-3p,hsa-mir-3200-3p,False,0.31973019801980196
0.4145,0.143,0.0085,1025,hsa-mir-29a-3p,hsa-mir-193b-3p,False,0.3945924528301887
0.0755,0.6005,0.0095,4609,hsa-mir-16-2-3p,hsa-mir-199a-5p,False,0.4011521739130435
0.0215,0.612,0.004,7094,hsa-mir-193b-3p,hsa-mir-20a-3p,False,0.33099551569506724
0.186,0.2405,0.005,6194,hsa-mir-222-5p,hsa-mir-146a-5p,False,0.3535057471264368
0.3255,0.0155,0.004,116113,hsa-mir-744-5p,hsa-mir-455-3p,False,0.33099551569506724
0.125,0.0985,0.0,7020,hsa-mir-195-5p,hsa-mir-214-3p,True,0.0
0.0955,0.371,0.0025,7020,hsa-mir-628-5p,hsa-mir-497-5p,False,0.31973019801980196
0.8495,0.4125,0.0045,63027,hsa-mir-103a-2-5p,hsa-mir-106a-5p,False,0.3403217213114754
0.062,0.289,0.003,7280,hsa-mir-708-5p,hsa-mir-497-5p,False,0.31973019801980196
0.2715,0.5005,0.0045,7280,hsa-mir-497-5p,hsa-mir-485-3p,False,0.3403217213114754
0.2805,0.661,0.003,6386,hsa-mir-155-5p,hsa-mir-27a-3p,False,0.31973019801980196
0.8785,0.471,0.001,7057,hsa-mir-20a-3p,hsa-mir-513a-5p,False,0.2350700636942675
0.5945,0.332,0.009,7057,hsa-mir-17-3p,hsa-mir-513a-5p,False,0.39922355769230766
0.12,0.709,0.0015,51196,hsa-mir-18a-3p,hsa-mir-377-5p,False,0.2727044334975369
0.1105,0.0155,0.0,80312,hsa-mir-200c-3p,hsa-mir-200b-3p,True,0.0
0.7035,0.2715,0.0035,55759,hsa-mir-150-5p,hsa-mir-508-5p,False,0.31973019801980196
0.6675,0.127,0.0,8615,hsa-mir-29a-3p,hsa-mir-335-5p,True,0.0
0.4795,0.5395,0.0055,23344,hsa-mir-19a-3p,hsa-mir-328-3p,False,0.35673637961335675
0.3485,0.746,0.0035,283373,hsa-mir-200b-3p,hsa-mir-92a-1-5p,False,0.31973019801980196
0.155,0.875,0.0035,5925,hsa-mir-20b-5p,hsa-mir-494-3p,False,0.31973019801980196
0.0275,0.3555,0.004,10150,hsa-mir-369-3p,hsa-mir-410-3p,False,0.33099551569506724
0.3645,0.0355,0.0025,7090,hsa-mir-615-3p,hsa-mir-30a-3p,False,0.31973019801980196
0.05,0.0265,0.0075,3480,hsa-mir-494-3p,hsa-mir-93-3p,False,0.3860460251046025
0.0815,0.2715,0.0045,3480,hsa-mir-26b-3p,hsa-mir-629-3p,False,0.3403217213114754
0.198,0.022,0.008,3480,hsa-mir-183-5p,hsa-mir-29a-5p,False,0.3931398135818908
0.205,0.291,0.0085,3480,hsa-mir-1271-5p,hsa-mir-3200-3p,False,0.3945924528301887
0.1435,0.203,0.003,3480,hsa-mir-1271-5p,hsa-mir-125b-1-3p,False,0.31973019801980196
0.3315,0.3925,0.003,3480,hsa-mir-29b-1-5p,hsa-mir-193b-3p,False,0.31973019801980196
0.2095,0.387,0.0015,3480,hsa-mir-145-5p,hsa-mir-193b-3p,False,0.2727044334975369
0.2085,0.013,0.0,3480,hsa-mir-33a-3p,hsa-mir-15b-3p,True,0.0
0.351,0.0605,0.0065,3480,hsa-mir-3200-3p,hsa-mir-503-5p,False,0.3754131455399061
0.0315,0.0115,0.0035,3480,hsa-mir-93-3p,hsa-mir-96-5p,False,0.31973019801980196
0.473,0.094,0.002,10066,hsa-mir-590-5p,hsa-mir-328-3p,False,0.2940717131474104
0.013,0.8405,0.0005,4916,hsa-mir-345-5p,hsa-mir-625-5p,False,0.19023711340206184
0.337,0.188,0.0005,4916,hsa-mir-615-3p,hsa-mir-765,False,0.19023711340206184
0.8285,0.4885,0.003,4916,hsa-mir-625-5p,hsa-mir-22-5p,False,0.31973019801980196
0.9235,0.2385,0.004,3687,hsa-mir-658,hsa-mir-455-3p,False,0.33099551569506724
0.7935,0.026,0.0055,1012,hsa-mir-584-5p,hsa-let-7g-3p,False,0.35673637961335675
0.2225,0.856,0.002,54849,hsa-mir-2355-5p,hsa-mir-19b-3p,False,0.2940717131474104
0.314,0.5575,0.0025,1213,hsa-mir-29a-3p,hsa-mir-335-3p,False,0.31973019801980196
0.87,0.2285,0.0045,1213,hsa-mir-182-5p,hsa-mir-130a-3p,False,0.3403217213114754
0.0735,0.1315,0.001,50488,hsa-mir-339-5p,hsa-mir-625-5p,False,0.2350700636942675
0.213,0.3025,0.0055,7157,hsa-mir-27a-3p,hsa-mir-17-5p,False,0.35673637961335675
0.1575,0.711,0.0045,7157,hsa-mir-491-5p,hsa-mir-92a-1-5p,False,0.3403217213114754
0.112,0.2255,0.005,396,hsa-mir-497-5p,hsa-mir-324-5p,False,0.3535057471264368
0.021,0.306,0.0035,23476,hsa-mir-940,hsa-mir-2110,False,0.31973019801980196
0.087,0.0355,0.001,23476,hsa-mir-1228-3p,hsa-mir-7-1-3p,False,0.2350700636942675
0.041,0.0795,0.0085,4782,hsa-mir-625-5p,hsa-mir-589-3p,False,0.3945924528301887
0.793,0.349,0.003,4782,hsa-mir-21-3p,hsa-mir-150-5p,False,0.31973019801980196
0.178,0.175,0.0095,4782,hsa-mir-940,hsa-mir-31-5p,False,0.4011521739130435
0.1315,0.0255,0.007,4782,hsa-mir-550a-5p,hsa-mir-17-5p,False,0.3815982274741506
0.136,0.015,0.0005,4782,hsa-mir-550a-5p,hsa-mir-19b-3p,False,0.19023711340206184
0.1355,0.047,0.0025,4782,hsa-mir-550a-5p,hsa-mir-93-5p,False,0.31973019801980196
0.4355,0.8145,0.002,4782,hsa-mir-20b-5p,hsa-mir-221-5p,False,0.2940717131474104
0.5415,0.044,0.002,4782,hsa-mir-184,hsa-mir-93-5p,False,0.2940717131474104
0.5515,0.0805,0.0,4782,hsa-mir-491-5p,hsa-mir-30b-3p,True,0.0
0.044,0.2975,0.003,1291,hsa-mir-503-5p,hsa-mir-671-5p,False,0.31973019801980196
0.1455,0.203,0.007,351,hsa-mir-3662,hsa-mir-20b-5p,False,0.3815982274741506
0.0685,0.3505,0.003,351,hsa-mir-93-5p,hsa-mir-193b-3p,False,0.31973019801980196
0.228,0.052,0.004,207,hsa-mir-19a-3p,hsa-mir-193b-3p,False,0.33099551569506724
0.0565,0.513,0.001,4542,hsa-mir-93-3p,hsa-mir-106a-5p,False,0.2350700636942675
0.3,0.365,0.0005,5792,hsa-mir-1287-5p,hsa-let-7a-2-3p,False,0.19023711340206184
0.082,0.0685,0.0025,5792,hsa-mir-181a-3p,hsa-mir-29a-3p,False,0.31973019801980196
0.685,0.019,0.0015,5792,hsa-mir-625-5p,hsa-mir-1229-3p,False,0.2727044334975369
0.2235,0.957,0.006,27,hsa-mir-125b-5p,hsa-mir-409-3p,False,0.3654059405940594
0.9535,0.7995,0.007,57530,hsa-mir-143-5p,hsa-mir-2355-5p,False,0.3815982274741506
0.337,0.4915,0.0055,3782,hsa-mir-181c-3p,hsa-mir-27a-3p,False,0.35673637961335675
0.797,0.213,0.0035,7483,hsa-mir-362-3p,hsa-mir-338-3p,False,0.31973019801980196
0.468,0.5625,0.003,10130,hsa-mir-543,hsa-mir-320d,False,0.31973019801980196
0.711,0.1975,0.0085,6574,hsa-mir-196b-5p,hsa-mir-138-5p,False,0.3945924528301887
0.1855,0.062,0.0015,6574,hsa-mir-30a-5p,hsa-mir-30a-3p,False,0.2727044334975369
0.3375,0.112,0.002,9686,hsa-mir-3662,hsa-mir-409-3p,False,0.2940717131474104
0.3825,0.2455,0.002,9686,hsa-mir-3662,hsa-mir-379-5p,False,0.2940717131474104
0.022,0.1305,0.007,6161,hsa-mir-424-3p,hsa-mir-744-3p,False,0.3815982274741506
0.2955,0.333,0.001,22989,hsa-mir-1304-5p,hsa-mir-330-5p,False,0.2350700636942675
0.1125,0.4565,0.004,116931,hsa-mir-501-3p,hsa-mir-27a-3p,False,0.33099551569506724
0.574,0.8515,0.0025,79966,hsa-mir-106a-5p,hsa-mir-25-5p,False,0.31973019801980196
0.9075,0.12,0.008,80854,hsa-mir-32-5p,hsa-mir-181a-2-3p,False,0.3931398135818908
0.181,0.058,0.0095,4651,hsa-mir-181c-5p,hsa-mir-181d-5p,False,0.4011521739130435
0.44,0.5835,0.008,4651,hsa-mir-3680-3p,hsa-mir-139-3p,False,0.3931398135818908
0.182,0.386,0.007,4651,hsa-mir-149-5p,hsa-mir-450b-5p,False,0.3815982274741506
0.09,0.0905,0.0005,4651,hsa-mir-495-3p,hsa-mir-506-3p,False,0.19023711340206184
0.2725,0.453,0.0045,4651,hsa-mir-877-5p,hsa-mir-139-3p,False,0.3403217213114754
0.986,0.433,0.0045,9180,hsa-mir-101-5p,hsa-mir-301a-3p,False,0.3403217213114754
0.358,0.3635,0.0035,10769,hsa-mir-9-5p,hsa-mir-27a-3p,False,0.31973019801980196
0.0105,0.499,0.005,23635,hsa-mir-629-3p,hsa-mir-30b-3p,False,0.3535057471264368
0.159,0.1225,0.0065,23262,hsa-mir-195-5p,hsa-mir-374a-3p,False,0.3754131455399061
0.89,0.399,0.001,10146,hsa-mir-188-3p,hsa-mir-125b-5p,False,0.2350700636942675
0.936,0.346,0.0045,154214,hsa-mir-195-5p,hsa-mir-29a-3p,False,0.3403217213114754
0.6395,0.0645,0.0055,9202,hsa-mir-181a-2-3p,hsa-mir-200a-3p,False,0.35673637961335675
0.552,0.0115,0.008,1956,hsa-mir-34a-5p,hsa-mir-181a-2-3p,False,0.3931398135818908
0.1225,0.0895,0.0095,64599,hsa-mir-149-5p,hsa-mir-424-5p,False,0.4011521739130435
0.749,0.059,0.007,64599,hsa-mir-511-5p,hsa-mir-125b-5p,False,0.3815982274741506
0.0515,0.097,0.0035,64599,hsa-mir-31-5p,hsa-mir-222-5p,False,0.31973019801980196
0.8555,0.191,0.002,357,hsa-mir-664a-5p,hsa-mir-17-3p,False,0.2940717131474104
0.549,0.627,0.006,7552,hsa-mir-454-3p,hsa-mir-363-3p,False,0.3654059405940594
0.176,0.075,0.0035,7552,hsa-mir-1229-3p,hsa-mir-628-3p,False,0.31973019801980196
0.0725,0.4005,0.0015,7552,hsa-mir-181a-2-3p,hsa-mir-190a-5p,False,0.2727044334975369
0.7465,0.376,0.0,55790,hsa-mir-93-5p,hsa-mir-21-3p,True,0.0
0.324,0.711,0.0085,4781,hsa-mir-142-3p,hsa-mir-431-5p,False,0.3945924528301887
0.519,0.636,0.009,2649,hsa-mir-1-3p,hsa-mir-1226-3p,False,0.39922355769230766
0.015,0.8525,0.004,254427,hsa-mir-29a-5p,hsa-mir-150-5p,False,0.33099551569506724
0.923,0.638,0.0095,9712,hsa-mir-219a-1-3p,hsa-mir-30c-2-3p,False,0.4011521739130435
0.5615,0.139,0.0045,9712,hsa-mir-143-3p,hsa-mir-3614-5p,False,0.3403217213114754
0.0535,0.088,0.007,120,hsa-mir-145-5p,hsa-mir-181c-5p,False,0.3815982274741506
0.1995,0.025,0.0025,64852,hsa-mir-27a-3p,hsa-mir-324-5p,False,0.31973019801980196
0.498,0.8705,0.001,7762,hsa-mir-100-5p,hsa-mir-1-3p,False,0.2350700636942675
0.0215,0.013,0.0045,85456,hsa-mir-20a-5p,hsa-mir-93-5p,False,0.3403217213114754
0.2565,0.285,0.0,143686,hsa-mir-27a-3p,hsa-mir-133a-3p,True,0.0
0.0275,0.6105,0.0055,6188,hsa-mir-188-5p,hsa-mir-18a-3p,False,0.35673637961335675
0.143,0.92,0.007,6188,hsa-mir-590-3p,hsa-mir-182-5p,False,0.3815982274741506
0.149,0.5045,0.004,84866,hsa-mir-93-5p,hsa-mir-19b-3p,False,0.33099551569506724
0.1335,0.4345,0.003,84866,hsa-mir-93-5p,hsa-mir-17-5p,False,0.31973019801980196
0.0955,0.57,0.0005,140710,hsa-mir-224-5p,hsa-mir-93-5p,False,0.19023711340206184
0.36,0.043,0.005,140710,hsa-mir-296-5p,hsa-mir-642a-5p,False,0.3535057471264368
0.0145,0.1115,0.003,226,hsa-mir-653-5p,hsa-mir-497-5p,False,0.31973019801980196
0.4125,0.444,0.003,8091,hsa-mir-30a-3p,hsa-mir-330-5p,False,0.31973019801980196
0.862,0.1625,0.0,8091,hsa-mir-194-5p,hsa-mir-29b-3p,True,0.0
0.3305,0.5755,0.002,8091,hsa-mir-29a-3p,hsa-mir-330-5p,False,0.2940717131474104
0.8825,0.109,0.0,27250,hsa-mir-193a-3p,hsa-mir-16-2-3p,True,0.0
0.367,0.047,0.0065,23657,hsa-mir-513a-5p,hsa-mir-150-5p,False,0.3754131455399061
0.3195,0.5555,0.0075,140609,hsa-mir-181c-5p,hsa-mir-134-5p,False,0.3860460251046025
0.029,0.028,0.0065,8853,hsa-mir-218-5p,hsa-mir-29a-3p,False,0.3754131455399061
0.3005,0.913,0.0005,667,hsa-mir-370-3p,hsa-mir-129-5p,False,0.19023711340206184
0.048,0.3475,0.001,10160,hsa-mir-31-5p,hsa-mir-145-5p,False,0.2350700636942675
0.0205,0.078,0.0075,283349,hsa-mir-27b-3p,hsa-mir-23b-3p,False,0.3860460251046025
0.02,0.0335,0.003,50807,hsa-mir-155-5p,hsa-mir-22-5p,False,0.31973019801980196
0.455,0.021,0.008,50807,hsa-mir-27b-3p,hsa-mir-22-5p,False,0.3931398135818908
0.128,0.045,0.003,50807,hsa-mir-27b-5p,hsa-mir-22-5p,False,0.31973019801980196
0.065,0.224,0.003,79888,hsa-mir-224-5p,hsa-mir-18a-3p,False,0.31973019801980196
0.05,0.275,0.0015,153478,hsa-mir-744-3p,hsa-mir-34a-5p,False,0.2727044334975369
0.117,0.2825,0.006,154043,hsa-mir-181a-2-3p,hsa-mir-1228-3p,False,0.3654059405940594
0.988,0.33,0.0045,255231,hsa-mir-26a-1-3p,hsa-mir-96-5p,False,0.3403217213114754
0.1155,0.2605,0.0005,147463,hsa-mir-17-5p,hsa-mir-93-5p,False,0.19023711340206184
0.392,0.188,0.0065,56172,hsa-mir-20a-5p,hsa-mir-106a-5p,False,0.3754131455399061
0.242,0.8645,0.002,81552,hsa-mir-497-5p,hsa-mir-940,False,0.2940717131474104
0.2295,0.191,0.0015,7071,hsa-mir-9-5p,hsa-mir-34a-5p,False,0.2727044334975369
0.508,0.3585,0.009,528,hsa-mir-542-3p,hsa-mir-10a-3p,False,0.39922355769230766
0.3,0.0575,0.0075,389,hsa-mir-30b-3p,hsa-mir-93-5p,False,0.3860460251046025
0.026,0.3075,0.002,23367,hsa-mir-296-5p,hsa-mir-940,False,0.2940717131474104
0.069,0.4885,0.006,23367,hsa-mir-145-5p,hsa-let-7g-3p,False,0.3654059405940594
0.0565,0.154,0.006,23367,hsa-mir-125b-5p,hsa-mir-1287-5p,False,0.3654059405940594
0.381,0.874,0.0015,1836,hsa-mir-199a-5p,hsa-mir-194-5p,False,0.2727044334975369
0.9905,0.1265,0.007,80223,hsa-mir-500b-5p,hsa-mir-138-5p,False,0.3815982274741506
0.0155,0.2855,0.0,5603,hsa-mir-454-3p,hsa-mir-17-5p,True,0.0
0.013,0.3285,0.0045,25966,hsa-mir-93-5p,hsa-mir-17-5p,False,0.3403217213114754
0.1255,0.637,0.0055,114793,hsa-mir-20b-5p,hsa-mir-20a-5p,False,0.35673637961335675
0.967,0.0305,0.001,6497,hsa-mir-34a-5p,hsa-mir-424-5p,False,0.2350700636942675
0.014,0.166,0.005,10163,hsa-mir-296-5p,hsa-mir-16-2-3p,False,0.3535057471264368
0.332,0.365,0.001,26053,hsa-mir-1229-3p,hsa-mir-671-3p,False,0.2350700636942675
0.1585,0.191,0.0075,137964,hsa-mir-93-3p,hsa-mir-149-5p,False,0.3860460251046025
0.047,0.366,0.0005,10642,hsa-mir-26b-3p,hsa-mir-214-5p,False,0.19023711340206184
0.806,0.2905,0.0055,10642,hsa-mir-625-5p,hsa-mir-30c-2-3p,False,0.35673637961335675
0.376,0.3245,0.0045,10642,hsa-mir-214-5p,hsa-mir-15b-3p,False,0.3403217213114754
0.101,0.0585,0.001,26086,hsa-mir-497-5p,hsa-mir-93-3p,False,0.2350700636942675
0.3125,0.1205,0.0075,26086,hsa-mir-940,hsa-mir-221-5p,False,0.3860460251046025
0.082,0.438,0.001,196264,hsa-mir-671-5p,hsa-mir-503-5p,False,0.2350700636942675
0.079,0.1615,0.0085,10712,hsa-mir-199b-5p,hsa-mir-497-5p,False,0.3945924528301887
0.0395,0.175,0.008,23218,hsa-mir-671-5p,hsa-mir-221-5p,False,0.3931398135818908
0.044,0.026,0.0085,112939,hsa-mir-708-5p,hsa-mir-93-3p,False,0.3945924528301887
0.0955,0.8055,0.003,51149,hsa-mir-34b-3p,hsa-mir-30c-2-3p,False,0.31973019801980196
0.1545,0.096,0.003,8878,hsa-mir-497-5p,hsa-mir-200c-3p,False,0.31973019801980196
0.4115,0.493,0.0095,2232,hsa-mir-409-5p,hsa-mir-2355-5p,False,0.4011521739130435
0.301,0.2955,0.008,115,hsa-mir-27b-5p,hsa-mir-410-3p,False,0.3931398135818908
0.5285,0.0615,0.0005,22941,hsa-mir-20a-5p,hsa-mir-454-3p,False,0.19023711340206184
0.0315,0.3005,0.0025,22941,hsa-mir-454-3p,hsa-mir-17-5p,False,0.31973019801980196
0.659,0.585,0.0025,5563,hsa-mir-17-5p,hsa-mir-526b-5p,False,0.31973019801980196
0.8395,0.203,0.0095,57648,hsa-mir-218-5p,hsa-mir-20a-5p,False,0.4011521739130435
0.028,0.0635,0.0,57648,hsa-mir-93-5p,hsa-mir-17-5p,True,0.0
0.0705,0.0425,0.0075,57648,hsa-mir-125b-5p,hsa-mir-93-3p,False,0.3860460251046025
0.056,0.06,0.004,57648,hsa-mir-17-5p,hsa-mir-93-3p,False,0.33099551569506724
0.263,0.0695,0.0065,57648,hsa-mir-20a-5p,hsa-mir-93-3p,False,0.3754131455399061
0.0895,0.7925,0.003,4774,hsa-mir-454-3p,hsa-mir-20b-5p,False,0.31973019801980196
0.0815,0.7285,0.0085,4774,hsa-mir-454-3p,hsa-mir-338-5p,False,0.3945924528301887
0.1765,0.6705,0.006,4774,hsa-mir-19b-3p,hsa-mir-338-5p,False,0.3654059405940594
0.0405,0.905,0.0055,4774,hsa-mir-2110,hsa-mir-129-5p,False,0.35673637961335675
0.3945,0.2905,0.002,148867,hsa-mir-342-3p,hsa-mir-374a-3p,False,0.2940717131474104
0.0815,0.577,0.005,23528,hsa-mir-142-5p,hsa-mir-340-5p,False,0.3535057471264368
0.5435,0.737,0.0075,204851,hsa-mir-506-3p,hsa-mir-193b-3p,False,0.3860460251046025
0.4515,0.966,0.001,11167,hsa-mir-342-3p,hsa-mir-7-5p,False,0.2350700636942675
0.3525,0.665,0.005,7048,hsa-mir-30c-5p,hsa-mir-9-5p,False,0.3535057471264368
0.0195,0.174,0.0035,85443,hsa-mir-616-5p,hsa-mir-642a-5p,False,0.31973019801980196
0.891,0.245,0.003,54502,hsa-mir-199b-5p,hsa-mir-450b-5p,False,0.31973019801980196
0.698,0.105,0.008,64866,hsa-mir-509-5p,hsa-mir-3913-5p,False,0.3931398135818908
0.0145,0.696,0.009,26508,hsa-mir-765,hsa-mir-940,False,0.39922355769230766
0.391,0.1085,0.0035,1849,hsa-mir-223-5p,hsa-mir-500b-5p,False,0.31973019801980196
0.1445,0.3485,0.0035,54726,hsa-mir-29a-3p,hsa-mir-335-5p,False,0.31973019801980196
0.7935,0.1705,0.001,3673,hsa-mir-20a-5p,hsa-mir-636,False,0.2350700636942675
0.176,0.3755,0.009,3673,hsa-mir-636,hsa-mir-17-5p,False,0.39922355769230766
0.0985,0.292,0.0015,10395,hsa-mir-200b-3p,hsa-mir-142-5p,False,0.2727044334975369
0.398,0.4045,0.0015,5885,hsa-mir-625-5p,hsa-mir-582-5p,False,0.2727044334975369
0.011,0.8275,0.006,221937,hsa-mir-424-5p,hsa-mir-27b-5p,False,0.3654059405940594
0.106,0.1995,0.0035,94241,hsa-mir-340-5p,hsa-mir-182-5p,False,0.31973019801980196
0.071,0.4185,0.0065,94241,hsa-mir-27a-3p,hsa-mir-642a-5p,False,0.3754131455399061
0.0805,0.221,0.0005,94241,hsa-mir-222-5p,hsa-mir-195-5p,False,0.19023711340206184
0.1945,0.2245,0.0045,94241,hsa-mir-3065-5p,hsa-mir-34a-5p,False,0.3403217213114754
0.3535,0.0805,0.0055,11244,hsa-mir-363-3p,hsa-mir-29a-5p,False,0.35673637961335675
0.018,0.05,0.007,254065,hsa-mir-155-5p,hsa-mir-143-3p,False,0.3815982274741506
0.8235,0.672,0.006,283209,hsa-mir-494-3p,hsa-mir-130a-3p,False,0.3654059405940594
0.0535,0.061,0.003,57608,hsa-mir-130a-3p,hsa-mir-155-5p,False,0.31973019801980196
0.0555,0.068,0.001,221079,hsa-mir-30c-2-3p,hsa-mir-513a-5p,False,0.2350700636942675
0.547,0.0475,0.003,154810,hsa-mir-873-5p,hsa-mir-4326,False,0.31973019801980196
0.2265,0.1845,0.0035,161742,hsa-mir-340-5p,hsa-mir-25-5p,False,0.31973019801980196
0.406,0.076,0.0095,1152,hsa-mir-497-5p,hsa-mir-424-5p,False,0.4011521739130435
0.1525,0.0105,0.0065,8879,hsa-mir-17-5p,hsa-mir-93-5p,False,0.3754131455399061
0.056,0.2695,0.0075,79933,hsa-mir-17-5p,hsa-mir-93-5p,False,0.3860460251046025
0.3215,0.1015,0.0,7275,hsa-mir-326,hsa-mir-377-5p,True,0.0
0.1125,0.0545,0.003,7465,hsa-mir-126-5p,hsa-mir-29a-3p,False,0.31973019801980196
0.1635,0.215,0.0075,7465,hsa-mir-130a-5p,hsa-mir-155-5p,False,0.3860460251046025
0.431,0.7975,0.003,7184,hsa-mir-1-3p,hsa-mir-106a-5p,False,0.31973019801980196
0.7755,0.8615,0.0,11051,hsa-mir-182-5p,hsa-mir-454-5p,True,0.0
0.223,0.102,0.007,150290,hsa-mir-181a-2-3p,hsa-mir-130a-3p,False,0.3815982274741506
0.0745,0.014,0.009,51148,hsa-mir-654-3p,hsa-mir-20b-5p,False,0.39922355769230766
0.416,0.012,0.0075,56905,hsa-mir-1287-5p,hsa-mir-125b-5p,False,0.3860460251046025
0.039,0.481,0.0025,90007,hsa-mir-874-3p,hsa-mir-17-5p,False,0.31973019801980196
0.074,0.274,0.003,1938,hsa-mir-193b-3p,hsa-mir-628-5p,False,0.31973019801980196
0.0665,0.038,0.003,1938,hsa-mir-193b-3p,hsa-mir-339-5p,False,0.31973019801980196
0.0685,0.055,0.0085,1938,hsa-mir-193b-3p,hsa-mir-455-3p,False,0.3945924528301887
0.595,0.064,0.005,1938,hsa-mir-326,hsa-mir-455-3p,False,0.3535057471264368
0.0615,0.3505,0.0085,1938,hsa-mir-130b-5p,hsa-mir-1976,False,0.3945924528301887
0.5825,0.8665,0.003,1938,hsa-mir-1262,hsa-mir-642a-5p,False,0.31973019801980196
0.022,0.03,0.0015,1938,hsa-mir-187-3p,hsa-mir-339-5p,False,0.2727044334975369
0.455,0.583,0.0085,378,hsa-mir-182-5p,hsa-mir-130a-3p,False,0.3945924528301887
0.6795,0.9995,0.007,157638,hsa-mir-27b-3p,hsa-mir-513a-5p,False,0.3815982274741506
0.3495,0.1015,0.0085,367,hsa-mir-34a-5p,hsa-mir-30c-2-3p,False,0.3945924528301887
0.3255,0.1205,0.002,293,hsa-mir-296-5p,hsa-mir-940,False,0.2940717131474104
0.059,0.298,0.0065,6383,hsa-mir-3150b-3p,hsa-mir-590-3p,False,0.3754131455399061
0.868,0.0985,0.004,1880,hsa-mir-20b-5p,hsa-mir-93-5p,False,0.33099551569506724
0.015,0.1705,0.0065,7798,hsa-mir-296-5p,hsa-mir-23b-3p,False,0.3754131455399061
0.025,0.6965,0.0095,2194,hsa-mir-326,hsa-mir-1226-3p,False,0.4011521739130435
0.0175,0.404,0.0025,2194,hsa-mir-326,hsa-mir-342-5p,False,0.31973019801980196
0.513,0.381,0.0,2194,hsa-mir-15b-3p,hsa-mir-338-3p,True,0.0
0.0815,0.8495,0.003,2194,hsa-mir-30c-2-3p,hsa-mir-1976,False,0.31973019801980196
