"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-302a-3p","hsa-mir-302d-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0,0,0.012,0.022,0,0
"hsa-mir-124-3p","hsa-mir-7-5p",4782,"NFIC",80781,"COL18A1",1,0.0035,0,0.008,0.585,0.0225,0.0035,0.0127893223819302
"hsa-mir-1226-3p","hsa-mir-9-3p",1869,"E2F1",83734,"ATG10",1,5e-04,0.0025,0.152,0.5185,0.021,0,0
"hsa-mir-302a-3p","hsa-mir-302c-3p",860,"RUNX2",83872,"HMCN1",1,0,0.001,0,0.07,0.08,5e-04,0.00245260878125615
"hsa-mir-302b-3p","hsa-mir-302c-3p",860,"RUNX2",83872,"HMCN1",1,0,0.0025,0,0.0485,0.071,0,0
"hsa-mir-302b-3p","hsa-mir-302d-3p",860,"RUNX2",83872,"HMCN1",1,0,5e-04,0,0.059,0.0455,0,0
"hsa-mir-302c-3p","hsa-mir-302d-3p",860,"RUNX2",83872,"HMCN1",1,0.001,0,0,0.0855,0.053,0,0
"hsa-mir-302a-3p","hsa-mir-302d-3p",860,"RUNX2",83872,"HMCN1",1,0,0,0,0.075,0.0755,5e-04,0.00245260878125615
"hsa-mir-302a-3p","hsa-mir-302b-3p",860,"RUNX2",83872,"HMCN1",1,0,0,0,0.0715,0.0535,0,0
"hsa-mir-152-3p","hsa-mir-301b-3p",4335,"MNT",84059,"ADGRV1",-1,0.001,0.0075,0.037,0.0175,0.0215,0.001,0.00449882624869081
"hsa-mir-136-5p","hsa-mir-301b-3p",7764,"ZNF217",84159,"ARID5B",1,0,0,0.0105,0.037,0.0195,0.0055,0.018412857104464
"hsa-mir-155-5p","hsa-mir-378a-5p",7586,"ZKSCAN1",84223,"IQCG",1,0,0,0,0.038,0.0435,0.0025,0.00969853628153223
"hsa-mir-142-5p","hsa-mir-372-3p",55810,"FOXJ2",84629,"TNRC18",1,0,0,0,0.1515,0.025,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-372-3p",55810,"FOXJ2",84629,"TNRC18",1,0,0,0,0.057,0.023,0,0
"hsa-mir-378a-5p","hsa-mir-629-3p",7586,"ZKSCAN1",114827,"FHAD1",1,0,0,0,0.2495,0.1075,0.003,0.0112710821570756
"hsa-mir-100-5p","hsa-mir-582-5p",7764,"ZNF217",114882,"OSBPL8",1,0,0,0,0.0115,0.252,0.0045,0.0156829589010436
"hsa-mir-125b-5p","hsa-mir-450b-5p",571,"BACH1",117584,"RFFL",1,0,0,0.0115,0.0595,0.0105,0.009,0.0273461960631266
"hsa-mir-302a-3p","hsa-mir-302b-3p",7586,"ZKSCAN1",124540,"MSI2",1,0.001,0,0,0.0375,0.0255,0.005,0.017066915109333
"hsa-mir-302d-3p","hsa-mir-7-5p",7586,"ZKSCAN1",145567,"TTC7B",1,0.0035,0,0.002,0.3825,0.0505,0.0055,0.018412857104464
"hsa-mir-302a-3p","hsa-mir-302c-3p",7586,"ZKSCAN1",145567,"TTC7B",1,0.0025,0.008,0,0.4075,0.693,0.0045,0.0156829589010436
"hsa-mir-372-3p","hsa-mir-520a-3p",7586,"ZKSCAN1",153090,"DAB2IP",1,0,0,0,0.1105,0.095,0.002,0.00805743855109961
"hsa-mir-139-3p","hsa-mir-629-5p",51341,"ZBTB7A",153090,"DAB2IP",-1,0.002,0,0.0065,0.163,0.021,0.003,0.0112710821570756
"hsa-mir-302c-3p","hsa-mir-520a-3p",7586,"ZKSCAN1",153090,"DAB2IP",1,0.004,0,0,0.3025,0.0945,0.005,0.017066915109333
"hsa-mir-135b-5p","hsa-mir-29a-3p",4208,"MEF2C",167691,"LCA5",1,0.001,0.001,0.0765,0.0205,0.051,0.0055,0.018412857104464
"hsa-mir-183-3p","hsa-mir-34a-3p",3205,"HOXA9",200162,"SPAG17",1,0,0.004,0.0075,0.0125,0.1345,0.009,0.0273461960631266
"hsa-mir-106a-5p","hsa-mir-20b-5p",3659,"IRF1",246778,"IL27",1,0,0,0,0.164,0.085,0.0075,0.0236347997672595
"hsa-mir-452-5p","hsa-mir-92b-3p",3516,"RBPJ",286053,"NSMCE2",1,0.001,5e-04,0.0015,0.665,0.0455,0.002,0.00805743855109961
"hsa-mir-192-3p","hsa-mir-192-5p",10127,"ZNF263",349136,"WDR86",-1,0.003,0.0025,0.0015,0.023,0.036,0,0
"hsa-mir-411-3p","hsa-mir-494-3p",6772,"STAT1",373156,"GSTK1",1,0,0,0.003,0.0225,0.483,0.0095,0.0285176277803215
