"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-132-3p","hsa-mir-17-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0.002,0.071,0.0135,0.105,0.002,0.0116198947298288
"hsa-mir-148a-3p","hsa-mir-362-3p",4205,"MEF2A",26034,"IPCEF1",1,0,5e-04,0.0105,0.0325,0.0555,0.001,0.00667750210582739
"hsa-mir-148a-3p","hsa-mir-17-5p",4205,"MEF2A",26034,"IPCEF1",1,0,5e-04,0.01,0.0395,0.108,0.0035,0.0178749158101262
"hsa-mir-148a-3p","hsa-mir-21-3p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.003,0.038,0.0735,0.009,0.0361982150269821
"hsa-mir-218-5p","hsa-mir-338-3p",27086,"FOXP1",26059,"ERC2",-1,5e-04,0,0.001,0.0815,0.02,0.009,0.0361982150269821
"hsa-mir-24-2-5p","hsa-mir-338-3p",27086,"FOXP1",26059,"ERC2",-1,0.0075,0,0.0075,0.027,0.0185,0,0
"hsa-mir-335-3p","hsa-mir-335-5p",27086,"FOXP1",26059,"ERC2",-1,0,0,0,0.029,0.0385,0.001,0.00667750210582739
"hsa-mir-335-3p","hsa-mir-543",27086,"FOXP1",26059,"ERC2",-1,0,0.006,0.418,0.028,0.011,0.0085,0.0347139729299363
"hsa-mir-195-5p","hsa-mir-27b-3p",10009,"ZBTB33",26065,"LSM14A",1,5e-04,0.003,0.0065,0.3125,0.526,0.0015,0.00926164766692629
"hsa-mir-34a-5p","hsa-mir-532-3p",4152,"MBD1",26528,"DAZAP1",-1,0,0,0.0045,0.0835,0.0115,0.0065,0.028436460554371
"hsa-mir-30c-2-3p","hsa-mir-505-5p",467,"ATF3",27044,"SND1",-1,0,0.003,0.017,0.0525,0.056,0.007,0.0300591175456739
"hsa-mir-21-5p","hsa-mir-425-5p",4208,"MEF2C",27086,"FOXP1",1,0,0.0015,0.1105,0.0475,0.3145,0.0065,0.028436460554371
"hsa-mir-21-5p","hsa-mir-340-5p",4205,"MEF2A",27333,"GOLIM4",1,0,0,0.0075,0.2095,0.0565,0,0
"hsa-mir-145-5p","hsa-mir-17-5p",6925,"TCF4",27333,"GOLIM4",1,0,0.0075,0.003,0.1105,0.2775,0.0015,0.00926164766692629
"hsa-mir-223-3p","hsa-mir-590-3p",6667,"SP1",27430,"MAT2B",1,0,0.003,0.3705,0.46,0.0485,0.0085,0.0347139729299363
"hsa-mir-200b-3p","hsa-mir-590-3p",6667,"SP1",27430,"MAT2B",1,0.0065,0.002,0.4785,0.1125,0.0245,0.001,0.00667750210582739
"hsa-mir-200b-3p","hsa-mir-29a-3p",6667,"SP1",27430,"MAT2B",1,0.0095,0.002,0.522,0.071,0.7115,0,0
"hsa-mir-150-5p","hsa-mir-200b-3p",6667,"SP1",27430,"MAT2B",1,0.002,0.0095,0.1315,0.0505,0.126,0,0
"hsa-mir-200b-3p","hsa-mir-223-3p",6667,"SP1",27430,"MAT2B",1,0.0075,0,0.3275,0.0535,0.419,5e-04,0.00375108616165526
"hsa-mir-222-5p","hsa-mir-27b-3p",171017,"ZNF384",29123,"ANKRD11",1,5e-04,0.003,0.096,0.0835,0.07,0.002,0.0116198947298288
"hsa-mir-10b-5p","hsa-mir-3913-5p",144455,"E2F7",29128,"UHRF1",1,0.0015,0.0015,0.1075,0.15,0.0845,0.007,0.0300591175456739
"hsa-mir-125b-5p","hsa-mir-501-3p",5451,"POU2F1",50484,"RRM2B",1,0,0.003,0.0095,0.3455,0.0415,0.0015,0.00926164766692629
"hsa-mir-19b-1-5p","hsa-mir-3065-3p",4205,"MEF2A",51199,"NIN",1,0,0,0.3595,0.46,0.0125,0.0075,0.0316612809527267
"hsa-mir-16-1-3p","hsa-mir-218-5p",7003,"TEAD1",51232,"CRIM1",1,0.001,0,0.146,0.041,0.344,0.0065,0.028436460554371
"hsa-let-7c-5p","hsa-mir-20a-5p",7528,"YY1",51260,"PBDC1",-1,0,0.0075,0.909,0.037,0.017,0.009,0.0361982150269821
"hsa-mir-182-5p","hsa-mir-2110",3660,"IRF2",51667,"NUB1",1,0,5e-04,0.005,0.0475,0.0525,0.0035,0.0178749158101262
"hsa-mir-182-5p","hsa-mir-21-3p",4205,"MEF2A",51719,"CAB39",1,0.0045,0,0.111,0.2055,0.33,0,0
"hsa-mir-199a-3p","hsa-mir-3065-3p",4205,"MEF2A",51719,"CAB39",1,0,0,0.0505,0.0275,0.432,0,0
"hsa-mir-182-5p","hsa-mir-199a-3p",4205,"MEF2A",51719,"CAB39",1,0.003,0,0.0375,0.1015,0.03,0.0035,0.0178749158101262
"hsa-mir-21-3p","hsa-mir-3613-5p",4205,"MEF2A",51719,"CAB39",1,0,0,0.081,0.286,0.012,0,0
"hsa-mir-182-5p","hsa-mir-3065-3p",4205,"MEF2A",51719,"CAB39",1,0.0025,0,0.407,0.154,0.345,5e-04,0.00375108616165526
"hsa-mir-34a-5p","hsa-mir-484",7528,"YY1",53981,"CPSF2",1,0.002,0.002,0.2225,0.028,0.013,0.0025,0.0138257071283612
"hsa-mir-1976","hsa-mir-484",7528,"YY1",53981,"CPSF2",1,0,5e-04,0.06,0.0995,0.015,5e-04,0.00375108616165526
"hsa-mir-21-5p","hsa-mir-221-3p",6925,"TCF4",54361,"WNT4",1,0,0,0,0.1655,0.1485,0.008,0.0331793298613588
"hsa-mir-181b-5p","hsa-mir-21-5p",7182,"NR2C2",54467,"ANKIB1",1,0.0045,0,0.088,0.1135,0.531,0.007,0.0300591175456739
"hsa-mir-409-3p","hsa-mir-455-3p",7543,"ZFX",54487,"DGCR8",1,0,0,0,0.019,0.04,0,0
"hsa-mir-218-5p","hsa-mir-432-5p",7543,"ZFX",54487,"DGCR8",1,0,0,0.0265,0.011,0.013,0.0045,0.0216649689440994
"hsa-mir-181a-5p","hsa-mir-181c-5p",6772,"STAT1",54625,"PARP14",1,0.002,0.0055,0.0655,0.015,0.0305,0.0015,0.00926164766692629
"hsa-mir-15b-5p","hsa-mir-421",4779,"NFE2L1",54828,"BCAS3",1,0.0025,0.007,0.817,0.615,0.15,0.0015,0.00926164766692629
"hsa-let-7c-5p","hsa-mir-34a-5p",7528,"YY1",55173,"MRPS10",-1,0,0.002,5e-04,0.1125,0.086,0.0025,0.0138257071283612
"hsa-mir-362-5p","hsa-mir-450b-5p",7003,"TEAD1",55187,"VPS13D",1,0,5e-04,0.742,0.4935,0.085,0.008,0.0331793298613588
"hsa-mir-362-3p","hsa-mir-424-5p",7182,"NR2C2",55364,"IMPACT",1,5e-04,0,0.0065,0.3785,0.013,0.003,0.0158793590093781
"hsa-mir-338-3p","hsa-mir-374a-5p",7182,"NR2C2",55364,"IMPACT",1,0,0,0.019,0.024,0.256,5e-04,0.00375108616165526
"hsa-mir-148a-3p","hsa-mir-503-5p",7003,"TEAD1",56034,"PDGFC",1,0,0.006,0.0115,0.014,0.268,5e-04,0.00375108616165526
"hsa-mir-152-3p","hsa-mir-503-5p",7003,"TEAD1",56034,"PDGFC",1,0,0.0065,0.0305,0.1395,0.228,0.0025,0.0138257071283612
"hsa-mir-299-5p","hsa-mir-503-5p",7003,"TEAD1",56034,"PDGFC",1,0,0.0065,0.003,0.129,0.268,0.0015,0.00926164766692629
"hsa-mir-148a-3p","hsa-mir-450b-5p",7003,"TEAD1",56034,"PDGFC",1,0,0,0.5025,0.012,0.415,0.0095,0.0376706038834068
"hsa-mir-532-3p","hsa-mir-625-3p",7003,"TEAD1",56034,"PDGFC",1,0.001,5e-04,0.588,0.013,0.2815,5e-04,0.00375108616165526
"hsa-mir-214-3p","hsa-mir-339-3p",7003,"TEAD1",56034,"PDGFC",1,0.002,0,0.483,0.4665,0.012,0.0025,0.0138257071283612
"hsa-mir-218-5p","hsa-mir-299-5p",7003,"TEAD1",56034,"PDGFC",1,0,0,0,0.128,0.1115,0,0
"hsa-mir-183-5p","hsa-mir-766-3p",4779,"NFE2L1",57142,"RTN4",1,0,0,0.012,0.0335,0.302,0,0
"hsa-mir-1307-3p","hsa-mir-183-5p",4779,"NFE2L1",57142,"RTN4",1,0,0,5e-04,0.43,0.033,5e-04,0.00375108616165526
"hsa-mir-2110","hsa-mir-766-3p",4779,"NFE2L1",57142,"RTN4",1,0,0,5e-04,0.355,0.2775,0.006,0.0267804166453396
"hsa-mir-183-5p","hsa-mir-324-3p",4779,"NFE2L1",57142,"RTN4",1,0,0,0,0.027,0.2475,0,0
