miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-133a-3p,hsa-mir-369-3p,6667,2335,1,0.0,0.0,0.0,0.1075,0.0965,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-377-3p,6667,2335,1,0.0,0.0,0.0,0.095,0.33,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-410-3p,6667,2335,1,0.0,0.0,0.0,0.0585,0.0755,0.001,True,0.002797557926693156
hsa-mir-149-5p,hsa-mir-29b-3p,6667,2335,1,0.0,0.0005,0.0,0.019,0.2555,0.0045,True,0.010445200722322544
hsa-mir-149-5p,hsa-mir-369-3p,6667,2335,1,0.0,0.0,0.0,0.02,0.0835,0.002,True,0.005164633643781422
hsa-mir-29b-3p,hsa-mir-31-5p,6667,2335,1,0.0,0.0,0.0,0.366,0.169,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-369-3p,6667,2335,1,0.0,0.0,0.0,0.3915,0.098,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-410-3p,6667,2335,1,0.0005,0.0,0.0,0.312,0.0735,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-369-3p,6667,2335,1,0.0065,0.0,0.0,0.014,0.079,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-369-3p,6667,2335,1,0.0,0.0,0.0,0.188,0.1025,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-410-3p,6667,2335,1,0.0,0.0,0.0,0.1875,0.0685,0.0005,True,0.0014965251241880015
hsa-mir-369-3p,hsa-mir-410-3p,6667,2335,1,0.0,0.0,0.0,0.088,0.071,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-218-5p,6667,2353,1,0.0,0.0,0.0,0.012,0.1285,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-383-5p,6667,2683,1,0.0025,0.0,0.0,0.015,0.2385,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-1296-5p,6667,2683,1,0.004,0.0,0.0,0.075,0.318,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-29b-3p,6667,2683,1,0.002,0.0,0.0,0.09,0.1265,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-145-5p,6667,2683,1,0.0015,0.0,0.001,0.1795,0.264,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-383-5p,6667,2683,1,0.0005,0.0,0.0,0.1125,0.228,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-10b-5p,6667,2908,1,0.0,0.001,0.034,0.0765,0.052,0.0025,True,0.006277109399260721
hsa-mir-1-3p,hsa-mir-1296-5p,6667,2908,1,0.0,0.001,0.0,0.041,0.1195,0.004,True,0.009433837989405044
hsa-mir-105-5p,hsa-mir-383-5p,6667,2908,1,0.0,0.0,0.0185,0.069,0.054,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-299-5p,6667,2908,1,0.0005,0.0,0.0,0.3405,0.0145,0.009,True,0.018943350911961303
hsa-mir-10b-5p,hsa-mir-129-5p,6667,2908,1,0.0015,0.0,0.06,0.0605,0.134,0.007,True,0.015277814059193857
hsa-mir-139-3p,hsa-mir-299-5p,6667,2908,1,0.0,0.0,0.0,0.3935,0.0175,0.0055,True,0.012420713577799801
hsa-mir-139-3p,hsa-mir-31-5p,6667,2908,1,0.0,0.0,0.0,0.3815,0.022,0.002,True,0.005164633643781422
hsa-mir-101-3p,hsa-mir-105-5p,6667,29117,1,0.0,0.0,0.1045,0.069,0.137,0.009,True,0.018943350911961303
hsa-mir-101-3p,hsa-mir-383-5p,6667,29117,1,0.0,0.0,0.089,0.072,0.0145,0.002,True,0.005164633643781422
hsa-mir-1296-5p,hsa-mir-329-3p,6667,29956,1,0.0,0.0,0.0,0.018,0.055,0.001,True,0.002797557926693156
hsa-let-7e-5p,hsa-mir-127-5p,6667,3135,1,0.004,0.0,0.0,0.1335,0.5185,0.001,True,0.002797557926693156
hsa-let-7e-5p,hsa-mir-410-3p,6667,3135,1,0.002,0.0,0.0,0.137,0.0555,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-107,6667,3135,1,0.0,0.001,0.0,0.105,0.121,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-133a-3p,6667,3135,1,0.0,0.0,0.0,0.104,0.04,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-149-5p,6667,3135,1,0.0,0.0,0.0,0.1145,0.0665,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-331-3p,6667,3135,1,0.0,0.0,0.0,0.0975,0.511,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-369-3p,6667,3135,1,0.0,0.0,0.0,0.0825,0.136,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-377-3p,6667,3135,1,0.0,0.0,0.0,0.1165,0.2075,0.003,True,0.0073543219294642335
hsa-mir-1-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.118,0.086,0.0055,True,0.012420713577799801
hsa-mir-101-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.72,0.083,0.005,True,0.011435806186695867
hsa-mir-107,hsa-mir-129-5p,6667,3135,1,0.0025,0.0,0.0,0.1645,0.0145,0.0055,True,0.012420713577799801
hsa-mir-107,hsa-mir-133a-3p,6667,3135,1,0.0005,0.0,0.0,0.1455,0.0485,0.0,True,0.0
hsa-mir-107,hsa-mir-218-5p,6667,3135,1,0.0005,0.0,0.0,0.12,0.012,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-410-3p,6667,3135,1,0.0005,0.0,0.0,0.143,0.0635,0.0035,True,0.008407849338700403
hsa-mir-126-5p,hsa-mir-129-5p,6667,3135,1,0.004,0.0,0.0,0.5615,0.011,0.004,True,0.009433837989405044
hsa-mir-127-5p,hsa-mir-129-5p,6667,3135,1,0.0,0.0,0.0,0.4525,0.012,0.001,True,0.002797557926693156
hsa-mir-127-5p,hsa-mir-133a-3p,6667,3135,1,0.0,0.0,0.0,0.499,0.029,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-149-5p,6667,3135,1,0.0,0.0,0.0,0.4765,0.075,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-29b-3p,6667,3135,1,0.0,0.0,0.0,0.6095,0.286,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-369-3p,6667,3135,1,0.0,0.0,0.0,0.544,0.1725,0.005,True,0.011435806186695867
hsa-mir-127-5p,hsa-mir-377-3p,6667,3135,1,0.0,0.0,0.0,0.498,0.2955,0.002,True,0.005164633643781422
hsa-mir-127-5p,hsa-mir-383-5p,6667,3135,1,0.0,0.0,0.0,0.476,0.017,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.5325,0.0685,0.0015,True,0.004013268148970465
hsa-mir-129-5p,hsa-mir-149-5p,6667,3135,1,0.0,0.0,0.0,0.013,0.0515,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-299-5p,6667,3135,1,0.0,0.0,0.0,0.0115,0.1625,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-145-5p,6667,3135,1,0.0,0.0,0.0,0.0225,0.434,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-149-5p,6667,3135,1,0.0,0.0,0.0,0.047,0.0605,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-299-5p,6667,3135,1,0.0,0.0,0.0,0.0255,0.1425,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-29b-3p,6667,3135,1,0.0,0.0,0.0,0.0345,0.2915,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-31-5p,6667,3135,1,0.0,0.0,0.0,0.0245,0.548,0.0085,True,0.01804000846740051
hsa-mir-133a-3p,hsa-mir-331-3p,6667,3135,1,0.0,0.0,0.0,0.049,0.495,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-369-3p,6667,3135,1,0.0,0.0,0.0,0.0325,0.0915,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-377-3p,6667,3135,1,0.0,0.0,0.0,0.0405,0.238,0.0015,True,0.004013268148970465
hsa-mir-133a-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.0285,0.049,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.055,0.0345,0.0005,True,0.0014965251241880015
hsa-mir-299-5p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.1675,0.0785,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-369-3p,6667,3135,1,0.0,0.0,0.0,0.2455,0.1485,0.0035,True,0.008407849338700403
hsa-mir-29b-3p,hsa-mir-410-3p,6667,3135,1,0.0005,0.0,0.0,0.264,0.058,0.003,True,0.0073543219294642335
hsa-mir-330-3p,hsa-mir-383-5p,6667,3135,1,0.005,0.0,0.0,0.042,0.0275,0.001,True,0.002797557926693156
hsa-mir-331-3p,hsa-mir-369-3p,6667,3135,1,0.0,0.0,0.0,0.4765,0.095,0.0085,True,0.01804000846740051
hsa-mir-331-3p,hsa-mir-377-3p,6667,3135,1,0.0,0.0,0.0,0.4895,0.2655,0.002,True,0.005164633643781422
hsa-mir-331-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.52,0.0545,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.121,0.062,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-410-3p,6667,3135,1,0.0,0.0,0.0,0.2555,0.0735,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-329-3p,6667,3292,1,0.0,0.0,0.0,0.037,0.0175,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-218-5p,6667,331,1,0.0,0.0,0.0,0.179,0.042,0.006,True,0.01338668185823772
hsa-mir-133a-3p,hsa-mir-218-5p,6667,331,1,0.0,0.0,0.0,0.171,0.0465,0.0075,True,0.01621294707155732
hsa-mir-133a-3p,hsa-mir-299-5p,6667,331,1,0.0,0.0,0.0,0.1425,0.049,0.0045,True,0.010445200722322544
hsa-mir-133a-3p,hsa-mir-377-3p,6667,331,1,0.0,0.0,0.0,0.164,0.4625,0.009,True,0.018943350911961303
hsa-mir-107,hsa-mir-124-3p,6667,332,1,0.0015,0.0,0.0,0.3175,0.0175,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-126-5p,6667,332,1,0.0,0.0065,0.0,0.291,0.186,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-127-5p,6667,332,1,0.0,0.0,0.0,0.351,0.0565,0.0085,True,0.01804000846740051
hsa-mir-107,hsa-mir-1296-5p,6667,332,1,0.001,0.0005,0.0,0.3395,0.0155,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-299-5p,6667,332,1,0.0005,0.0,0.0,0.2845,0.095,0.0035,True,0.008407849338700403
hsa-mir-107,hsa-mir-377-3p,6667,332,1,0.0005,0.0,0.0,0.359,0.0105,0.006,True,0.01338668185823772
hsa-mir-107,hsa-mir-410-3p,6667,332,1,0.0005,0.0,0.0,0.376,0.043,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-7-5p,6667,332,1,0.0025,0.0,0.0,0.332,0.027,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-126-5p,6667,332,1,0.0,0.009,0.0,0.0175,0.1975,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-127-5p,6667,332,1,0.0,0.0,0.0,0.02,0.0485,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-1296-5p,6667,332,1,0.0,0.0025,0.0,0.023,0.0195,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-299-5p,6667,332,1,0.0,0.0,0.0,0.022,0.0755,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-31-5p,6667,332,1,0.0,0.0,0.0,0.024,0.0705,0.0055,True,0.012420713577799801
hsa-mir-124-3p,hsa-mir-329-3p,6667,332,1,0.0,0.0,0.0,0.016,0.013,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-331-3p,6667,332,1,0.0,0.0,0.0,0.023,0.161,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,332,1,0.0,0.0,0.0,0.0175,0.1365,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.0175,0.03,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.018,0.041,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-299-5p,6667,332,1,0.0,0.0,0.0,0.0515,0.088,0.004,True,0.009433837989405044
hsa-mir-127-5p,hsa-mir-31-5p,6667,332,1,0.0,0.0,0.0,0.0655,0.0625,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.067,0.032,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-7-5p,6667,332,1,0.0005,0.0,0.0,0.0565,0.038,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-145-5p,6667,332,1,0.0015,0.0,0.001,0.017,0.019,0.002,True,0.005164633643781422
hsa-mir-1296-5p,hsa-mir-24-3p,6667,332,1,0.0,0.0015,0.0,0.018,0.1365,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-299-5p,6667,332,1,0.0,0.0,0.0,0.014,0.0825,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-31-5p,6667,332,1,0.0005,0.0,0.0,0.012,0.087,0.004,True,0.009433837989405044
hsa-mir-1296-5p,hsa-mir-410-3p,6667,332,1,0.0005,0.0,0.0,0.0215,0.0335,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.0125,0.019,0.001,True,0.002797557926693156
hsa-mir-145-5p,hsa-mir-329-3p,6667,332,1,0.0,0.0,0.0,0.031,0.0105,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-31-5p,6667,332,1,0.0,0.0,0.0,0.0915,0.079,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-329-3p,6667,332,1,0.0,0.0,0.0,0.097,0.0145,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-369-3p,6667,332,1,0.0,0.0,0.0,0.083,0.1225,0.0065,True,0.014337982927043913
hsa-mir-299-5p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.0965,0.024,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.0975,0.03,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-369-3p,6667,332,1,0.0,0.0,0.0,0.068,0.119,0.0005,True,0.0014965251241880015
hsa-mir-31-5p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.058,0.025,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.0645,0.033,0.0065,True,0.014337982927043913
hsa-mir-329-3p,hsa-mir-369-3p,6667,332,1,0.0,0.0,0.0,0.0145,0.1025,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.124,0.0315,0.0015,True,0.004013268148970465
hsa-mir-369-3p,hsa-mir-410-3p,6667,332,1,0.0,0.0,0.0,0.1395,0.0335,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.1115,0.03,0.0,True,0.0
hsa-mir-410-3p,hsa-mir-7-5p,6667,332,1,0.0,0.0,0.0,0.0355,0.02,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-124-3p,6667,3459,1,0.0,0.0,0.0,0.309,0.156,0.0065,True,0.014337982927043913
hsa-mir-1-3p,hsa-mir-127-5p,6667,3459,1,0.0,0.0,0.0,0.2565,0.076,0.002,True,0.005164633643781422
hsa-mir-1-3p,hsa-mir-128-3p,6667,3459,1,0.0,0.0,0.0,0.189,0.211,0.0055,True,0.012420713577799801
hsa-mir-1-3p,hsa-mir-129-5p,6667,3459,1,0.0,0.0,0.0,0.2505,0.027,0.0085,True,0.01804000846740051
hsa-mir-1-3p,hsa-mir-139-3p,6667,3459,1,0.0,0.0,0.0,0.2205,0.0105,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-329-3p,6667,3459,1,0.0,0.0,0.0,0.235,0.0165,0.0025,True,0.006277109399260721
hsa-mir-1-3p,hsa-mir-369-3p,6667,3459,1,0.0,0.0,0.0,0.2665,0.0515,0.0015,True,0.004013268148970465
hsa-mir-1-3p,hsa-mir-410-3p,6667,3459,1,0.0,0.0,0.0,0.1865,0.038,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-139-3p,6667,3459,1,0.0,0.0,0.0,0.0805,0.015,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-129-5p,6667,3459,1,0.0,0.0,0.0,0.1655,0.021,0.0045,True,0.010445200722322544
hsa-mir-124-3p,hsa-mir-139-3p,6667,3459,1,0.0,0.0,0.0,0.1675,0.0175,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-329-3p,6667,3459,1,0.0,0.0,0.0,0.1595,0.021,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-410-3p,6667,3459,1,0.0,0.0,0.0,0.1745,0.0265,0.004,True,0.009433837989405044
hsa-mir-127-5p,hsa-mir-129-5p,6667,3459,1,0.0,0.0,0.0,0.07,0.035,0.006,True,0.01338668185823772
hsa-mir-127-5p,hsa-mir-139-3p,6667,3459,1,0.0,0.0,0.0,0.104,0.0155,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-299-5p,6667,3459,1,0.0,0.0,0.0,0.228,0.027,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-139-3p,6667,3459,1,0.0,0.0,0.0,0.03,0.019,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-149-5p,6667,3459,1,0.0,0.0,0.0,0.0345,0.211,0.0005,True,0.0014965251241880015
hsa-mir-129-5p,hsa-mir-299-5p,6667,3459,1,0.0,0.0,0.0,0.0285,0.023,0.0065,True,0.014337982927043913
hsa-mir-129-5p,hsa-mir-31-5p,6667,3459,1,0.0,0.0,0.0,0.039,0.2475,0.0035,True,0.008407849338700403
hsa-mir-129-5p,hsa-mir-329-3p,6667,3459,1,0.0,0.0,0.0,0.031,0.0185,0.004,True,0.009433837989405044
hsa-mir-129-5p,hsa-mir-410-3p,6667,3459,1,0.0,0.0,0.0,0.0355,0.0335,0.007,True,0.015277814059193857
hsa-mir-139-3p,hsa-mir-218-5p,6667,3459,1,0.0,0.0,0.0,0.021,0.015,0.003,True,0.0073543219294642335
hsa-mir-139-3p,hsa-mir-299-5p,6667,3459,1,0.0,0.0,0.0,0.0115,0.018,0.0005,True,0.0014965251241880015
hsa-mir-139-3p,hsa-mir-329-3p,6667,3459,1,0.0,0.0,0.0,0.0175,0.0155,0.0005,True,0.0014965251241880015
hsa-mir-139-3p,hsa-mir-331-3p,6667,3459,1,0.0005,0.0,0.0,0.012,0.0125,0.0,True,0.0
hsa-mir-139-3p,hsa-mir-377-3p,6667,3459,1,0.0,0.0,0.0,0.0125,0.2265,0.0035,True,0.008407849338700403
hsa-mir-139-3p,hsa-mir-410-3p,6667,3459,1,0.0,0.0,0.0,0.0245,0.038,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-124-3p,6667,3560,1,0.0,0.0,0.0,0.1615,0.0815,0.0015,True,0.004013268148970465
hsa-mir-1-3p,hsa-mir-129-5p,6667,3560,1,0.0,0.0,0.0,0.172,0.0205,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.2145,0.026,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-127-5p,6667,3560,1,0.0,0.0,0.0,0.071,0.3415,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-129-5p,6667,3560,1,0.0,0.0,0.0,0.084,0.0285,0.008,True,0.017132018727999725
hsa-mir-124-3p,hsa-mir-133a-3p,6667,3560,1,0.0,0.0,0.0,0.0725,0.1905,0.0045,True,0.010445200722322544
hsa-mir-124-3p,hsa-mir-149-5p,6667,3560,1,0.0,0.0,0.0,0.105,0.699,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-218-5p,6667,3560,1,0.0,0.0,0.0,0.097,0.1465,0.0015,True,0.004013268148970465
hsa-mir-124-3p,hsa-mir-29b-3p,6667,3560,1,0.0,0.0,0.0,0.075,0.2695,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.0955,0.066,0.006,True,0.01338668185823772
hsa-mir-124-3p,hsa-mir-410-3p,6667,3560,1,0.0,0.0,0.0,0.08,0.503,0.001,True,0.002797557926693156
hsa-mir-127-5p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.3325,0.045,0.001,True,0.002797557926693156
hsa-mir-129-5p,hsa-mir-149-5p,6667,3560,1,0.0,0.0,0.0,0.048,0.578,0.0045,True,0.010445200722322544
hsa-mir-129-5p,hsa-mir-331-3p,6667,3560,1,0.0,0.0,0.0,0.0245,0.04,0.0015,True,0.004013268148970465
hsa-mir-133a-3p,hsa-mir-218-5p,6667,3560,1,0.0,0.0,0.0,0.2905,0.195,0.0025,True,0.006277109399260721
hsa-mir-133a-3p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.2065,0.05,0.0085,True,0.01804000846740051
hsa-mir-149-5p,hsa-mir-218-5p,6667,3560,1,0.0,0.0,0.0,0.688,0.2435,0.0005,True,0.0014965251241880015
hsa-mir-218-5p,hsa-mir-331-3p,6667,3560,1,0.0,0.0,0.0,0.236,0.0425,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.775,0.038,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-329-3p,6667,3560,1,0.0,0.0,0.0,0.5005,0.0675,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-369-3p,6667,3560,1,0.0,0.0,0.0,0.0675,0.064,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-377-3p,6667,3560,1,0.0,0.0,0.0,0.0545,0.3725,0.0025,True,0.006277109399260721
hsa-mir-329-3p,hsa-mir-383-5p,6667,3560,1,0.0,0.0,0.0,0.047,0.033,0.0085,True,0.01804000846740051
hsa-mir-329-3p,hsa-mir-410-3p,6667,3560,1,0.0,0.0,0.0,0.057,0.3605,0.003,True,0.0073543219294642335
hsa-mir-330-3p,hsa-mir-383-5p,6667,3560,1,0.005,0.0,0.0,0.5695,0.0145,0.004,True,0.009433837989405044
hsa-mir-107,hsa-mir-127-5p,6667,3586,1,0.0,0.0,0.0,0.519,0.016,0.009,True,0.018943350911961303
hsa-mir-107,hsa-mir-299-5p,6667,3586,1,0.0005,0.0,0.0,0.4515,0.0135,0.0035,True,0.008407849338700403
hsa-mir-107,hsa-mir-383-5p,6667,3586,1,0.0025,0.0,0.0,0.4085,0.6805,0.0055,True,0.012420713577799801
hsa-mir-127-5p,hsa-mir-149-5p,6667,3586,1,0.0,0.0,0.0,0.012,0.1095,0.002,True,0.005164633643781422
hsa-mir-127-5p,hsa-mir-29c-3p,6667,3586,1,0.0,0.0085,0.0,0.015,0.382,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-31-5p,6667,3586,1,0.0,0.0,0.0,0.024,0.4355,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-330-3p,6667,3586,1,0.0,0.0065,0.0,0.014,0.76,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-145-5p,6667,3586,1,0.0015,0.0,0.001,0.052,0.4135,0.0025,True,0.006277109399260721
hsa-mir-1296-5p,hsa-mir-149-5p,6667,3586,1,0.0,0.0,0.0,0.071,0.1155,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-29b-3p,6667,3586,1,0.001,0.0,0.0,0.0315,0.016,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-369-3p,6667,3586,1,0.0005,0.0,0.0,0.0525,0.3065,0.0025,True,0.006277109399260721
hsa-mir-1296-5p,hsa-mir-377-3p,6667,3586,1,0.0005,0.0,0.0,0.0375,0.1645,0.0035,True,0.008407849338700403
hsa-mir-149-5p,hsa-mir-31-5p,6667,3586,1,0.0,0.0,0.0,0.113,0.4195,0.002,True,0.005164633643781422
hsa-mir-149-5p,hsa-mir-383-5p,6667,3586,1,0.0,0.0,0.0,0.117,0.6905,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-31-5p,6667,3586,1,0.0,0.0,0.0,0.0115,0.3905,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-410-3p,6667,3586,1,0.0,0.0,0.0,0.0125,0.0105,0.005,True,0.011435806186695867
hsa-mir-29c-3p,hsa-mir-369-3p,6667,3586,1,0.0065,0.0,0.0,0.3255,0.3535,0.0015,True,0.004013268148970465
hsa-mir-31-5p,hsa-mir-369-3p,6667,3586,1,0.0,0.0,0.0,0.4275,0.2585,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-383-5p,6667,3586,1,0.0,0.0,0.0,0.4385,0.6795,0.0035,True,0.008407849338700403
hsa-mir-31-5p,hsa-mir-410-3p,6667,3586,1,0.0,0.0,0.0,0.398,0.0105,0.0,True,0.0
hsa-mir-330-3p,hsa-mir-383-5p,6667,3586,1,0.005,0.0,0.0,0.7785,0.6755,0.0025,True,0.006277109399260721
hsa-mir-105-5p,hsa-mir-139-3p,6667,3643,1,0.0,0.0,0.0025,0.013,0.019,0.006,True,0.01338668185823772
hsa-mir-105-5p,hsa-mir-331-3p,6667,3643,1,0.0,0.0,0.0025,0.0105,0.274,0.0045,True,0.010445200722322544
hsa-mir-107,hsa-mir-129-5p,6667,3643,1,0.0025,0.0,0.0,0.6675,0.0245,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-139-3p,6667,3643,1,0.0,0.0,0.0,0.6575,0.0345,0.0095,True,0.019839322463194555
hsa-mir-107,hsa-mir-377-3p,6667,3643,1,0.0005,0.0,0.0,0.6465,0.0595,0.0045,True,0.010445200722322544
hsa-mir-129-5p,hsa-mir-139-3p,6667,3643,1,0.0,0.0,0.0,0.0285,0.027,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-29b-3p,6667,3643,1,0.0,0.0,0.0,0.0265,0.0205,0.0025,True,0.006277109399260721
hsa-mir-129-5p,hsa-mir-331-3p,6667,3643,1,0.0,0.0,0.0,0.035,0.2385,0.003,True,0.0073543219294642335
hsa-mir-129-5p,hsa-mir-377-3p,6667,3643,1,0.0,0.0,0.0,0.0235,0.0425,0.0015,True,0.004013268148970465
hsa-mir-139-3p,hsa-mir-377-3p,6667,3643,1,0.0,0.0,0.0,0.0285,0.055,0.006,True,0.01338668185823772
hsa-mir-29b-3p,hsa-mir-31-5p,6667,3643,1,0.0,0.0,0.0,0.0325,0.14,0.0045,True,0.010445200722322544
hsa-mir-126-5p,hsa-mir-1296-5p,6667,367,1,0.004,0.0,0.0,0.023,0.0165,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-145-5p,6667,367,1,0.0035,0.0,0.0015,0.0195,0.0305,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-145-5p,6667,367,1,0.0015,0.0,0.001,0.021,0.024,0.0,True,0.0
