"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-17-5p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.107,0.1715,0.002,0.00636012784176566
"hsa-mir-17-5p","hsa-mir-320b",5090,"PBX3",23236,"PLCB1",1,0,0,0,0.107,0.1715,0.002,0.00636012784176566
"hsa-mir-17-5p","hsa-mir-7-5p",5090,"PBX3",23236,"PLCB1",1,0,0,0,0.0495,0.0865,0.004,0.0114075062191297
"hsa-mir-20a-5p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.231,0.04,5e-04,0.00189985829570563
"hsa-mir-30b-3p","hsa-mir-760",5090,"PBX3",23236,"PLCB1",1,0,0.007,0.005,0.0295,0.038,0.002,0.00636012784176566
"hsa-mir-17-5p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0365,0.03,0.002,0.00636012784176566
"hsa-mir-17-5p","hsa-mir-200a-3p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.031,0.101,0,0
"hsa-mir-1301-3p","hsa-mir-200b-3p",6925,"TCF4",23236,"PLCB1",1,0,0,5e-04,0.0105,0.0955,0,0
"hsa-mir-148a-5p","hsa-mir-17-5p",6925,"TCF4",23236,"PLCB1",1,0.006,0,0,0.0875,0.0475,0,0
"hsa-mir-148a-5p","hsa-mir-200a-3p",6925,"TCF4",23236,"PLCB1",1,0.006,0,0,0.0715,0.044,0,0
"hsa-mir-320c","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0.013,0.3925,0.035,0.0085,0.0213281919111816
"hsa-mir-30b-3p","hsa-mir-320b",5090,"PBX3",23236,"PLCB1",1,0,0,0.006,0.028,0.1745,0.008,0.0202732704352144
"hsa-mir-1301-3p","hsa-mir-17-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0115,0.052,0,0
"hsa-mir-20a-5p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0,0.001,0.2055,0.2135,0,0
"hsa-mir-148a-5p","hsa-mir-200b-3p",6925,"TCF4",23236,"PLCB1",1,0.0055,0,0,0.074,0.1415,0,0
"hsa-mir-320b","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0,5e-04,0.165,0.022,0.005,0.0137450043440487
"hsa-mir-200a-3p","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0905,0.0225,0,0
"hsa-mir-200a-3p","hsa-mir-20a-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.034,0.2165,0,0
"hsa-mir-320b","hsa-mir-93-5p",5090,"PBX3",23236,"PLCB1",1,0,0,0,0.165,0.022,0.005,0.0137450043440487
"hsa-mir-200a-3p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.043,0.027,0,0
"hsa-mir-20a-5p","hsa-mir-320b",5090,"PBX3",23236,"PLCB1",1,0,0,0,0.2055,0.2135,0,0
"hsa-mir-130b-3p","hsa-mir-200b-3p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.011,0.118,0.001,0.00350499590136694
"hsa-mir-200b-3p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.121,0.1805,0,0
"hsa-mir-320b","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.1845,0.036,0.0065,0.0170921564390666
"hsa-mir-1301-3p","hsa-mir-19b-3p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0125,0.012,5e-04,0.00189985829570563
"hsa-mir-148a-5p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0.0075,5e-04,0.004,0.1255,0.0685,0.003,0.00895381742034071
"hsa-mir-148a-5p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0.0085,0,0.102,0.1035,0.213,0.002,0.00636012784176566
"hsa-mir-1301-3p","hsa-mir-320c",6925,"TCF4",23236,"PLCB1",1,0,0,0.0055,0.0135,0.406,0.0085,0.0213281919111816
"hsa-mir-200a-3p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0905,0.178,0.001,0.00350499590136694
"hsa-mir-1301-3p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.013,0.051,0.006,0.0160013148578942
"hsa-mir-1301-3p","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.0175,0.028,0,0
"hsa-mir-200b-3p","hsa-mir-20a-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.1295,0.197,0.0065,0.0170921564390666
"hsa-mir-1301-3p","hsa-mir-320b",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.015,0.171,0.002,0.00636012784176566
"hsa-mir-200b-3p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.135,0.024,0,0
"hsa-mir-200b-3p","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.1005,0.0245,0.002,0.00636012784176566
"hsa-mir-148a-5p","hsa-mir-20a-5p",6925,"TCF4",23236,"PLCB1",1,0.0075,0,0,0.08,0.258,0.0035,0.0101818123310593
"hsa-mir-324-5p","hsa-mir-629-3p",4772,"NFATC1",23240,"TMEM131L",1,5e-04,0.008,0,0.017,0.13,0,0
"hsa-mir-17-5p","hsa-mir-484",5316,"PKNOX1",23245,"ASTN2",1,0.001,0.001,0.001,0.0105,0.0285,0,0
"hsa-mir-17-5p","hsa-mir-500a-5p",5316,"PKNOX1",23245,"ASTN2",1,0.0015,0.002,0,0.0145,0.2665,0.005,0.0137450043440487
"hsa-mir-155-5p","hsa-mir-627-5p",7182,"NR2C2",23250,"ATP11A",1,0.006,0,0.0025,0.1945,0.599,0.0065,0.0170921564390666
"hsa-mir-19b-3p","hsa-mir-200c-3p",1523,"CUX1",23274,"CLEC16A",1,5e-04,0,0,0.1985,0.044,0.001,0.00350499590136694
"hsa-mir-191-5p","hsa-mir-200c-3p",1523,"CUX1",23274,"CLEC16A",1,5e-04,0,0,0.405,0.0225,0.001,0.00350499590136694
"hsa-mir-141-3p","hsa-mir-362-3p",1523,"CUX1",23274,"CLEC16A",1,0,0.002,0.0015,0.012,0.877,0.009,0.0223565663861324
"hsa-mir-200c-3p","hsa-mir-590-5p",1523,"CUX1",23274,"CLEC16A",1,0,0,0.007,0.042,0.9015,0.004,0.0114075062191297
"hsa-mir-200c-3p","hsa-mir-362-3p",1523,"CUX1",23274,"CLEC16A",1,0,0.0015,0.001,0.0245,0.8775,0.0035,0.0101818123310593
"hsa-mir-320c","hsa-mir-320d",6925,"TCF4",23301,"EHBP1",1,0,0.0015,0.011,0.5035,0.0225,0.006,0.0160013148578942
"hsa-mir-130b-5p","hsa-mir-33a-5p",7543,"ZFX",23347,"SMCHD1",1,0.0035,0.0015,0.0145,0.033,0.1205,0.003,0.00895381742034071
"hsa-mir-141-5p","hsa-mir-33b-5p",7543,"ZFX",23347,"SMCHD1",1,0.0085,0.0035,0.302,0.265,0.031,0,0
"hsa-mir-33a-5p","hsa-mir-33b-5p",7543,"ZFX",23347,"SMCHD1",1,5e-04,0.0075,5e-04,0.0895,0.034,0.002,0.00636012784176566
"hsa-mir-144-3p","hsa-mir-16-2-3p",7543,"ZFX",23347,"SMCHD1",1,0.0035,0.002,0.033,0.82,0.087,0.009,0.0223565663861324
"hsa-mir-135b-5p","hsa-mir-20a-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.0985,0.7285,0.001,0.00350499590136694
"hsa-mir-141-3p","hsa-mir-96-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.077,0.0915,0.002,0.00636012784176566
"hsa-mir-93-5p","hsa-mir-96-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.719,0.101,0,0
"hsa-mir-141-3p","hsa-mir-182-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.12,0.2715,0.003,0.00895381742034071
"hsa-mir-141-3p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.1075,0.6885,5e-04,0.00189985829570563
"hsa-mir-20a-5p","hsa-mir-23b-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0.0045,0.017,0.5765,0.5225,0.002,0.00636012784176566
"hsa-mir-135b-5p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.0875,0.7405,0.002,0.00636012784176566
"hsa-mir-135b-5p","hsa-mir-96-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.082,0.168,0.007,0.0181534817389024
"hsa-mir-182-5p","hsa-mir-93-5p",4205,"MEF2A",23365,"ARHGEF12",1,0,0,0,0.2355,0.706,0.003,0.00895381742034071
"hsa-mir-193b-3p","hsa-mir-33a-5p",7543,"ZFX",23369,"PUM2",1,0.001,5e-04,0.228,0.2375,0.0975,0.0045,0.0125888120667704
"hsa-mir-193b-3p","hsa-mir-33b-5p",7543,"ZFX",23369,"PUM2",1,0.0025,0.005,0.008,0.273,0.0625,0.0045,0.0125888120667704
"hsa-mir-33b-5p","hsa-mir-744-3p",7543,"ZFX",23369,"PUM2",1,0.004,0.006,0.007,0.054,0.105,5e-04,0.00189985829570563
"hsa-mir-33a-5p","hsa-mir-33b-5p",7543,"ZFX",23369,"PUM2",1,5e-04,0.0075,5e-04,0.1005,0.06,0.004,0.0114075062191297
"hsa-mir-16-2-3p","hsa-mir-33b-5p",7182,"NR2C2",23405,"DICER1",1,0.0015,0,5e-04,0.2975,0.0405,0.0075,0.0192214077433987
"hsa-mir-16-2-3p","hsa-mir-627-5p",7182,"NR2C2",23405,"DICER1",1,0.005,0,0,0.315,0.1095,0.003,0.00895381742034071
"hsa-mir-19a-3p","hsa-mir-26b-5p",10320,"IKZF1",25816,"TNFAIP8",1,0.001,5e-04,0.017,0.019,0.2195,0.001,0.00350499590136694
"hsa-mir-19a-3p","hsa-mir-19b-3p",10320,"IKZF1",25816,"TNFAIP8",1,0.0015,0.001,0.002,0.0185,0.0525,5e-04,0.00189985829570563
"hsa-mir-19a-3p","hsa-mir-3613-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0,0.0215,0.124,0.0035,0.0101818123310593
"hsa-mir-1271-5p","hsa-mir-942-5p",9575,"CLOCK",26037,"SIPA1L1",1,0.0035,5e-04,0.2655,0.0145,0.207,0.0045,0.0125888120667704
"hsa-mir-23b-5p","hsa-mir-96-5p",4205,"MEF2A",26037,"SIPA1L1",1,0.003,0,0,0.012,0.446,0.007,0.0181534817389024
"hsa-mir-125b-5p","hsa-mir-505-3p",9575,"CLOCK",26037,"SIPA1L1",1,0.003,0.001,0.0225,0.5125,0.0575,0.001,0.00350499590136694
"hsa-mir-1271-5p","hsa-mir-142-3p",9575,"CLOCK",26037,"SIPA1L1",1,0.002,0,0.346,0.011,0.9055,0.0075,0.0192214077433987
"hsa-mir-144-3p","hsa-mir-26b-5p",7543,"ZFX",26234,"FBXL5",1,0.005,0,0.042,0.1045,0.249,0.005,0.0137450043440487
"hsa-mir-144-3p","hsa-mir-193b-3p",7543,"ZFX",26234,"FBXL5",1,5e-04,0.007,0.089,0.079,0.023,0.0055,0.0148742286192926
"hsa-mir-148a-5p","hsa-mir-30a-5p",144455,"E2F7",26579,"MYEOV",1,0.003,0,0.001,0.501,0.8715,0.0085,0.0213281919111816
"hsa-mir-424-5p","hsa-mir-455-3p",5316,"PKNOX1",26750,"RPS6KC1",1,0.0045,0.002,0.159,0.0115,0.0165,0.0035,0.0101818123310593
"hsa-mir-455-3p","hsa-mir-500a-5p",5316,"PKNOX1",26750,"RPS6KC1",1,5e-04,0.006,0.005,0.013,0.1325,0.0095,0.023381989172034
"hsa-mir-136-5p","hsa-mir-19a-3p",27086,"FOXP1",27044,"SND1",-1,0.0035,0,0.131,0.014,0.013,0.009,0.0223565663861324
"hsa-mir-136-5p","hsa-mir-370-3p",27086,"FOXP1",27044,"SND1",-1,0.003,0.001,0.029,0.014,0.5125,0.0095,0.023381989172034
"hsa-mir-136-5p","hsa-mir-431-5p",27086,"FOXP1",27044,"SND1",-1,0.0055,0.001,0.022,0.012,0.0395,0,0
"hsa-mir-19a-3p","hsa-mir-421",27086,"FOXP1",27044,"SND1",-1,0,0,0,0.012,0.2715,0,0
"hsa-mir-19a-3p","hsa-mir-431-5p",27086,"FOXP1",27044,"SND1",-1,0,0.0025,0.0055,0.013,0.0625,0,0
"hsa-mir-370-3p","hsa-mir-421",27086,"FOXP1",27044,"SND1",-1,0,0,0.054,0.5005,0.105,0.0035,0.0101818123310593
"hsa-mir-370-3p","hsa-mir-431-5p",27086,"FOXP1",27044,"SND1",-1,0,0.005,0.023,0.5205,0.039,0.009,0.0223565663861324
"hsa-mir-421","hsa-mir-431-5p",27086,"FOXP1",27044,"SND1",-1,0,5e-04,0.0125,0.1705,0.0495,0,0
"hsa-mir-1306-3p","hsa-mir-19a-3p",27086,"FOXP1",27044,"SND1",-1,0.0095,0,0.003,0.016,0.014,0.009,0.0223565663861324
"hsa-mir-183-5p","hsa-mir-7-1-3p",27086,"FOXP1",27113,"BBC3",-1,0,0,0,0.062,0.119,0.0045,0.0125888120667704
"hsa-mir-130b-3p","hsa-mir-19b-3p",26959,"HBP1",29085,"PHPT1",-1,0,0,0,0.062,0.0145,0.008,0.0202732704352144
"hsa-mir-130b-3p","hsa-mir-590-5p",26959,"HBP1",29085,"PHPT1",-1,0,0,0,0.046,0.015,5e-04,0.00189985829570563
"hsa-mir-130b-5p","hsa-mir-590-5p",26959,"HBP1",29085,"PHPT1",-1,0,0,0,0.299,0.0105,5e-04,0.00189985829570563
"hsa-mir-17-5p","hsa-mir-19b-3p",26959,"HBP1",29085,"PHPT1",-1,0,0,0,0.0435,0.013,0.0075,0.0192214077433987
"hsa-mir-17-5p","hsa-mir-20a-5p",26959,"HBP1",29085,"PHPT1",-1,0,5e-04,0,0.0235,0.3845,0.0035,0.0101818123310593
"hsa-mir-17-5p","hsa-mir-93-5p",26959,"HBP1",29085,"PHPT1",-1,0,0.0015,0,0.03,0.254,0.0075,0.0192214077433987
"hsa-mir-130b-3p","hsa-mir-93-5p",26959,"HBP1",29085,"PHPT1",-1,0,0.003,0,0.0685,0.25,0.0075,0.0192214077433987
"hsa-mir-223-5p","hsa-mir-31-5p",367,"AR",29922,"NME7",1,0,0,0.0815,0.024,0.0325,0.0035,0.0101818123310593
"hsa-mir-3613-5p","hsa-mir-93-5p",4205,"MEF2A",50807,"ASAP1",1,0,0,0,0.0565,0.141,0.004,0.0114075062191297
"hsa-mir-19b-3p","hsa-mir-362-3p",4205,"MEF2A",50807,"ASAP1",1,0,0,0,0.045,0.0115,0,0
"hsa-mir-19b-3p","hsa-mir-3613-5p",4205,"MEF2A",50807,"ASAP1",1,0,0,0,0.0305,0.0645,0.001,0.00350499590136694
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",50807,"ASAP1",1,0,0,0,0.0505,0.0105,0.0015,0.00497708682885906
"hsa-mir-150-5p","hsa-mir-503-5p",7003,"TEAD1",50807,"ASAP1",1,0,0,0.054,0.136,0.2255,0.001,0.00350499590136694
"hsa-mir-155-5p","hsa-mir-92a-1-5p",4205,"MEF2A",51199,"NIN",1,5e-04,0,0,0.0215,0.0235,0.002,0.00636012784176566
"hsa-mir-33a-3p","hsa-mir-627-5p",8648,"NCOA1",51366,"UBR5",1,0,0.0045,0.025,0.105,0.06,0.009,0.0223565663861324
"hsa-mir-503-5p","hsa-mir-577",7003,"TEAD1",51421,"AMOTL2",1,0,0,0,0.286,0.204,0.0015,0.00497708682885906
"hsa-mir-335-5p","hsa-mir-505-3p",7003,"TEAD1",51422,"PRKAG2",1,0,0,5e-04,0.577,0.0105,0.0055,0.0148742286192926
"hsa-mir-335-3p","hsa-mir-505-3p",7003,"TEAD1",51422,"PRKAG2",1,0,0,0,0.1405,0.0105,0.0025,0.00768582394092499
"hsa-mir-335-5p","hsa-mir-362-5p",7003,"TEAD1",51422,"PRKAG2",1,0,0,0.001,0.628,0.14,0.0025,0.00768582394092499
"hsa-mir-3928-3p","hsa-mir-431-5p",27086,"FOXP1",51582,"AZIN1",-1,5e-04,0.001,0.0025,0.028,0.788,0.007,0.0181534817389024
"hsa-mir-17-5p","hsa-mir-320b",6886,"TAL1",51594,"NBAS",1,0,0,0,0.2765,0.019,0.0035,0.0101818123310593
"hsa-mir-1301-3p","hsa-mir-26b-5p",2005,"ELK4",51665,"ASB1",1,0,0,0.203,0.0125,0.0395,0.001,0.00350499590136694
"hsa-mir-20a-3p","hsa-mir-26b-5p",2005,"ELK4",51665,"ASB1",1,0,0,0.024,0.0175,0.051,0.0035,0.0101818123310593
"hsa-mir-135b-5p","hsa-mir-3613-5p",4205,"MEF2A",51719,"CAB39",1,0,0,0,0.1365,0.331,0.0045,0.0125888120667704
"hsa-mir-135b-5p","hsa-mir-23b-5p",4205,"MEF2A",51719,"CAB39",1,0,0.003,0,0.143,0.0695,0.003,0.00895381742034071
"hsa-mir-20a-5p","hsa-mir-7-5p",1316,"KLF6",54206,"ERRFI1",1,0.003,0.0015,0.0505,0.036,0.183,0,0
"hsa-mir-130b-3p","hsa-mir-455-3p",1316,"KLF6",54206,"ERRFI1",1,0.0065,0,0.357,0.0685,0.2185,0.005,0.0137450043440487
"hsa-mir-17-5p","hsa-mir-484",6925,"TCF4",54361,"WNT4",1,0,0,0,0.016,0.0715,0.001,0.00350499590136694
"hsa-mir-148a-3p","hsa-mir-19b-3p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.1385,0.0245,0.006,0.0160013148578942
"hsa-mir-141-3p","hsa-mir-17-5p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.0255,0.036,0.0095,0.023381989172034
"hsa-mir-19b-3p","hsa-mir-20a-5p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.0295,0.022,0.004,0.0114075062191297
"hsa-mir-148a-3p","hsa-mir-17-5p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.173,0.0135,0.007,0.0181534817389024
"hsa-mir-148a-3p","hsa-mir-19a-3p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.2285,0.0155,0.0035,0.0101818123310593
"hsa-mir-141-3p","hsa-mir-20a-5p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.012,0.017,0.0075,0.0192214077433987
"hsa-mir-17-5p","hsa-mir-19a-3p",4205,"MEF2A",54453,"RIN2",1,0,0,0,0.0165,0.011,0.0045,0.0125888120667704
"hsa-mir-424-5p","hsa-mir-627-5p",7182,"NR2C2",54540,"FAM193B",1,0,0.001,5e-04,0.108,0.316,5e-04,0.00189985829570563
"hsa-mir-155-5p","hsa-mir-33b-5p",7182,"NR2C2",54540,"FAM193B",1,0.008,0,0.4665,0.98,0.0115,0.001,0.00350499590136694
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",54828,"BCAS3",1,0,0,0,0.016,0.2005,0.0025,0.00768582394092499
"hsa-mir-155-5p","hsa-mir-362-3p",4205,"MEF2A",54828,"BCAS3",1,0,0,0,0.011,0.208,5e-04,0.00189985829570563
"hsa-mir-155-5p","hsa-mir-182-5p",4205,"MEF2A",54828,"BCAS3",1,0.001,0,0,0.0135,0.0175,0.009,0.0223565663861324
"hsa-mir-148a-3p","hsa-mir-182-5p",4205,"MEF2A",54828,"BCAS3",1,0,0,0,0.1305,0.0235,0.007,0.0181534817389024
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",54828,"BCAS3",1,0,0,0,0.18,0.017,0,0
"hsa-mir-3613-5p","hsa-mir-92a-1-5p",4205,"MEF2A",54828,"BCAS3",1,0,0,0,0.023,0.023,0.008,0.0202732704352144
"hsa-mir-503-5p","hsa-mir-577",7003,"TEAD1",55075,"UACA",1,0,0,0,0.255,0.026,0.0075,0.0192214077433987
"hsa-mir-148a-3p","hsa-mir-625-3p",7003,"TEAD1",55187,"VPS13D",1,0,0,0,0.102,0.029,0.002,0.00636012784176566
"hsa-mir-141-5p","hsa-mir-942-5p",405,"ARNT",55187,"VPS13D",1,0,0,0,0.066,0.0105,0,0
"hsa-mir-148a-3p","hsa-mir-362-3p",7003,"TEAD1",55187,"VPS13D",1,0,0,0,0.054,0.0795,0.008,0.0202732704352144
"hsa-mir-30a-5p","hsa-mir-9-5p",7157,"TP53",55367,"PIDD1",1,0,0.0015,0.004,0.1295,0.0255,0.0015,0.00497708682885906
"hsa-mir-203a-3p","hsa-mir-320c",5090,"PBX3",55628,"ZNF407",1,0,0,0.013,0.082,0.087,0.0075,0.0192214077433987
"hsa-mir-203a-3p","hsa-mir-93-5p",5090,"PBX3",55628,"ZNF407",1,0,0,0,0.123,0.04,0.005,0.0137450043440487
"hsa-mir-203a-3p","hsa-mir-30b-3p",5090,"PBX3",55628,"ZNF407",1,0,0,0.0025,0.067,0.0605,5e-04,0.00189985829570563
"hsa-mir-20a-5p","hsa-mir-93-5p",5090,"PBX3",55628,"ZNF407",1,0,0,0,0.107,0.0585,0.005,0.0137450043440487
"hsa-mir-20a-5p","hsa-mir-320c",5090,"PBX3",55628,"ZNF407",1,0,5e-04,0,0.1425,0.072,0.004,0.0114075062191297
"hsa-mir-20a-5p","hsa-mir-30b-3p",5090,"PBX3",55628,"ZNF407",1,0,0,0,0.139,0.0565,0.002,0.00636012784176566
"hsa-let-7g-3p","hsa-mir-1306-3p",27086,"FOXP1",55784,"MCTP2",-1,0,0.0065,0.1755,0.021,0.1005,0.0035,0.0101818123310593
"hsa-let-7g-3p","hsa-mir-183-5p",27086,"FOXP1",55784,"MCTP2",-1,0,0,0,0.0235,0.517,0.004,0.0114075062191297
"hsa-let-7g-3p","hsa-mir-431-5p",27086,"FOXP1",55784,"MCTP2",-1,0,0.001,0,0.015,0.024,0.0025,0.00768582394092499
"hsa-mir-1306-3p","hsa-mir-33a-5p",27086,"FOXP1",55784,"MCTP2",-1,0.006,0,0.0365,0.172,0.1865,0,0
"hsa-mir-431-5p","hsa-mir-7-1-3p",27086,"FOXP1",55784,"MCTP2",-1,0.0035,0,0.024,0.033,0.153,0.002,0.00636012784176566
"hsa-let-7g-3p","hsa-mir-223-5p",27086,"FOXP1",55784,"MCTP2",-1,0,0,0.001,0.014,0.226,0.0055,0.0148742286192926
"hsa-mir-200a-3p","hsa-mir-429",8202,"NCOA3",56204,"ATOSA",1,0.0045,0,0.0285,0.126,0.018,0,0
"hsa-mir-320b","hsa-mir-7-5p",5090,"PBX3",56288,"PARD3",1,0,0,0,0.117,0.0655,5e-04,0.00189985829570563
"hsa-mir-7-5p","hsa-mir-93-5p",5090,"PBX3",56288,"PARD3",1,0,0,0,0.05,0.036,0.003,0.00895381742034071
"hsa-mir-320b","hsa-mir-320d",5090,"PBX3",56288,"PARD3",1,0,0,0.108,0.1125,0.532,0.0025,0.00768582394092499
"hsa-mir-335-5p","hsa-mir-505-3p",7003,"TEAD1",57142,"RTN4",1,0,0,5e-04,0.017,0.0185,0.0065,0.0170921564390666
"hsa-mir-155-5p","hsa-mir-3613-5p",4205,"MEF2A",57157,"PHTF2",1,0,0,0,0.1275,0.378,0.004,0.0114075062191297
"hsa-mir-27a-5p","hsa-mir-484",6925,"TCF4",57507,"ZNF608",1,0.0035,0,5e-04,0.1945,0.2545,0.004,0.0114075062191297
"hsa-mir-1301-3p","hsa-mir-452-5p",6925,"TCF4",57507,"ZNF608",1,0,0.003,0.479,0.133,0.199,0.0015,0.00497708682885906
"hsa-mir-335-5p","hsa-mir-505-3p",7003,"TEAD1",57537,"SORCS2",1,0,0,5e-04,0.021,0.0185,0.0075,0.0192214077433987
"hsa-mir-26b-3p","hsa-mir-503-5p",7003,"TEAD1",57537,"SORCS2",1,0,0,0,0.028,0.125,0.0015,0.00497708682885906
"hsa-mir-17-5p","hsa-mir-31-5p",4779,"NFE2L1",57623,"ZFAT",1,0,0.001,0.0025,0.3515,0.234,0.007,0.0181534817389024
"hsa-mir-424-5p","hsa-mir-500a-5p",7182,"NR2C2",57649,"PHF12",1,0,0.0065,0,0.055,0.136,0.001,0.00350499590136694
"hsa-mir-16-2-3p","hsa-mir-33b-5p",7543,"ZFX",57649,"PHF12",1,0.005,0.003,0.005,0.3215,0.0115,0.0045,0.0125888120667704
"hsa-mir-16-2-3p","hsa-mir-33b-5p",7182,"NR2C2",57649,"PHF12",1,0.0015,0,5e-04,0.3215,0.0115,0.0045,0.0125888120667704
"hsa-mir-16-2-3p","hsa-mir-33a-3p",7543,"ZFX",57649,"PHF12",1,0.0025,0,0.291,0.3095,0.0165,0,0
"hsa-mir-26b-5p","hsa-mir-33a-3p",7543,"ZFX",57649,"PHF12",1,0,0,0.0395,0.0715,0.0205,0.003,0.00895381742034071
"hsa-mir-33a-3p","hsa-mir-484",7543,"ZFX",57649,"PHF12",1,0,0.008,0.465,0.028,0.0885,0.002,0.00636012784176566
"hsa-mir-219a-1-3p","hsa-mir-221-5p",7003,"TEAD1",63971,"KIF13A",1,0,0,0,0.081,0.1755,0.003,0.00895381742034071
"hsa-mir-1271-5p","hsa-mir-26b-5p",9575,"CLOCK",64072,"CDH23",1,5e-04,0.002,0.018,0.069,0.0115,0.0075,0.0192214077433987
"hsa-mir-19a-3p","hsa-mir-19b-3p",10320,"IKZF1",64744,"SMAP2",1,0.0015,0.001,0.002,0.026,0.177,0.0075,0.0192214077433987
"hsa-mir-26b-5p","hsa-mir-424-5p",6774,"STAT3",79400,"NOX5",1,5e-04,0.0085,0.016,0.0215,0.0155,0,0
"hsa-mir-130b-5p","hsa-mir-16-2-3p",5452,"POU2F2",79705,"LRRK1",1,0,0.003,0.0015,0.0155,0.0175,0,0
"hsa-mir-130b-5p","hsa-mir-210-3p",5452,"POU2F2",79705,"LRRK1",1,0,0,0,0.0235,0.0605,0.0015,0.00497708682885906
"hsa-mir-30a-5p","hsa-mir-9-5p",144455,"E2F7",79733,"E2F8",1,0,0.002,5e-04,0.0105,0.0125,5e-04,0.00189985829570563
"hsa-mir-106a-5p","hsa-mir-130b-3p",6925,"TCF4",79899,"PRR5L",1,0,0,0.01,0.08,0.1905,0.0025,0.00768582394092499
"hsa-mir-106a-5p","hsa-mir-200a-3p",6925,"TCF4",79899,"PRR5L",1,0,0,0.4445,0.1025,0.012,0.005,0.0137450043440487
"hsa-mir-106a-5p","hsa-mir-20a-5p",6925,"TCF4",79899,"PRR5L",1,0,0,0.006,0.1055,0.0125,0,0
"hsa-mir-106a-5p","hsa-mir-17-5p",861,"RUNX1",79899,"PRR5L",1,5e-04,5e-04,0.0325,0.1145,0.088,0,0
"hsa-mir-106a-5p","hsa-mir-17-5p",6925,"TCF4",79899,"PRR5L",1,0,0,0,0.1145,0.088,0,0
"hsa-mir-106a-5p","hsa-mir-20a-5p",861,"RUNX1",79899,"PRR5L",1,0,0.002,0.079,0.1055,0.0125,0,0
"hsa-mir-148a-3p","hsa-mir-93-5p",1523,"CUX1",79960,"JADE1",1,0,5e-04,0.0025,0.159,0.1435,0.0055,0.0148742286192926
"hsa-mir-148a-3p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0,5e-04,0.001,0.117,0.023,0.001,0.00350499590136694
"hsa-mir-188-5p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0.001,0,0.0025,0.035,0.0145,0,0
"hsa-mir-362-3p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0.002,0,0.0455,0.788,0.018,0,0
