"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
9768,"PCLAF","hsa-mir-30a-5p","hsa-mir-519a-3p",0.002,FALSE,NA,"tarbase","mirtarbase",0.475664269893348,-0.200243585336464,0.106505897246465,2.65624600012735,0.918148509693367,0.0249132472640336,0.00951038810132465,TRUE,"miR-30-5p","miR-519-3p","hsa-mir-30a","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
9768,"PCLAF","hsa-mir-495-3p","hsa-mir-30a-5p",0.0065,FALSE,NA,"tarbase","tarbase",0.790957740826711,0.135475471640231,0.475664269893348,-0.200243585336464,0.918148509693367,0.0249132472640336,0.0242259380692167,TRUE,"miR-495-3p","miR-30-5p","hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1","hsa-mir-30a"
9824,"ARHGAP11A","hsa-mir-30a-5p","hsa-mir-381-3p",0.004,FALSE,NA,"tarbase","tarbase",0.475664269893348,-0.200243585336464,0.547462620986557,-0.241974599014994,0.859171137022521,-0.0442017891981862,0.0165634030841462,TRUE,"miR-30-5p","miR-381-3p","hsa-mir-30a","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485"
9833,"MELK","hsa-mir-508-5p","hsa-mir-518a-3p",0.0065,FALSE,NA,"mirtarbase","tarbase",0.754564835221624,0.315768330442784,0.139112693288385,2.53628544009583,0.956311326610541,-0.0136126647773369,0.0242259380692167,TRUE,"miR-508-5p","miR-518-3p","hsa-mir-506,hsa-mir-507,hsa-mir-508","hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2"
9918,"NCAPD2","hsa-let-7b-5p","hsa-mir-519d-3p",0,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.134909240297518,2.30279849563169,0.932819466012665,-0.0195969958625478,0,TRUE,"let-7-5p/98-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
10220,"GDF11","hsa-mir-520d-3p","hsa-mir-520a-3p",0,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.131572577165709,2.66382374044487,0.0883581724058531,2.06854596236424,0.940893900823592,-0.0192902573906929,0,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f"
10541,"ANP32B","hsa-mir-1262","hsa-mir-493-5p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.93892958071515,0.0642333957375513,0.472574818777196,0.417639983973827,0.848014242480187,0.0419655874155811,0.0242259380692167,TRUE,"miR-1262/4701-3p/6736-5p","miR-493-5p","hsa-mir-1262","hsa-mir-493,hsa-mir-337,hsa-mir-665"
10592,"SMC2","hsa-mir-182-5p","hsa-mir-125b-5p",0.006,FALSE,NA,"tarbase","mirtarbase",0.69245340215736,0.112480408649869,0.898710457879206,-0.0377813040274455,0.911165903428466,-0.027277903366546,0.0227764461430003,TRUE,"miR-182-5p","miR-125-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-125b-1"
10592,"SMC2","hsa-mir-383-5p","hsa-mir-125a-5p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.88977497628494,0.0962474630450894,0.746124833643418,-0.102278646080494,0.911165903428466,-0.027277903366546,0.0298417350125253,TRUE,NA,"miR-125-5p","hsa-mir-383","hsa-mir-99b,hsa-let-7e,hsa-mir-125a"
10642,"IGF2BP1","hsa-mir-2114-5p","hsa-mir-3200-3p",0.0095,FALSE,NA,"tarbase","tarbase",0.39430172674841,1.16404972415979,0.481030717670385,-0.599505666925165,0.861360364463482,-0.117875235683253,0.0325614258434118,TRUE,"miR-2114-5p","miR-3200-3p","hsa-mir-2114","hsa-mir-3200"
10642,"IGF2BP1","hsa-mir-2355-5p","hsa-mir-130b-3p",0.005,FALSE,NA,"mirtarbase","tarbase",0.7175493806195,-0.162436198845515,0.963627202200757,0.0207797759651326,0.861360364463482,-0.117875235683253,0.0197361009298198,TRUE,"miR-2355-5p","miR-130-3p/301-3p/454-3p","hsa-mir-2355","hsa-mir-301b,hsa-mir-130b"
10642,"IGF2BP1","hsa-mir-2355-5p","hsa-mir-181a-5p",0.004,FALSE,NA,"mirtarbase","tarbase",0.7175493806195,-0.162436198845515,0.533191609248144,-0.17139396372748,0.861360364463482,-0.117875235683253,0.0165634030841462,TRUE,"miR-2355-5p","miR-181-5p","hsa-mir-2355","hsa-mir-181a-2,hsa-mir-181b-2"
10642,"IGF2BP1","hsa-mir-2355-5p","hsa-mir-625-5p",0.008,FALSE,NA,"mirtarbase","mirtarbase",0.7175493806195,-0.162436198845515,0.896137870048175,-0.0770776769273163,0.861360364463482,-0.117875235683253,0.0284613833153667,TRUE,"miR-2355-5p","miR-625-5p","hsa-mir-2355","hsa-mir-625"
10642,"IGF2BP1","hsa-mir-93-5p","hsa-mir-181a-5p",0.0035,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.533191609248144,-0.17139396372748,0.861360364463482,-0.117875235683253,0.0149192950293738,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-181-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-181a-2,hsa-mir-181b-2"
10642,"IGF2BP1","hsa-mir-93-5p","hsa-mir-942-5p",0.006,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.683486782445692,-0.184650981151469,0.861360364463482,-0.117875235683253,0.0227764461430003,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-942-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-942"
10643,"IGF2BP3","hsa-mir-181d-5p","hsa-mir-181a-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.967716607670118,-0.0173332326949237,0.533191609248144,-0.17139396372748,0.53377937936645,-0.414648105971406,0.0113655350159971,TRUE,"miR-181-5p","miR-181-5p","hsa-mir-181c,hsa-mir-181d","hsa-mir-181a-2,hsa-mir-181b-2"
10721,"POLQ","hsa-mir-519d-3p","hsa-let-7b-5p",0,FALSE,NA,"mirtarbase","tarbase",0.134909240297518,2.30279849563169,0.784564546838161,-0.0733583306011839,0.794293479022649,-0.0690823070423209,0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","let-7-5p/98-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
10762,"NUP50","hsa-mir-452-3p","hsa-mir-195-5p",0.001,FALSE,NA,"tarbase","mirtarbase",0.131978906882643,-0.956374575879283,0.802263159596797,-0.103260719790816,0.905265294545444,-0.0285295576619504,0.00537247282465998,TRUE,"miR-452-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-224,hsa-mir-452","hsa-mir-195,hsa-mir-497"
10762,"NUP50","hsa-mir-452-3p","hsa-mir-497-5p",0.0025,FALSE,NA,"tarbase","mirtarbase",0.131978906882643,-0.956374575879283,0.673062980095733,-0.182873834095652,0.905265294545444,-0.0285295576619504,0.0113655350159971,TRUE,"miR-452-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-224,hsa-mir-452","hsa-mir-195,hsa-mir-497"
10762,"NUP50","hsa-mir-96-5p","hsa-mir-195-5p",0.007,FALSE,NA,"mirtarbase","mirtarbase",0.141074611889997,0.737875767045478,0.802263159596797,-0.103260719790816,0.905265294545444,-0.0285295576619504,0.0256603962879358,TRUE,"miR-96-5p/1271-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-195,hsa-mir-497"
10788,"IQGAP2","hsa-mir-499a-5p","hsa-mir-320d",0.0015,FALSE,NA,"mirtarbase","tarbase",0.857956782189537,0.218009677293359,0.713318961148261,0.407590916708104,0.886574334787212,0.0363794532009847,0.00753113804779898,TRUE,"miR-499a-5p","miR-320","hsa-mir-499a,hsa-mir-499b","hsa-mir-320d-1"
10797,"MTHFD2","hsa-mir-3065-3p","hsa-mir-154-5p",0.004,FALSE,NA,"tarbase","tarbase",0.285670032601373,0.484868351928993,0.893919592380435,0.0765105020340317,0.91145138063124,0.0279401934237284,0.0165634030841462,TRUE,"miR-3065-3p","miR-154-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
10888,"GPR83","hsa-mir-181a-5p","hsa-mir-128-3p",0.005,FALSE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.533191609248144,-0.17139396372748,0.590984413893149,-0.167027751373332,0.922815104651938,-0.0287622258696196,0.0197361009298198,TRUE,"miR-181-5p","miR-128-3p","hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-128-1"
11027,"LILRA2","hsa-mir-25-3p","hsa-mir-363-3p",0.0075,FALSE,NA,"mirtarbase","mirtarbase",0.630015785402983,-0.134467730674506,0.976212753691403,0.0119831539503879,0.782828170531937,0.0789550929802052,0.0270627446831023,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
11057,"ABHD2","hsa-mir-127-5p","hsa-mir-106a-5p",0.005,FALSE,NA,"mirtarbase","tarbase",0.975785009519243,-0.0112484308506849,0.907423547545109,-0.0453476080533861,0.876088392803257,-0.0383425048704569,0.0197361009298198,TRUE,"miR-127-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
11057,"ABHD2","hsa-mir-127-5p","hsa-mir-15b-5p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.975785009519243,-0.0112484308506849,0.826141128703994,0.0749870131926227,0.876088392803257,-0.0383425048704569,0.0242259380692167,TRUE,"miR-127-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-15b,hsa-mir-16-2"
11057,"ABHD2","hsa-mir-15b-5p","hsa-mir-519d-3p",0.001,FALSE,NA,"mirtarbase","mirtarbase",0.826141128703994,0.0749870131926227,0.134909240297518,2.30279849563169,0.876088392803257,-0.0383425048704569,0.00537247282465998,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-15b,hsa-mir-16-2","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
11057,"ABHD2","hsa-mir-195-5p","hsa-mir-106a-5p",0.008,FALSE,NA,"mirtarbase","tarbase",0.802263159596797,-0.103260719790816,0.907423547545109,-0.0453476080533861,0.876088392803257,-0.0383425048704569,0.0284613833153667,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-195,hsa-mir-497","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
11057,"ABHD2","hsa-mir-195-5p","hsa-mir-196b-5p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.802263159596797,-0.103260719790816,0.682616000640161,-0.135733297458353,0.876088392803257,-0.0383425048704569,0.0298417350125253,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-196-5p","hsa-mir-195,hsa-mir-497","hsa-mir-196b"
11057,"ABHD2","hsa-mir-20b-5p","hsa-mir-493-3p",5e-04,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.965618756843915,-0.0151982693215879,0.323401343811543,0.662654115032354,0.876088392803257,-0.0383425048704569,0.0029751075956729,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-493-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-493,hsa-mir-337,hsa-mir-665"
11057,"ABHD2","hsa-mir-493-3p","hsa-mir-106a-5p",5e-04,FALSE,NA,"mirtarbase","tarbase",0.323401343811543,0.662654115032354,0.907423547545109,-0.0453476080533861,0.876088392803257,-0.0383425048704569,0.0029751075956729,TRUE,"miR-493-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-493,hsa-mir-337,hsa-mir-665","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
11057,"ABHD2","hsa-mir-493-3p","hsa-mir-15b-5p",0.001,FALSE,NA,"mirtarbase","mirtarbase",0.323401343811543,0.662654115032354,0.826141128703994,0.0749870131926227,0.876088392803257,-0.0383425048704569,0.00537247282465998,TRUE,"miR-493-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-493,hsa-mir-337,hsa-mir-665","hsa-mir-15b,hsa-mir-16-2"
11057,"ABHD2","hsa-mir-493-3p","hsa-mir-196b-5p",0.003,FALSE,NA,"mirtarbase","mirtarbase",0.323401343811543,0.662654115032354,0.682616000640161,-0.135733297458353,0.876088392803257,-0.0383425048704569,0.0131811896070432,TRUE,"miR-493-3p","miR-196-5p","hsa-mir-493,hsa-mir-337,hsa-mir-665","hsa-mir-196b"
11057,"ABHD2","hsa-mir-493-3p","hsa-mir-20b-3p",0.002,FALSE,NA,"mirtarbase","tarbase",0.323401343811543,0.662654115032354,0.893694638356654,0.0646295544570078,0.876088392803257,-0.0383425048704569,0.00951038810132465,TRUE,"miR-493-3p","miR-20b-3p","hsa-mir-493,hsa-mir-337,hsa-mir-665","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
11057,"ABHD2","hsa-mir-518a-5p","hsa-mir-15b-5p",0.002,FALSE,NA,"mirtarbase","mirtarbase",0.0832041706296033,3.43420751328978,0.826141128703994,0.0749870131926227,0.876088392803257,-0.0383425048704569,0.00951038810132465,TRUE,"miR-518a-5p/527","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2","hsa-mir-15b,hsa-mir-16-2"
11057,"ABHD2","hsa-mir-527","hsa-mir-15b-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0.0643830422804412,4.13334071954802,0.826141128703994,0.0749870131926227,0.876088392803257,-0.0383425048704569,0,TRUE,"miR-518a-5p/527","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-15b,hsa-mir-16-2"
11057,"ABHD2","hsa-mir-548d-3p","hsa-mir-127-5p",0.0015,FALSE,NA,"mirtarbase","mirtarbase",0.601619182807743,0.473088999364903,0.975785009519243,-0.0112484308506849,0.876088392803257,-0.0383425048704569,0.00753113804779898,TRUE,"miR-548ac/548bb-3p/548d-3p/548h-3p/548z","miR-127-5p","hsa-mir-548aa-1,hsa-mir-548d-1","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
11057,"ABHD2","hsa-mir-548d-3p","hsa-mir-493-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.601619182807743,0.473088999364903,0.323401343811543,0.662654115032354,0.876088392803257,-0.0383425048704569,0.0029751075956729,TRUE,"miR-548ac/548bb-3p/548d-3p/548h-3p/548z","miR-493-3p","hsa-mir-548aa-1,hsa-mir-548d-1","hsa-mir-493,hsa-mir-337,hsa-mir-665"
11064,"CNTRL","hsa-mir-518a-5p","hsa-let-7b-5p",0.0045,FALSE,NA,"tarbase","tarbase",0.0832041706296033,3.43420751328978,0.784564546838161,-0.0733583306011839,0.793862010027558,-0.064168999261497,0.0181676334793418,TRUE,"miR-518a-5p/527","let-7-5p/98-5p","hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
11067,"DEPP1","hsa-mir-130a-3p","hsa-mir-181a-2-3p",0.0025,FALSE,NA,"tarbase","tarbase",0.951414196840403,0.0229481688594441,0.687445859439419,-0.12800654288597,0.606565569187142,-0.122638028741329,0.0113655350159971,TRUE,"miR-130-3p/301-3p/454-3p","miR-181a-2-3p","hsa-mir-130a","hsa-mir-181a-2,hsa-mir-181b-2"
11167,"FSTL1","hsa-mir-9-5p","hsa-mir-15a-5p",0.0065,FALSE,NA,"tarbase","tarbase",0.574084582768252,-0.209489925845173,0.949587925630629,-0.0212972249625429,0.593311869274058,-0.125608209322331,0.0242259380692167,TRUE,"miR-9-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-9-1","hsa-mir-16-1,hsa-mir-15a"
11228,"RASSF8","hsa-mir-429","hsa-mir-200c-3p",0.0015,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.583066277550532,0.222134726782929,0.801202141920273,0.0756943434847678,0.939261865449713,0.0200541839909507,0.00753113804779898,TRUE,"miR-200bc-3p/429","miR-200bc-3p/429","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-200c,hsa-mir-141"
22807,"IKZF2","hsa-let-7b-5p","hsa-mir-125b-5p",0,TRUE,NA,"tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.898710457879206,-0.0377813040274455,0.733398287822269,-0.0833618341938001,0,TRUE,"let-7-5p/98-5p","miR-125-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-125b-1"
22836,"RHOBTB3","hsa-mir-196a-5p","hsa-mir-9-5p",0.001,FALSE,NA,"tarbase","tarbase",0.94988546017376,0.0452151257404671,0.574084582768252,-0.209489925845173,0.992488143271056,0.00230442757513118,0.00537247282465998,TRUE,"miR-196-5p","miR-9-5p","hsa-mir-196a-1","hsa-mir-9-1"
22978,"NT5C2","hsa-mir-766-3p","hsa-mir-483-3p",0.006,FALSE,NA,"tarbase","tarbase",0.342952519313737,-0.385149460533401,0.0608840257139312,-1.39657858965152,0.737550619445419,-0.0821337895591226,0.0227764461430003,TRUE,"miR-766-3p",NA,"hsa-mir-766","hsa-mir-483"
23057,"NMNAT2","hsa-mir-1304-5p","hsa-mir-592",0.0025,FALSE,NA,"mirtarbase","mirtarbase",0.45603751414603,-0.713700259527093,0.123043945894357,2.30402547049826,0.482040225879469,-0.197677097139421,0.0113655350159971,TRUE,"miR-1304-5p","miR-592","hsa-mir-1304","hsa-mir-592"
23089,"PEG10","hsa-mir-130b-5p","hsa-mir-196b-5p",0.0085,FALSE,NA,"tarbase","tarbase",0.838572640477174,0.0907173201252465,0.682616000640161,-0.135733297458353,0.771705077927681,-0.0717662677883635,0.0298417350125253,TRUE,"miR-130b-5p","miR-196-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-196b"
23089,"PEG10","hsa-mir-182-5p","hsa-mir-128-3p",0.0045,FALSE,NA,"tarbase","mirtarbase tarbase",0.69245340215736,0.112480408649869,0.590984413893149,-0.167027751373332,0.771705077927681,-0.0717662677883635,0.0181676334793418,TRUE,"miR-182-5p","miR-128-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-128-1"
23089,"PEG10","hsa-mir-545-5p","hsa-mir-128-3p",0.006,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.997872677673813,0.00305316198630322,0.590984413893149,-0.167027751373332,0.771705077927681,-0.0717662677883635,0.0227764461430003,TRUE,"miR-545-5p","miR-128-3p","hsa-mir-545,hsa-mir-374a","hsa-mir-128-1"
23089,"PEG10","hsa-mir-548o-3p","hsa-mir-196a-5p",0.008,FALSE,NA,"mirtarbase","tarbase",0.748482177138056,-0.275650169014488,0.94988546017376,0.0452151257404671,0.771705077927681,-0.0717662677883635,0.0284613833153667,TRUE,"miR-1323","miR-196-5p","hsa-mir-548o","hsa-mir-196a-1"
23089,"PEG10","hsa-mir-766-3p","hsa-mir-182-5p",0.005,FALSE,NA,"tarbase","tarbase",0.342952519313737,-0.385149460533401,0.69245340215736,0.112480408649869,0.771705077927681,-0.0717662677883635,0.0197361009298198,TRUE,"miR-766-3p","miR-182-5p","hsa-mir-766","hsa-mir-182,hsa-mir-96,hsa-mir-183"
23089,"PEG10","hsa-mir-766-3p","hsa-mir-548o-3p",0.003,FALSE,NA,"tarbase","mirtarbase",0.342952519313737,-0.385149460533401,0.748482177138056,-0.275650169014488,0.771705077927681,-0.0717662677883635,0.0131811896070432,TRUE,"miR-766-3p","miR-1323","hsa-mir-766","hsa-mir-548o"
23091,"ZC3H13","hsa-mir-7-5p","hsa-mir-760",0.006,FALSE,NA,"tarbase","tarbase",0.841388010355371,-0.154874986345296,0.739022612638638,0.294838714303538,0.854137136562103,-0.0444520646653915,0.0227764461430003,TRUE,"miR-7-5p","miR-760","hsa-mir-7-1","hsa-mir-760"
23215,"PRRC2C","hsa-mir-135b-5p","hsa-mir-497-3p",0,FALSE,NA,"tarbase","tarbase",0.230527610762288,1.28977118818885,0.138447287919007,1.47840276611464,0.908844369712326,-0.0274820989862556,0,TRUE,"miR-135-5p","miR-497-3p","hsa-mir-135b","hsa-mir-195,hsa-mir-497"
23224,"SYNE2","hsa-mir-130a-5p","hsa-mir-520a-5p",0.0055,FALSE,NA,"tarbase","tarbase",0.241524635836712,0.976864588882604,0.105465025266243,2.26854196690349,0.851511274803377,-0.0469376434021547,0.0212706585015499,TRUE,"miR-23-3p","miR-525-5p","hsa-mir-130a","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f"
23390,"ZDHHC17","hsa-mir-141-3p","hsa-mir-7-5p",0.0085,FALSE,NA,"tarbase","tarbase",0.305317960360131,0.370292851772009,0.841388010355371,-0.154874986345296,0.749460877475463,-0.0788931410401639,0.0298417350125253,TRUE,"miR-141-3p/200a-3p","miR-7-5p","hsa-mir-200c,hsa-mir-141","hsa-mir-7-1"
23414,"ZFPM2","hsa-mir-200c-3p","hsa-mir-429",0.0065,TRUE,NA,"mirtarbase tarbase","mirtarbase",0.801202141920273,0.0756943434847678,0.583066277550532,0.222134726782929,0.391043236142476,-0.236556916872661,0.0242259380692167,TRUE,"miR-200bc-3p/429","miR-200bc-3p/429","hsa-mir-200c,hsa-mir-141","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
23506,"BICRAL","hsa-mir-7-5p","hsa-mir-141-3p",0.0045,FALSE,NA,"tarbase","mirtarbase",0.841388010355371,-0.154874986345296,0.305317960360131,0.370292851772009,0.754642933700217,-0.0776026572854031,0.0181676334793418,TRUE,"miR-7-5p","miR-141-3p/200a-3p","hsa-mir-7-1","hsa-mir-200c,hsa-mir-141"
23512,"SUZ12","hsa-mir-182-5p","hsa-mir-125b-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.69245340215736,0.112480408649869,0.898710457879206,-0.0377813040274455,0.905426336091883,-0.0287643713261691,0.0113655350159971,TRUE,"miR-182-5p","miR-125-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-125b-1"
23512,"SUZ12","hsa-mir-520d-3p","hsa-mir-125b-5p",0.004,FALSE,NA,"mirtarbase","tarbase",0.131572577165709,2.66382374044487,0.898710457879206,-0.0377813040274455,0.905426336091883,-0.0287643713261691,0.0165634030841462,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-125-5p","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e","hsa-mir-125b-1"
23568,"ARL2BP","hsa-mir-30a-3p","hsa-mir-215-5p",0.001,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.411146973692862,-0.252816575669344,0.364975859301288,-0.509920411537469,0.586452980641266,-0.138617605174709,0.00537247282465998,TRUE,"miR-30-3p","miR-192-5p/215-5p","hsa-mir-30a","hsa-mir-215,hsa-mir-194-1"
23670,"CEMIP2","hsa-mir-376c-3p","hsa-mir-7-1-3p",0.0015,FALSE,NA,"tarbase","mirtarbase",0.767671502378102,0.167284627957235,0.983457443217366,0.00945444103247376,0.989704588149948,0.0031932369598854,0.00753113804779898,TRUE,"miR-376c-3p","miR-7-3p","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-7-1"
