"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-125b-2-3p","hsa-mir-22-3p",3091,"HIF1A",3688,"ITGB1",1,0,0.0125,0.011,0.004,0.0242992328935256
"hsa-mir-21-3p","hsa-mir-340-5p",2309,"FOXO3",3716,"JAK1",1,0,0.088,0.0975,0.005,0.0286567466635787
"hsa-mir-222-5p","hsa-mir-34a-5p",6772,"STAT1",3717,"JAK2",1,5e-04,0.052,0.041,0.009,0.0438042112767814
"hsa-mir-221-3p","hsa-mir-34c-5p",10765,"KDM5B",3720,"JARID2",1,5e-04,0.3805,0.014,0.008,0.0403013778801257
"hsa-mir-200c-3p","hsa-mir-223-5p",367,"AR",3725,"JUN",1,0.003,0.4935,0.1845,0.0095,0.0455110826114311
"hsa-mir-9-5p","hsa-mir-93-3p",4790,"NFKB1",3726,"JUNB",1,0,0.0665,0.016,0.0015,0.011451979253032
"hsa-mir-29a-5p","hsa-mir-29b-3p",4208,"MEF2C",3782,"KCNN3",1,0,0.111,0.076,0.0025,0.0170236293595652
"hsa-mir-21-5p","hsa-mir-218-5p",4208,"MEF2C",3782,"KCNN3",1,0,0.0155,0.05,0.003,0.0195630434782609
"hsa-mir-21-5p","hsa-mir-29a-5p",4208,"MEF2C",3782,"KCNN3",1,0,0.021,0.147,0.001,0.00827304068030337
"hsa-mir-1-3p","hsa-mir-15b-5p",196528,"ARID2",3842,"TNPO1",1,0,0.1665,0.931,0.001,0.00827304068030337
"hsa-mir-195-5p","hsa-mir-29a-3p",196528,"ARID2",3842,"TNPO1",1,0.006,0.1415,0.7555,0.0055,0.0307185093237792
"hsa-mir-130a-3p","hsa-mir-378a-5p",51341,"ZBTB7A",3856,"KRT8",-1,0,0.05,0.1445,0.008,0.0403013778801257
"hsa-let-7a-3p","hsa-mir-942-5p",7003,"TEAD1",3895,"KTN1",1,0.0015,0.014,0.348,0.001,0.00827304068030337
"hsa-let-7a-3p","hsa-mir-503-5p",7003,"TEAD1",3895,"KTN1",1,0.002,0.0145,0.028,5e-04,0.00465053675036997
"hsa-let-7a-3p","hsa-mir-142-3p",7003,"TEAD1",3895,"KTN1",1,0.0045,0.0105,0.036,0.0065,0.0347114341973943
"hsa-mir-452-3p","hsa-mir-505-3p",7003,"TEAD1",3915,"LAMC1",1,5e-04,0.2845,0.012,0.0065,0.0347114341973943
"hsa-mir-625-3p","hsa-mir-653-5p",7003,"TEAD1",3915,"LAMC1",1,0.0015,0.0395,0.216,0.0015,0.011451979253032
"hsa-mir-214-3p","hsa-mir-221-5p",7003,"TEAD1",3915,"LAMC1",1,0.008,0.359,0.032,0.0095,0.0455110826114311
"hsa-mir-130a-3p","hsa-mir-19b-3p",7003,"TEAD1",3915,"LAMC1",1,0.001,0.1715,0.0145,0.009,0.0438042112767814
"hsa-mir-214-3p","hsa-mir-452-3p",7003,"TEAD1",3915,"LAMC1",1,0.0045,0.373,0.3275,5e-04,0.00465053675036997
"hsa-mir-16-1-3p","hsa-mir-193a-3p",7003,"TEAD1",3915,"LAMC1",1,0.002,0.2415,0.013,0.0075,0.0384991443683883
"hsa-mir-143-5p","hsa-mir-766-3p",4609,"MYC",3939,"LDHA",1,0,0.129,0.437,0.0065,0.0347114341973943
"hsa-mir-148a-3p","hsa-mir-410-3p",3091,"HIF1A",3939,"LDHA",1,0.0035,0.1445,0.0725,0.0065,0.0347114341973943
"hsa-mir-148a-3p","hsa-mir-410-3p",4609,"MYC",3939,"LDHA",1,0,0.1445,0.0725,0.0065,0.0347114341973943
"hsa-mir-223-5p","hsa-mir-30b-3p",55553,"SOX6",3949,"LDLR",1,0,0.012,0.045,0,0
"hsa-mir-129-5p","hsa-mir-200b-3p",2099,"ESR1",3964,"LGALS8",1,0,0.109,0.431,0.004,0.0242992328935256
"hsa-mir-127-5p","hsa-mir-129-5p",2099,"ESR1",3964,"LGALS8",1,0,0.194,0.096,0.009,0.0438042112767814
"hsa-mir-125b-2-3p","hsa-mir-148b-5p",6938,"TCF12",3987,"LIMS1",1,0.007,0.0165,0.6465,0.0085,0.0420787407481496
"hsa-mir-19b-1-5p","hsa-mir-421",4205,"MEF2A",4052,"LTBP1",1,5e-04,0.054,0.8925,0.003,0.0195630434782609
"hsa-mir-199b-3p","hsa-mir-3065-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.2005,0.0415,0,0
"hsa-mir-199b-5p","hsa-mir-3913-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.3495,0.015,0,0
"hsa-mir-3065-3p","hsa-mir-324-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.02,0.023,0.001,0.00827304068030337
"hsa-mir-199a-3p","hsa-mir-3065-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.2085,0.023,0,0
"hsa-mir-106b-5p","hsa-mir-324-3p",4205,"MEF2A",4052,"LTBP1",1,0.0085,0.0465,0.0255,0.006,0.0327349087151223
"hsa-mir-19a-3p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.07,0.0405,0.0025,0.0170236293595652
"hsa-mir-17-3p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.0225,0.054,5e-04,0.00465053675036997
"hsa-mir-376c-3p","hsa-mir-3913-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.011,0.02,0.0065,0.0347114341973943
"hsa-mir-27a-5p","hsa-mir-3913-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.337,0.017,0,0
"hsa-mir-3913-5p","hsa-mir-769-3p",4205,"MEF2A",4052,"LTBP1",1,5e-04,0.018,0.4455,0.009,0.0438042112767814
"hsa-mir-193b-5p","hsa-mir-27a-5p",6938,"TCF12",4052,"LTBP1",1,0.007,0.1115,0.3445,0.003,0.0195630434782609
"hsa-mir-148a-3p","hsa-mir-21-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.0225,0.3,0.006,0.0327349087151223
"hsa-mir-370-3p","hsa-mir-3913-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.037,0.019,5e-04,0.00465053675036997
"hsa-mir-106b-5p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0.0055,0.028,0.0435,0.0075,0.0384991443683883
"hsa-mir-3913-5p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0.001,0.022,0.0395,0,0
"hsa-mir-324-3p","hsa-mir-3913-5p",4205,"MEF2A",4052,"LTBP1",1,0.001,0.0165,0.0195,0,0
"hsa-mir-21-5p","hsa-mir-324-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.18,0.0285,0,0
"hsa-mir-340-5p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.014,0.0425,0,0
"hsa-mir-19b-1-5p","hsa-mir-503-5p",4205,"MEF2A",4052,"LTBP1",1,0,0.053,0.045,0.0035,0.0219720958254721
"hsa-mir-183-5p","hsa-mir-324-3p",6938,"TCF12",4052,"LTBP1",1,0.0075,0.1495,0.0355,0.009,0.0438042112767814
"hsa-mir-199a-5p","hsa-mir-3065-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.1925,0.028,0,0
"hsa-mir-17-3p","hsa-mir-370-3p",4205,"MEF2A",4052,"LTBP1",1,0,0.018,0.063,0.0075,0.0384991443683883
"hsa-mir-17-3p","hsa-mir-421",4205,"MEF2A",4052,"LTBP1",1,0,0.0265,0.8805,0,0
"hsa-mir-125a-3p","hsa-mir-671-5p",7586,"ZKSCAN1",4054,"LTBP3",1,0.0015,0.0245,0.016,0.006,0.0327349087151223
"hsa-mir-149-5p","hsa-mir-93-3p",7586,"ZKSCAN1",4054,"LTBP3",1,0.005,0.0505,0.063,0.0015,0.011451979253032
"hsa-mir-19b-3p","hsa-mir-214-3p",2099,"ESR1",4057,"LTF",1,5e-04,0.0135,0.3735,0.0025,0.0170236293595652
"hsa-mir-214-3p","hsa-mir-484",2113,"ETS1",4057,"LTF",1,0.002,0.3915,0.7335,0.004,0.0242992328935256
"hsa-mir-214-3p","hsa-mir-324-5p",2113,"ETS1",4057,"LTF",1,0.0015,0.343,0.035,0.0045,0.0265216200526919
"hsa-mir-199a-5p","hsa-mir-214-3p",2113,"ETS1",4057,"LTF",1,0.005,0.188,0.3955,0.003,0.0195630434782609
"hsa-mir-323a-3p","hsa-mir-455-3p",7543,"ZFX",4087,"SMAD2",1,0,0.0195,0.014,0.0095,0.0455110826114311
"hsa-mir-503-5p","hsa-mir-543",571,"BACH1",4097,"MAFG",1,0,0.0365,0.055,0.0025,0.0170236293595652
"hsa-mir-22-3p","hsa-mir-539-5p",571,"BACH1",4097,"MAFG",1,5e-04,0.1755,0.0485,0.001,0.00827304068030337
"hsa-mir-22-5p","hsa-mir-3928-3p",571,"BACH1",4097,"MAFG",1,0,0.3515,0.03,0.003,0.0195630434782609
"hsa-mir-424-5p","hsa-mir-539-5p",571,"BACH1",4097,"MAFG",1,0,0.265,0.0405,0,0
"hsa-mir-503-5p","hsa-mir-539-5p",571,"BACH1",4097,"MAFG",1,0,0.022,0.0495,5e-04,0.00465053675036997
"hsa-mir-154-3p","hsa-mir-424-5p",571,"BACH1",4097,"MAFG",1,0.008,0.062,0.267,0.0055,0.0307185093237792
"hsa-mir-142-3p","hsa-mir-3928-3p",571,"BACH1",4097,"MAFG",1,0.0025,0.437,0.082,0.002,0.0143233974822746
"hsa-mir-22-5p","hsa-mir-29a-3p",571,"BACH1",4097,"MAFG",1,5e-04,0.339,0.338,0.0055,0.0307185093237792
"hsa-mir-424-5p","hsa-mir-495-3p",571,"BACH1",4097,"MAFG",1,0,0.2515,0.07,5e-04,0.00465053675036997
"hsa-mir-495-3p","hsa-mir-503-5p",571,"BACH1",4097,"MAFG",1,0.003,0.069,0.023,5e-04,0.00465053675036997
"hsa-mir-29b-3p","hsa-mir-338-3p",55810,"FOXJ2",4117,"MAK",1,0,0.034,0.1225,5e-04,0.00465053675036997
"hsa-mir-34a-5p","hsa-mir-509-3p",7543,"ZFX",4122,"MAN2A2",1,0,0.0175,0.051,0.0015,0.011451979253032
"hsa-mir-299-5p","hsa-mir-29a-5p",6671,"SP4",4124,"MAN2A1",1,0.0075,0.0275,0.0565,0.001,0.00827304068030337
"hsa-mir-299-5p","hsa-mir-335-5p",6671,"SP4",4124,"MAN2A1",1,0.003,0.0235,0.012,0.004,0.0242992328935256
"hsa-mir-126-5p","hsa-mir-299-5p",6671,"SP4",4124,"MAN2A1",1,0,0.046,0.0325,0.0055,0.0307185093237792
"hsa-mir-21-3p","hsa-mir-335-5p",6667,"SP1",4144,"MAT2A",1,0,0.0385,0.0615,0.005,0.0286567466635787
"hsa-mir-324-3p","hsa-mir-491-5p",6667,"SP1",4144,"MAT2A",1,0.009,0.1015,0.0215,0.001,0.00827304068030337
"hsa-mir-150-5p","hsa-mir-19a-3p",6772,"STAT1",4144,"MAT2A",1,0,0.1645,0.2955,0.001,0.00827304068030337
"hsa-mir-324-3p","hsa-mir-940",6667,"SP1",4144,"MAT2A",1,0.004,0.0795,0.198,0.006,0.0327349087151223
"hsa-mir-2355-5p","hsa-mir-324-3p",6667,"SP1",4144,"MAT2A",1,0,0.411,0.0775,0.0035,0.0219720958254721
"hsa-mir-21-3p","hsa-mir-219a-1-3p",6667,"SP1",4144,"MAT2A",1,0,0.033,0.0665,0.0035,0.0219720958254721
"hsa-mir-324-3p","hsa-mir-93-3p",6667,"SP1",4144,"MAT2A",1,0.0035,0.0995,0.8815,0,0
"hsa-mir-21-3p","hsa-mir-324-3p",6667,"SP1",4144,"MAT2A",1,0,0.051,0.0765,0.0015,0.011451979253032
"hsa-mir-203a-3p","hsa-mir-3065-3p",6772,"STAT1",4144,"MAT2A",1,0,0.356,0.0185,0.0015,0.011451979253032
"hsa-mir-21-3p","hsa-mir-324-5p",6667,"SP1",4144,"MAT2A",1,0,0.042,0.096,0,0
"hsa-mir-21-3p","hsa-mir-301a-3p",6667,"SP1",4144,"MAT2A",1,0,0.05,0.4445,0.0055,0.0307185093237792
"hsa-mir-324-3p","hsa-mir-326",6667,"SP1",4144,"MAT2A",1,0.009,0.091,0.1355,0.0015,0.011451979253032
"hsa-mir-29b-3p","hsa-mir-491-5p",6667,"SP1",4144,"MAT2A",1,5e-04,0.8555,0.0105,0.0025,0.0170236293595652
"hsa-mir-150-5p","hsa-mir-19a-3p",6667,"SP1",4144,"MAT2A",1,0.0015,0.1645,0.2955,0.001,0.00827304068030337
"hsa-mir-324-3p","hsa-mir-484",6667,"SP1",4144,"MAT2A",1,0.0085,0.103,0.0115,0.003,0.0195630434782609
"hsa-mir-146a-5p","hsa-mir-19a-3p",6772,"STAT1",4144,"MAT2A",1,0,0.176,0.282,5e-04,0.00465053675036997
"hsa-mir-182-5p","hsa-mir-766-3p",3660,"IRF2",4149,"MAX",1,0,0.0205,0.073,0.001,0.00827304068030337
"hsa-mir-10b-3p","hsa-mir-149-5p",3091,"HIF1A",4170,"MCL1",1,0.001,0.0245,0.5735,0,0
"hsa-mir-21-5p","hsa-mir-484",2308,"FOXO1",4174,"MCM5",-1,0,0.0145,0.227,0.003,0.0195630434782609
"hsa-mir-214-3p","hsa-mir-24-2-5p",1871,"E2F3",4175,"MCM6",1,0.004,0.2375,0.2475,0.0015,0.011451979253032
"hsa-mir-214-3p","hsa-mir-7-1-3p",1871,"E2F3",4175,"MCM6",1,0.008,0.231,0.8725,0.002,0.0143233974822746
"hsa-mir-21-3p","hsa-mir-24-2-5p",1871,"E2F3",4175,"MCM6",1,0.0025,0.2505,0.2655,0.0025,0.0170236293595652
"hsa-mir-18a-5p","hsa-mir-193b-3p",2099,"ESR1",4193,"MDM2",1,0,0.0815,0.1225,0.007,0.0366393295262267
"hsa-mir-182-5p","hsa-mir-491-5p",283337,"ZNF740",4204,"MECP2",1,0.0075,0.096,0.023,0.005,0.0286567466635787
"hsa-let-7c-5p","hsa-mir-362-3p",4205,"MEF2A",4208,"MEF2C",1,0,0.3245,0.046,0.005,0.0286567466635787
"hsa-mir-181a-5p","hsa-mir-223-3p",2627,"GATA6",4208,"MEF2C",1,0,0.4575,0.129,0.0045,0.0265216200526919
"hsa-mir-181b-5p","hsa-mir-223-3p",2627,"GATA6",4208,"MEF2C",1,0,0.633,0.112,0.0045,0.0265216200526919
"hsa-mir-125b-5p","hsa-mir-362-3p",7157,"TP53",4233,"MET",-1,0,0.3305,0.0835,0.004,0.0242992328935256
"hsa-mir-181d-5p","hsa-mir-204-5p",2113,"ETS1",4318,"MMP9",1,0.0045,0.1835,0.037,0.0025,0.0170236293595652
"hsa-mir-181c-5p","hsa-mir-204-5p",2113,"ETS1",4318,"MMP9",1,0.0015,0.029,0.0415,0.0035,0.0219720958254721
"hsa-mir-17-5p","hsa-mir-20a-3p",4205,"MEF2A",4478,"MSN",1,5e-04,0.2705,0.0555,5e-04,0.00465053675036997
"hsa-mir-192-5p","hsa-mir-628-5p",4205,"MEF2A",4478,"MSN",1,0,0.0115,0.0505,0.0065,0.0347114341973943
"hsa-let-7e-5p","hsa-mir-340-5p",4205,"MEF2A",4478,"MSN",1,0.004,0.0255,0.083,0.002,0.0143233974822746
"hsa-let-7e-5p","hsa-mir-129-5p",4205,"MEF2A",4478,"MSN",1,0.001,0.032,0.0115,0.004,0.0242992328935256
"hsa-let-7e-5p","hsa-mir-17-3p",4205,"MEF2A",4478,"MSN",1,0.001,0.036,0.037,0.003,0.0195630434782609
"hsa-mir-192-5p","hsa-mir-30a-3p",4205,"MEF2A",4478,"MSN",1,5e-04,0.035,0.045,0.0085,0.0420787407481496
"hsa-mir-22-3p","hsa-mir-92a-1-5p",4205,"MEF2A",4478,"MSN",1,0,0.354,0.0715,5e-04,0.00465053675036997
"hsa-mir-19b-3p","hsa-mir-874-3p",4205,"MEF2A",4478,"MSN",1,0,0.128,0.0235,0.0055,0.0307185093237792
"hsa-mir-17-3p","hsa-mir-20a-3p",4205,"MEF2A",4478,"MSN",1,0,0.0555,0.0565,0.003,0.0195630434782609
"hsa-mir-22-3p","hsa-mir-340-5p",4205,"MEF2A",4478,"MSN",1,0,0.2975,0.102,0.002,0.0143233974822746
"hsa-mir-17-3p","hsa-mir-192-5p",4205,"MEF2A",4478,"MSN",1,0,0.0355,0.0325,0.005,0.0286567466635787
"hsa-mir-150-5p","hsa-mir-155-5p",6667,"SP1",4585,"MUC4",1,0.0015,0.037,0.015,0,0
"hsa-mir-150-5p","hsa-mir-2110",6667,"SP1",4585,"MUC4",1,0.004,0.0305,0.142,5e-04,0.00465053675036997
"hsa-mir-29c-3p","hsa-mir-503-5p",4605,"MYBL2",4602,"MYB",1,0,0.3245,0.0985,5e-04,0.00465053675036997
"hsa-mir-193b-5p","hsa-mir-338-3p",7004,"TEAD4",4627,"MYH9",1,0.0035,0.802,0.0285,0.0035,0.0219720958254721
"hsa-mir-17-5p","hsa-mir-338-3p",4205,"MEF2A",4627,"MYH9",1,0.0025,0.1645,0.02,0,0
"hsa-mir-17-5p","hsa-mir-363-3p",4205,"MEF2A",4627,"MYH9",1,5e-04,0.151,0.019,0.005,0.0286567466635787
"hsa-mir-106b-5p","hsa-mir-92a-3p",4205,"MEF2A",4627,"MYH9",1,0.008,0.0155,0.021,0.0015,0.011451979253032
"hsa-mir-19b-3p","hsa-mir-338-3p",4205,"MEF2A",4627,"MYH9",1,0,0.0215,0.0265,0,0
"hsa-let-7e-5p","hsa-mir-19b-1-5p",4205,"MEF2A",4627,"MYH9",1,0.002,0.0205,0.243,0.0035,0.0219720958254721
"hsa-mir-103a-2-5p","hsa-mir-19b-3p",4205,"MEF2A",4627,"MYH9",1,0.001,0.1215,0.02,0.006,0.0327349087151223
"hsa-mir-142-3p","hsa-mir-19b-3p",4205,"MEF2A",4627,"MYH9",1,0,0.2275,0.0265,0,0
"hsa-mir-142-5p","hsa-mir-92a-3p",1316,"KLF6",4627,"MYH9",1,0.0095,0.0725,0.015,0.0085,0.0420787407481496
"hsa-let-7e-5p","hsa-mir-19b-3p",4205,"MEF2A",4627,"MYH9",1,0.0035,0.0185,0.011,0.008,0.0403013778801257
"hsa-mir-484","hsa-mir-877-5p",7543,"ZFX",4641,"MYO1C",1,0,0.0125,0.619,0.0015,0.011451979253032
"hsa-mir-144-3p","hsa-mir-27b-3p",51274,"KLF3",4644,"MYO5A",1,0.004,0.043,0.037,5e-04,0.00465053675036997
"hsa-mir-185-5p","hsa-mir-34c-5p",4609,"MYC",4673,"NAP1L1",1,0,0.195,0.434,0.0025,0.0170236293595652
"hsa-mir-22-3p","hsa-mir-452-3p",4609,"MYC",4691,"NCL",1,0,0.1205,0.0875,0.006,0.0327349087151223
"hsa-mir-10b-5p","hsa-mir-200c-3p",8202,"NCOA3",4734,"NEDD4",1,0,0.262,0.0515,0.0025,0.0170236293595652
"hsa-mir-214-3p","hsa-mir-34a-5p",8202,"NCOA3",4734,"NEDD4",1,0.0085,0.016,0.0175,0.002,0.0143233974822746
"hsa-mir-21-5p","hsa-mir-218-5p",4208,"MEF2C",4739,"NEDD9",1,0,0.1185,0.1275,0.003,0.0195630434782609
"hsa-mir-34a-5p","hsa-mir-625-5p",4208,"MEF2C",4739,"NEDD9",1,0.003,0.0165,0.0895,0.0015,0.011451979253032
"hsa-mir-194-5p","hsa-mir-324-3p",10664,"CTCF",4763,"NF1",1,0,0.0995,0.112,0.0065,0.0347114341973943
"hsa-let-7a-3p","hsa-mir-484",1385,"CREB1",4763,"NF1",1,0.005,0.016,0.025,0.0075,0.0384991443683883
"hsa-mir-33b-5p","hsa-mir-651-5p",1385,"CREB1",4763,"NF1",1,5e-04,0.258,0.0115,0.008,0.0403013778801257
"hsa-mir-625-5p","hsa-mir-942-5p",4212,"MEIS2",4774,"NFIA",1,0,0.027,0.219,5e-04,0.00465053675036997
"hsa-mir-106b-5p","hsa-mir-148a-3p",4211,"MEIS1",4774,"NFIA",1,0.001,0.465,0.015,0.004,0.0242992328935256
"hsa-mir-374b-3p","hsa-mir-378a-3p",4212,"MEIS2",4774,"NFIA",1,0,0.041,0.121,0.0055,0.0307185093237792
"hsa-mir-106b-5p","hsa-mir-497-3p",4212,"MEIS2",4774,"NFIA",1,0,0.5555,0.177,0.0015,0.011451979253032
"hsa-mir-181b-5p","hsa-mir-501-5p",7182,"NR2C2",4780,"NFE2L2",1,0.0065,0.0515,0.911,0.001,0.00827304068030337
"hsa-mir-181b-5p","hsa-mir-203a-3p",7182,"NR2C2",4780,"NFE2L2",1,0.0045,0.0695,0.027,0.001,0.00827304068030337
"hsa-mir-148a-3p","hsa-mir-16-2-3p",4211,"MEIS1",4781,"NFIB",1,5e-04,0.011,0.1675,0,0
"hsa-mir-18a-5p","hsa-mir-199a-5p",861,"RUNX1",4790,"NFKB1",1,0,0.2475,0.1995,0.006,0.0327349087151223
"hsa-mir-148a-3p","hsa-mir-214-5p",861,"RUNX1",4790,"NFKB1",1,0,0.0705,0.0975,5e-04,0.00465053675036997
"hsa-mir-1180-3p","hsa-mir-152-3p",2113,"ETS1",4790,"NFKB1",1,0.0035,0.0275,0.488,0.007,0.0366393295262267
"hsa-mir-18a-5p","hsa-mir-301a-3p",861,"RUNX1",4790,"NFKB1",1,0,0.246,0.012,0.0015,0.011451979253032
"hsa-mir-185-3p","hsa-mir-301a-3p",861,"RUNX1",4790,"NFKB1",1,0,0.5955,0.017,0.009,0.0438042112767814
"hsa-mir-17-5p","hsa-mir-301a-3p",861,"RUNX1",4790,"NFKB1",1,0,0.3725,0.0245,0.005,0.0286567466635787
"hsa-mir-199a-5p","hsa-mir-218-5p",3516,"RBPJ",4790,"NFKB1",1,0,0.181,0.129,0.005,0.0286567466635787
"hsa-mir-381-3p","hsa-mir-431-3p",5970,"RELA",4792,"NFKBIA",1,0,0.1335,0.048,0,0
"hsa-mir-34a-5p","hsa-mir-3913-5p",147912,"SIX5",4833,"NME4",1,0.009,0.021,0.2765,0.001,0.00827304068030337
"hsa-mir-181a-5p","hsa-mir-22-5p",6591,"SNAI2",4851,"NOTCH1",-1,0,0.806,0.047,0,0
"hsa-mir-143-5p","hsa-mir-22-3p",6591,"SNAI2",4851,"NOTCH1",-1,0,0.0185,0.027,0.0025,0.0170236293595652
"hsa-mir-181a-5p","hsa-mir-22-3p",6591,"SNAI2",4851,"NOTCH1",-1,0,0.8535,0.0205,0,0
"hsa-mir-29c-3p","hsa-mir-345-5p",10664,"CTCF",4864,"NPC1",-1,0,0.8985,0.5055,0.0065,0.0347114341973943
"hsa-mir-424-5p","hsa-mir-497-5p",4609,"MYC",4869,"NPM1",1,0,0.394,0.078,0.008,0.0403013778801257
"hsa-mir-22-3p","hsa-mir-326",4609,"MYC",4869,"NPM1",1,0,0.0495,0.0295,5e-04,0.00465053675036997
"hsa-mir-34a-5p","hsa-mir-514a-3p",4212,"MEIS2",4920,"ROR2",1,0,0.025,0.7865,0,0
"hsa-mir-129-5p","hsa-mir-20a-3p",1390,"CREM",4929,"NR4A2",1,0.0035,0.75,0.5205,5e-04,0.00465053675036997
"hsa-mir-132-3p","hsa-mir-181b-5p",2113,"ETS1",4939,"OAS2",1,0.002,0.0155,0.079,0.003,0.0195630434782609
"hsa-mir-132-3p","hsa-mir-181a-5p",2113,"ETS1",4939,"OAS2",1,0.001,0.0135,0.0465,0.005,0.0286567466635787
"hsa-mir-132-3p","hsa-mir-181a-5p",6772,"STAT1",4939,"OAS2",1,0.008,0.0135,0.0465,0.005,0.0286567466635787
"hsa-mir-136-5p","hsa-mir-664a-5p",2113,"ETS1",4939,"OAS2",1,5e-04,0.08,0.1085,0.005,0.0286567466635787
"hsa-mir-214-3p","hsa-mir-664a-5p",2113,"ETS1",4939,"OAS2",1,0.002,0.0105,0.0945,0.007,0.0366393295262267
"hsa-mir-1-3p","hsa-mir-20a-5p",2113,"ETS1",4939,"OAS2",1,0.0015,0.0165,0.028,0.0055,0.0307185093237792
"hsa-mir-483-5p","hsa-mir-874-3p",5970,"RELA",5054,"SERPINE1",1,0,0.014,0.054,0.002,0.0143233974822746
"hsa-mir-192-5p","hsa-mir-214-3p",7020,"TFAP2A",5054,"SERPINE1",1,0.0055,0.381,0.039,0,0
"hsa-mir-181b-5p","hsa-mir-212-3p",196528,"ARID2",5128,"CDK17",1,0.0045,0.0195,0.489,0.006,0.0327349087151223
"hsa-mir-181b-5p","hsa-mir-194-5p",196528,"ARID2",5128,"CDK17",1,0.0045,0.0155,0.8645,0.008,0.0403013778801257
"hsa-mir-181a-5p","hsa-mir-212-3p",196528,"ARID2",5128,"CDK17",1,0.002,0.0315,0.457,0.004,0.0242992328935256
"hsa-mir-181d-5p","hsa-mir-194-5p",196528,"ARID2",5128,"CDK17",1,0,0.107,0.881,0.0085,0.0420787407481496
"hsa-mir-199b-3p","hsa-mir-93-3p",196528,"ARID2",5128,"CDK17",1,0,0.0155,0.098,0.0085,0.0420787407481496
"hsa-mir-199a-3p","hsa-mir-93-3p",196528,"ARID2",5128,"CDK17",1,0,0.019,0.118,0.0065,0.0347114341973943
"hsa-mir-203a-3p","hsa-mir-495-3p",196528,"ARID2",5128,"CDK17",1,5e-04,0.091,0.123,0.009,0.0438042112767814
"hsa-mir-127-5p","hsa-mir-15b-5p",196528,"ARID2",5128,"CDK17",1,0.001,0.187,0.3215,0.0045,0.0265216200526919
"hsa-mir-149-5p","hsa-mir-744-5p",196528,"ARID2",5128,"CDK17",1,0.0035,0.0535,0.36,0.0045,0.0265216200526919
"hsa-mir-149-5p","hsa-mir-203a-3p",196528,"ARID2",5128,"CDK17",1,0.0045,0.072,0.0725,0.003,0.0195630434782609
"hsa-mir-21-3p","hsa-mir-629-3p",196528,"ARID2",5128,"CDK17",1,0,0.433,0.382,0.0055,0.0307185093237792
"hsa-mir-203a-3p","hsa-mir-935",196528,"ARID2",5128,"CDK17",1,0,0.05,0.0485,0.004,0.0242992328935256
"hsa-mir-203a-3p","hsa-mir-214-3p",196528,"ARID2",5128,"CDK17",1,0,0.0635,0.055,0.0085,0.0420787407481496
"hsa-mir-181a-5p","hsa-mir-19b-1-5p",196528,"ARID2",5128,"CDK17",1,0.001,0.0345,0.6995,0.0075,0.0384991443683883
"hsa-mir-130a-3p","hsa-mir-330-5p",23764,"MAFF",5142,"PDE4B",1,0,0.0415,0.455,0,0
"hsa-mir-221-5p","hsa-mir-29a-3p",4208,"MEF2C",5142,"PDE4B",1,0,0.043,0.042,0.005,0.0286567466635787
"hsa-mir-301b-3p","hsa-mir-320b",2099,"ESR1",5241,"PGR",1,0,0.278,0.37,0.007,0.0366393295262267
"hsa-mir-2355-5p","hsa-mir-320b",6667,"SP1",5241,"PGR",1,0,0.0195,0.38,0.0055,0.0307185093237792
"hsa-mir-129-5p","hsa-mir-200c-3p",2113,"ETS1",5243,"ABCB1",1,0.001,0.094,0.022,0.0065,0.0347114341973943
"hsa-mir-129-5p","hsa-mir-32-5p",5629,"PROX1",5243,"ABCB1",1,0,0.0655,0.468,0.0025,0.0170236293595652
"hsa-mir-195-5p","hsa-mir-301b-3p",4609,"MYC",5250,"SLC25A3",1,0.005,0.3635,0.771,0.0015,0.011451979253032
"hsa-mir-200c-3p","hsa-mir-625-5p",367,"AR",5274,"SERPINI1",1,0.002,0.857,0.5295,0.007,0.0366393295262267
"hsa-mir-495-3p","hsa-mir-542-3p",3726,"JUNB",5292,"PIM1",1,0,0.0905,0.0505,0.0075,0.0384991443683883
"hsa-mir-199b-5p","hsa-mir-542-3p",3726,"JUNB",5292,"PIM1",1,0,0.247,0.062,0.001,0.00827304068030337
"hsa-mir-542-3p","hsa-mir-766-3p",3726,"JUNB",5292,"PIM1",1,0,0.0635,0.034,0,0
