"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-19b-3p","hsa-mir-629-3p",196528,"ARID2",51322,"WAC",1,0.0075,0.326,0.1325,0.002,0.00686677317619719
"hsa-mir-194-5p","hsa-mir-338-5p",196528,"ARID2",51322,"WAC",1,0.0075,0.0705,0.4255,0,0
"hsa-mir-30a-3p","hsa-mir-93-3p",196528,"ARID2",51322,"WAC",1,0,0.0355,0.0215,0,0
"hsa-mir-19b-3p","hsa-mir-222-5p",196528,"ARID2",51322,"WAC",1,0.009,0.3725,0.0125,0,0
"hsa-mir-19a-3p","hsa-mir-93-3p",196528,"ARID2",51322,"WAC",1,0.001,0.107,0.034,0.001,0.0037963109535772
"hsa-mir-30a-3p","hsa-mir-629-3p",196528,"ARID2",51322,"WAC",1,0,0.019,0.1705,0,0
"hsa-mir-125a-3p","hsa-mir-125b-5p",196528,"ARID2",51322,"WAC",1,0.0045,0.057,0.6255,0.002,0.00686677317619719
"hsa-mir-19a-3p","hsa-mir-222-5p",196528,"ARID2",51322,"WAC",1,0.002,0.1065,0.0185,0,0
"hsa-mir-26b-5p","hsa-mir-33a-3p",8202,"NCOA3",51366,"UBR5",1,5e-04,0.0395,0.105,0.003,0.00965021772092842
"hsa-mir-141-5p","hsa-mir-26b-5p",8648,"NCOA1",51366,"UBR5",1,0,0.244,0.04,0.001,0.0037963109535772
"hsa-mir-141-5p","hsa-mir-484",8648,"NCOA1",51366,"UBR5",1,0,0.23,0.286,0.0025,0.00828396427605955
"hsa-mir-141-5p","hsa-mir-33b-5p",8648,"NCOA1",51366,"UBR5",1,0,0.2455,0.0495,0.0085,0.0227665746750619
"hsa-mir-16-2-3p","hsa-mir-33a-3p",8648,"NCOA1",51366,"UBR5",1,0,0.015,0.101,0.003,0.00965021772092842
"hsa-mir-33a-3p","hsa-mir-345-5p",8648,"NCOA1",51366,"UBR5",1,5e-04,0.0425,0.1105,0.0085,0.0227665746750619
"hsa-mir-141-5p","hsa-mir-142-5p",8648,"NCOA1",51366,"UBR5",1,0,0.2425,0.1925,0.0065,0.0182793030488427
"hsa-mir-193b-3p","hsa-mir-577",7003,"TEAD1",51421,"AMOTL2",1,0,0.9365,0.198,0.004,0.0122608502361767
"hsa-mir-335-3p","hsa-mir-503-5p",7003,"TEAD1",51421,"AMOTL2",1,0,0.057,0.2185,0.003,0.00965021772092842
"hsa-mir-335-3p","hsa-mir-539-5p",7003,"TEAD1",51422,"PRKAG2",1,0,0.09,0.5855,5e-04,0.00206526839983525
"hsa-mir-362-3p","hsa-mir-500b-5p",7003,"TEAD1",51454,"GULP1",1,0,0.3285,0.0555,0,0
"hsa-mir-19b-3p","hsa-mir-200c-3p",4090,"SMAD5",51455,"REV1",1,0.0045,0.114,0.097,0.005,0.014740642092323
"hsa-mir-19b-3p","hsa-mir-200b-5p",4090,"SMAD5",51455,"REV1",1,0.004,0.118,0.085,0.003,0.00965021772092842
"hsa-mir-19b-3p","hsa-mir-429",4090,"SMAD5",51455,"REV1",1,0.0015,0.1185,0.1015,0.0015,0.00537950932477974
"hsa-mir-19b-3p","hsa-mir-939-5p",4090,"SMAD5",51455,"REV1",1,0.0035,0.1135,0.0185,0.0035,0.0109743199840832
"hsa-mir-26b-5p","hsa-mir-320b",3516,"RBPJ",51555,"PEX5L",1,0.0085,0.0265,0.071,0.0095,0.0249079785464167
"hsa-mir-26b-5p","hsa-mir-362-3p",3516,"RBPJ",51555,"PEX5L",1,0.009,0.024,0.202,0.0015,0.00537950932477974
"hsa-mir-320b","hsa-mir-642a-5p",3516,"RBPJ",51555,"PEX5L",1,0,0.0965,0.6015,0.002,0.00686677317619719
"hsa-mir-26b-5p","hsa-mir-320b",6938,"TCF12",51621,"KLF13",1,0,0.012,0.2555,0.004,0.0122608502361767
"hsa-mir-188-5p","hsa-mir-7-5p",6938,"TCF12",51621,"KLF13",1,0,0.2745,0.0225,0.003,0.00965021772092842
"hsa-mir-421","hsa-mir-93-5p",2005,"ELK4",51665,"ASB1",1,0,0.03,0.011,0,0
"hsa-mir-1301-3p","hsa-mir-335-5p",2005,"ELK4",51665,"ASB1",1,0,0.015,0.311,0.006,0.0171259799736086
"hsa-mir-20a-3p","hsa-mir-769-3p",2005,"ELK4",51665,"ASB1",1,0,0.0145,0.032,0.0025,0.00828396427605955
"hsa-mir-20a-3p","hsa-mir-20a-5p",2005,"ELK4",51665,"ASB1",1,0,0.028,0.0175,0.0045,0.0135177676723668
"hsa-mir-148a-3p","hsa-mir-3613-5p",4205,"MEF2A",51719,"CAB39",1,0,0.0255,0.4585,0,0
"hsa-mir-19b-1-5p","hsa-mir-19b-3p",4205,"MEF2A",51719,"CAB39",1,0,0.637,0.385,0.004,0.0122608502361767
"hsa-mir-135b-5p","hsa-mir-148a-3p",4205,"MEF2A",51719,"CAB39",1,0,0.1435,0.0215,0.0025,0.00828396427605955
"hsa-mir-19a-3p","hsa-mir-23b-5p",4205,"MEF2A",51719,"CAB39",1,0,0.4495,0.0605,0.005,0.014740642092323
"hsa-mir-148a-3p","hsa-mir-17-5p",4205,"MEF2A",51719,"CAB39",1,0,0.019,0.6695,0.003,0.00965021772092842
"hsa-mir-1301-3p","hsa-mir-3613-5p",4205,"MEF2A",51719,"CAB39",1,0,0.0825,0.451,0.0095,0.0249079785464167
"hsa-mir-30a-3p","hsa-mir-539-5p",4205,"MEF2A",51719,"CAB39",1,0,0.3945,0.011,0.0045,0.0135177676723668
"hsa-mir-129-5p","hsa-mir-935",4205,"MEF2A",51719,"CAB39",1,0,0.118,0.641,0.0085,0.0227665746750619
"hsa-mir-148a-3p","hsa-mir-96-5p",4205,"MEF2A",51719,"CAB39",1,0,0.0385,0.3005,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-182-5p",4205,"MEF2A",51719,"CAB39",1,0,0.021,0.1665,0.0055,0.01593687781815
"hsa-mir-1301-3p","hsa-mir-135b-5p",4205,"MEF2A",51719,"CAB39",1,0,0.0555,0.1295,5e-04,0.00206526839983525
"hsa-mir-135b-5p","hsa-mir-629-3p",4205,"MEF2A",51719,"CAB39",1,0,0.1315,0.6535,0.0085,0.0227665746750619
"hsa-mir-150-3p","hsa-mir-629-3p",3662,"IRF4",51735,"RAPGEF6",1,0,0.4225,0.0135,0.0015,0.00537950932477974
"hsa-mir-331-3p","hsa-mir-532-3p",5079,"PAX5",53335,"BCL11A",1,0.0075,0.252,0.129,0,0
"hsa-mir-200c-3p","hsa-mir-20a-3p",1316,"KLF6",54206,"ERRFI1",1,0.0075,0.0325,0.032,0,0
"hsa-mir-200c-3p","hsa-mir-744-3p",1316,"KLF6",54206,"ERRFI1",1,0.005,0.0325,0.713,0.0095,0.0249079785464167
"hsa-mir-182-5p","hsa-mir-874-3p",1316,"KLF6",54206,"ERRFI1",1,0.008,0.0155,0.4565,0.0055,0.01593687781815
"hsa-mir-141-3p","hsa-mir-20a-3p",1316,"KLF6",54206,"ERRFI1",1,0.0025,0.012,0.0255,0.006,0.0171259799736086
"hsa-mir-183-5p","hsa-mir-377-3p",1316,"KLF6",54206,"ERRFI1",1,0.004,0.021,0.207,0.002,0.00686677317619719
"hsa-mir-20a-3p","hsa-mir-429",1316,"KLF6",54206,"ERRFI1",1,0.005,0.0285,0.08,0.003,0.00965021772092842
"hsa-mir-362-3p","hsa-mir-505-3p",4205,"MEF2A",54453,"RIN2",1,0,0.0285,0.4315,0.0065,0.0182793030488427
"hsa-mir-142-5p","hsa-mir-616-5p",7182,"NR2C2",54467,"ANKIB1",1,0.005,0.0395,0.45,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-142-3p",7182,"NR2C2",54467,"ANKIB1",1,0.0035,0.0125,0.0875,0.0055,0.01593687781815
"hsa-mir-142-5p","hsa-mir-155-5p",7182,"NR2C2",54467,"ANKIB1",1,0.008,0.0425,0.0705,5e-04,0.00206526839983525
"hsa-mir-142-5p","hsa-mir-362-3p",7182,"NR2C2",54467,"ANKIB1",1,0.005,0.0625,0.6145,0.0015,0.00537950932477974
"hsa-mir-148b-5p","hsa-mir-616-5p",6671,"SP4",54822,"TRPM7",1,5e-04,0.0315,0.051,0.0065,0.0182793030488427
"hsa-mir-23a-5p","hsa-mir-335-5p",6671,"SP4",54822,"TRPM7",1,0.004,0.021,0.016,0.007,0.019426893081761
"hsa-mir-182-5p","hsa-mir-452-5p",4205,"MEF2A",54828,"BCAS3",1,0,0.018,0.3315,0.003,0.00965021772092842
"hsa-mir-421","hsa-mir-452-5p",4779,"NFE2L1",54828,"BCAS3",1,5e-04,0.277,0.342,0.009,0.023840869252011
"hsa-mir-17-5p","hsa-mir-625-3p",196528,"ARID2",54877,"ZCCHC2",1,0.0015,0.0105,0.197,0.0025,0.00828396427605955
"hsa-mir-20a-5p","hsa-mir-625-3p",196528,"ARID2",54877,"ZCCHC2",1,0,0.051,0.2075,0.002,0.00686677317619719
"hsa-mir-17-5p","hsa-mir-93-3p",196528,"ARID2",54877,"ZCCHC2",1,0.004,0.0155,0.0435,0.0095,0.0249079785464167
"hsa-mir-19a-3p","hsa-mir-503-5p",7003,"TEAD1",55075,"UACA",1,0,0.011,0.2355,0.0045,0.0135177676723668
"hsa-mir-130a-3p","hsa-mir-143-5p",7003,"TEAD1",55075,"UACA",1,0.008,0.2015,0.2345,0.0015,0.00537950932477974
"hsa-mir-148a-3p","hsa-mir-671-5p",7003,"TEAD1",55187,"VPS13D",1,0,0.068,0.0355,0.005,0.014740642092323
"hsa-mir-671-5p","hsa-mir-942-5p",405,"ARNT",55187,"VPS13D",1,0,0.055,0.012,0.0015,0.00537950932477974
"hsa-mir-192-3p","hsa-mir-362-3p",405,"ARNT",55187,"VPS13D",1,0,0.113,0.108,0.002,0.00686677317619719
"hsa-mir-1271-5p","hsa-mir-196a-5p",7182,"NR2C2",55187,"VPS13D",1,0.001,0.0285,0.0555,0.002,0.00686677317619719
"hsa-mir-141-5p","hsa-mir-16-2-3p",8648,"NCOA1",55187,"VPS13D",1,0,0.067,0.035,0.006,0.0171259799736086
"hsa-mir-31-5p","hsa-mir-942-5p",405,"ARNT",55187,"VPS13D",1,0.001,0.3,0.0135,0.006,0.0171259799736086
"hsa-mir-142-5p","hsa-mir-625-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.0975,0.019,0.006,0.0171259799736086
"hsa-mir-155-5p","hsa-mir-9-3p",7182,"NR2C2",55187,"VPS13D",1,0.004,0.0105,0.4595,0.004,0.0122608502361767
"hsa-mir-135b-3p","hsa-mir-26b-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.2115,0.0155,0,0
"hsa-mir-141-5p","hsa-mir-142-5p",405,"ARNT",55187,"VPS13D",1,0,0.0715,0.108,0.0085,0.0227665746750619
"hsa-let-7g-3p","hsa-mir-362-3p",7182,"NR2C2",55187,"VPS13D",1,0,0.013,0.1025,0.0035,0.0109743199840832
"hsa-mir-135b-3p","hsa-mir-141-5p",8648,"NCOA1",55187,"VPS13D",1,0,0.115,0.066,0.0015,0.00537950932477974
"hsa-mir-135b-3p","hsa-mir-141-5p",405,"ARNT",55187,"VPS13D",1,0,0.115,0.066,0.0015,0.00537950932477974
"hsa-mir-16-2-3p","hsa-mir-26b-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.023,0.0105,0.006,0.0171259799736086
"hsa-mir-16-2-3p","hsa-mir-625-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.017,0.034,0.005,0.014740642092323
"hsa-mir-16-2-3p","hsa-mir-196a-5p",7182,"NR2C2",55187,"VPS13D",1,0.0015,0.024,0.046,0.0075,0.0205637965601803
"hsa-mir-320c","hsa-mir-625-3p",7003,"TEAD1",55187,"VPS13D",1,0.002,0.022,0.036,0,0
"hsa-mir-192-3p","hsa-mir-362-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.113,0.108,0.002,0.00686677317619719
"hsa-mir-135b-3p","hsa-mir-148a-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.1395,0.102,5e-04,0.00206526839983525
"hsa-mir-141-5p","hsa-mir-16-2-3p",405,"ARNT",55187,"VPS13D",1,0,0.067,0.035,0.006,0.0171259799736086
"hsa-mir-141-5p","hsa-mir-142-5p",8648,"NCOA1",55187,"VPS13D",1,0,0.0715,0.108,0.0085,0.0227665746750619
"hsa-mir-16-2-3p","hsa-mir-501-5p",7182,"NR2C2",55187,"VPS13D",1,0.0015,0.0115,0.0155,0.0055,0.01593687781815
"hsa-mir-135b-3p","hsa-mir-942-5p",405,"ARNT",55187,"VPS13D",1,0,0.094,0.0105,0.0015,0.00537950932477974
"hsa-mir-16-2-3p","hsa-mir-34a-3p",7182,"NR2C2",55187,"VPS13D",1,0.002,0.014,0.4235,0.0025,0.00828396427605955
"hsa-let-7g-3p","hsa-mir-362-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.013,0.1025,0.0035,0.0109743199840832
"hsa-mir-148a-3p","hsa-mir-16-2-3p",7003,"TEAD1",55187,"VPS13D",1,0,0.089,0.0185,0.002,0.00686677317619719
"hsa-mir-16-2-3p","hsa-mir-625-5p",7543,"ZFX",55209,"SETD5",1,0.0045,0.037,0.122,0.001,0.0037963109535772
"hsa-mir-125b-5p","hsa-mir-26b-5p",4779,"NFE2L1",55209,"SETD5",1,0.0035,0.293,0.046,0.009,0.023840869252011
"hsa-mir-144-3p","hsa-mir-505-3p",7543,"ZFX",55209,"SETD5",1,0.0095,0.7,0.107,0.003,0.00965021772092842
"hsa-mir-26b-5p","hsa-mir-33a-3p",7543,"ZFX",55209,"SETD5",1,0,0.077,0.06,0.0015,0.00537950932477974
"hsa-mir-144-3p","hsa-mir-548v",7543,"ZFX",55209,"SETD5",1,0.002,0.721,0.5245,0.007,0.019426893081761
"hsa-mir-494-3p","hsa-mir-505-3p",4779,"NFE2L1",55209,"SETD5",1,5e-04,0.0765,0.1545,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-16-2-3p",7543,"ZFX",55209,"SETD5",1,0.001,0.0255,0.016,0.0025,0.00828396427605955
"hsa-mir-125b-5p","hsa-mir-31-5p",4779,"NFE2L1",55209,"SETD5",1,0.0015,0.2595,0.131,0.0035,0.0109743199840832
"hsa-mir-125b-5p","hsa-mir-615-3p",10664,"CTCF",55421,"NCBP3",1,0.009,0.793,0.018,0,0
"hsa-let-7g-3p","hsa-mir-194-3p",10664,"CTCF",55421,"NCBP3",1,0.009,0.037,0.026,0,0
"hsa-let-7g-3p","hsa-mir-345-5p",10664,"CTCF",55421,"NCBP3",1,0.0075,0.0325,0.172,0.0015,0.00537950932477974
"hsa-mir-629-3p","hsa-mir-93-3p",10664,"CTCF",55421,"NCBP3",1,0,0.0495,0.124,0.001,0.0037963109535772
"hsa-mir-20a-5p","hsa-mir-342-3p",5090,"PBX3",55628,"ZNF407",1,0,0.1235,0.7195,0.0055,0.01593687781815
"hsa-mir-141-5p","hsa-mir-93-5p",5090,"PBX3",55628,"ZNF407",1,0,0.034,0.0415,0,0
"hsa-mir-141-5p","hsa-mir-30b-3p",5090,"PBX3",55628,"ZNF407",1,0,0.028,0.0745,0,0
"hsa-mir-214-3p","hsa-mir-93-3p",196528,"ARID2",55758,"RCOR3",1,0.0065,0.0745,0.366,0.0025,0.00828396427605955
"hsa-mir-182-5p","hsa-mir-200a-5p",51274,"KLF3",55970,"GNG12",1,0.0015,0.015,0.044,0.005,0.014740642092323
"hsa-mir-200b-3p","hsa-mir-421",8202,"NCOA3",56204,"ATOSA",1,0.001,0.2545,0.469,0.001,0.0037963109535772
"hsa-mir-32-3p","hsa-mir-424-5p",4211,"MEIS1",56288,"PARD3",1,0,0.186,0.026,0.004,0.0122608502361767
"hsa-mir-196b-5p","hsa-mir-93-3p",4211,"MEIS1",56288,"PARD3",1,0,0.4155,0.011,0.0055,0.01593687781815
"hsa-mir-320b","hsa-mir-362-3p",2113,"ETS1",56946,"EMSY",1,0,0.022,0.0115,0.003,0.00965021772092842
"hsa-mir-19b-1-5p","hsa-mir-31-5p",2113,"ETS1",56946,"EMSY",1,0,0.0115,0.013,0.004,0.0122608502361767
"hsa-mir-200b-3p","hsa-mir-7-1-3p",2113,"ETS1",56946,"EMSY",1,0,0.0235,0.0305,0.0015,0.00537950932477974
"hsa-mir-19b-1-5p","hsa-mir-7-1-3p",2113,"ETS1",56946,"EMSY",1,0,0.0105,0.029,0.0045,0.0135177676723668
"hsa-mir-320b","hsa-mir-331-3p",2113,"ETS1",56946,"EMSY",1,0,0.0195,0.027,0.0015,0.00537950932477974
"hsa-mir-125b-5p","hsa-mir-31-5p",2113,"ETS1",56946,"EMSY",1,0,0.05,0.0145,0.008,0.0216768298673653
"hsa-mir-200b-3p","hsa-mir-7-5p",2113,"ETS1",56946,"EMSY",1,0,0.0105,0.029,0.0045,0.0135177676723668
"hsa-mir-20a-5p","hsa-mir-429",2113,"ETS1",56946,"EMSY",1,0,0.497,0.0125,0,0
"hsa-mir-200b-3p","hsa-mir-421",2113,"ETS1",56946,"EMSY",1,0,0.016,0.085,0.0015,0.00537950932477974
"hsa-mir-19a-3p","hsa-mir-19b-1-5p",2113,"ETS1",56946,"EMSY",1,0,0.025,0.013,0.0045,0.0135177676723668
"hsa-mir-221-5p","hsa-mir-301b-3p",7003,"TEAD1",57142,"RTN4",1,0,0.079,0.074,5e-04,0.00206526839983525
"hsa-mir-320b","hsa-mir-505-3p",7003,"TEAD1",57142,"RTN4",1,0,0.024,0.0165,0,0
"hsa-mir-505-3p","hsa-mir-590-5p",7003,"TEAD1",57142,"RTN4",1,0,0.0175,0.013,0.003,0.00965021772092842
"hsa-mir-320d","hsa-mir-335-5p",7003,"TEAD1",57142,"RTN4",1,0.002,0.58,0.022,0.0065,0.0182793030488427
"hsa-mir-424-5p","hsa-mir-505-3p",7003,"TEAD1",57142,"RTN4",1,0,0.046,0.0165,0.0075,0.0205637965601803
"hsa-mir-221-5p","hsa-mir-320c",7003,"TEAD1",57142,"RTN4",1,0,0.0855,0.592,0.009,0.023840869252011
"hsa-mir-221-5p","hsa-mir-503-5p",7003,"TEAD1",57142,"RTN4",1,0,0.0695,0.012,0.0045,0.0135177676723668
"hsa-mir-301b-3p","hsa-mir-335-5p",7003,"TEAD1",57142,"RTN4",1,0,0.064,0.0235,0.0015,0.00537950932477974
"hsa-mir-19b-1-5p","hsa-mir-939-5p",4205,"MEF2A",57157,"PHTF2",1,0,0.439,0.0275,0.0025,0.00828396427605955
"hsa-mir-135b-5p","hsa-mir-939-5p",4205,"MEF2A",57157,"PHTF2",1,0,0.0125,0.0265,0.0095,0.0249079785464167
"hsa-mir-148a-3p","hsa-mir-17-5p",4205,"MEF2A",57157,"PHTF2",1,0,0.6195,0.621,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-19a-3p",4205,"MEF2A",57157,"PHTF2",1,0,0.578,0.2935,5e-04,0.00206526839983525
"hsa-mir-148a-3p","hsa-mir-19b-3p",4205,"MEF2A",57157,"PHTF2",1,0,0.4245,0.139,0.005,0.014740642092323
"hsa-mir-133a-3p","hsa-mir-3613-5p",4205,"MEF2A",57157,"PHTF2",1,0,0.7515,0.3945,5e-04,0.00206526839983525
"hsa-mir-92a-1-5p","hsa-mir-939-5p",4205,"MEF2A",57157,"PHTF2",1,0,0.1615,0.032,0.0025,0.00828396427605955
"hsa-mir-133a-3p","hsa-mir-148a-3p",4205,"MEF2A",57157,"PHTF2",1,0,0.789,0.5925,0.0025,0.00828396427605955
"hsa-mir-27a-5p","hsa-mir-3065-3p",4150,"MAZ",57479,"PRR12",1,0.007,0.61,0.1575,5e-04,0.00206526839983525
"hsa-mir-20a-3p","hsa-mir-93-5p",4090,"SMAD5",57492,"ARID1B",1,0.001,0.0315,0.014,0,0
"hsa-mir-20a-3p","hsa-mir-584-5p",6938,"TCF12",57492,"ARID1B",1,0,0.021,0.02,0.0015,0.00537950932477974
"hsa-mir-20a-3p","hsa-mir-20a-5p",4090,"SMAD5",57492,"ARID1B",1,5e-04,0.016,0.097,0.004,0.0122608502361767
"hsa-mir-20a-3p","hsa-mir-769-3p",4090,"SMAD5",57492,"ARID1B",1,0.001,0.0115,0.0145,0.0025,0.00828396427605955
"hsa-mir-20a-3p","hsa-mir-331-3p",11016,"ATF7",57492,"ARID1B",1,0,0.012,0.029,0.001,0.0037963109535772
"hsa-mir-26b-5p","hsa-mir-548v",6938,"TCF12",57507,"ZNF608",1,0,0.278,0.218,0.0055,0.01593687781815
"hsa-mir-130b-3p","hsa-mir-378a-3p",6925,"TCF4",57507,"ZNF608",1,0,0.109,0.245,0.0065,0.0182793030488427
"hsa-mir-125b-2-3p","hsa-mir-221-5p",27086,"FOXP1",57521,"RPTOR",-1,0,0.238,0.5225,0.002,0.00686677317619719
"hsa-mir-182-5p","hsa-mir-221-5p",5914,"RARA",57521,"RPTOR",1,0,0.3715,0.5115,0.008,0.0216768298673653
"hsa-let-7c-5p","hsa-mir-148a-5p",27086,"FOXP1",57521,"RPTOR",-1,0,0.4485,0.7455,0.0065,0.0182793030488427
"hsa-mir-421","hsa-mir-589-3p",283337,"ZNF740",57551,"TAOK1",1,0.0095,0.0525,0.2395,5e-04,0.00206526839983525
"hsa-mir-26b-5p","hsa-mir-424-5p",5316,"PKNOX1",57553,"MICAL3",1,0.001,0.015,0.014,0,0
"hsa-mir-26b-5p","hsa-mir-940",5316,"PKNOX1",57553,"MICAL3",1,0,0.0135,0.0265,0.0015,0.00537950932477974
"hsa-mir-26b-5p","hsa-mir-93-5p",5316,"PKNOX1",57553,"MICAL3",1,0.002,0.018,0.0165,0,0
"hsa-mir-17-5p","hsa-mir-196b-5p",196,"AHR",57568,"SIPA1L2",1,0,0.0165,0.103,0.003,0.00965021772092842
"hsa-mir-20a-5p","hsa-mir-429",196,"AHR",57568,"SIPA1L2",1,0.002,0.1305,0.0305,0,0
"hsa-mir-20a-5p","hsa-mir-30b-3p",196,"AHR",57568,"SIPA1L2",1,0.003,0.149,0.0335,0.0045,0.0135177676723668
"hsa-mir-17-5p","hsa-mir-196a-5p",196,"AHR",57568,"SIPA1L2",1,0,0.0125,0.094,0.0055,0.01593687781815
"hsa-mir-19b-3p","hsa-mir-429",196,"AHR",57568,"SIPA1L2",1,5e-04,0.0335,0.034,5e-04,0.00206526839983525
"hsa-mir-148b-5p","hsa-mir-431-5p",27086,"FOXP1",57609,"DIP2B",-1,0,0.47,0.5815,0.001,0.0037963109535772
"hsa-mir-203a-3p","hsa-mir-7-1-3p",27086,"FOXP1",57609,"DIP2B",-1,0.0075,0.5735,0.0695,0.002,0.00686677317619719
"hsa-mir-1-3p","hsa-mir-30a-5p",79977,"GRHL2",57648,"KIAA1522",1,0,0.0425,0.05,5e-04,0.00206526839983525
"hsa-mir-33a-5p","hsa-mir-486-5p",7182,"NR2C2",57649,"PHF12",1,0,0.0225,0.097,0.0015,0.00537950932477974
"hsa-mir-20a-3p","hsa-mir-939-5p",7182,"NR2C2",57649,"PHF12",1,5e-04,0.0825,0.56,0.003,0.00965021772092842
"hsa-mir-144-3p","hsa-mir-20a-5p",7543,"ZFX",57649,"PHF12",1,0.002,0.0475,0.023,0.0045,0.0135177676723668
"hsa-mir-33a-5p","hsa-mir-484",7543,"ZFX",57649,"PHF12",1,0.001,0.024,0.0905,0.001,0.0037963109535772
"hsa-mir-16-2-3p","hsa-mir-33a-5p",7543,"ZFX",57649,"PHF12",1,0.007,0.2975,0.018,0.004,0.0122608502361767
"hsa-mir-144-3p","hsa-mir-200b-3p",7543,"ZFX",57649,"PHF12",1,0.0025,0.0455,0.018,0.009,0.023840869252011
"hsa-mir-26b-5p","hsa-mir-532-3p",7543,"ZFX",57649,"PHF12",1,0,0.078,0.1315,0.004,0.0122608502361767
"hsa-mir-144-3p","hsa-mir-33a-5p",7543,"ZFX",57649,"PHF12",1,0.007,0.049,0.028,5e-04,0.00206526839983525
"hsa-mir-33a-3p","hsa-mir-532-3p",7543,"ZFX",57649,"PHF12",1,5e-04,0.015,0.086,0.008,0.0216768298673653
"hsa-mir-144-3p","hsa-mir-192-5p",7543,"ZFX",57649,"PHF12",1,0.0025,0.0465,0.0165,0.008,0.0216768298673653
"hsa-mir-33a-5p","hsa-mir-501-5p",7182,"NR2C2",57649,"PHF12",1,0,0.029,0.128,0.007,0.019426893081761
"hsa-mir-320b","hsa-mir-484",7543,"ZFX",57649,"PHF12",1,0.002,0.0445,0.1035,0,0
"hsa-mir-424-5p","hsa-mir-532-3p",7182,"NR2C2",57649,"PHF12",1,0,0.0475,0.0815,0,0
"hsa-mir-193b-3p","hsa-mir-33a-5p",7543,"ZFX",57649,"PHF12",1,0.002,0.0625,0.03,0.003,0.00965021772092842
"hsa-mir-141-5p","hsa-mir-7-5p",7543,"ZFX",57649,"PHF12",1,0.0075,0.26,0.0145,0.0015,0.00537950932477974
"hsa-mir-33a-5p","hsa-mir-424-5p",7182,"NR2C2",57649,"PHF12",1,0,0.019,0.03,0.003,0.00965021772092842
"hsa-mir-144-3p","hsa-mir-532-3p",7543,"ZFX",57649,"PHF12",1,0.0015,0.0645,0.0905,0.004,0.0122608502361767
"hsa-mir-26b-5p","hsa-mir-939-5p",7543,"ZFX",57649,"PHF12",1,0,0.0935,0.539,0.0075,0.0205637965601803
"hsa-mir-424-5p","hsa-mir-671-5p",7182,"NR2C2",57649,"PHF12",1,0,0.0435,0.0115,0.0015,0.00537950932477974
"hsa-mir-144-3p","hsa-mir-7-5p",7543,"ZFX",57649,"PHF12",1,0.005,0.0465,0.0195,0,0
"hsa-mir-33a-5p","hsa-mir-484",3607,"FOXK2",57649,"PHF12",1,0.0035,0.024,0.0905,0.001,0.0037963109535772
"hsa-mir-26b-5p","hsa-mir-33a-5p",7543,"ZFX",57649,"PHF12",1,0,0.0845,0.017,0.0015,0.00537950932477974
"hsa-mir-16-2-3p","hsa-mir-33a-5p",7182,"NR2C2",57649,"PHF12",1,0.001,0.2975,0.018,0.004,0.0122608502361767
"hsa-mir-193b-3p","hsa-mir-200b-3p",7543,"ZFX",57649,"PHF12",1,0.0045,0.0665,0.013,0,0
"hsa-mir-155-5p","hsa-mir-484",4211,"MEIS1",57685,"CACHD1",1,0,0.1555,0.0235,5e-04,0.00206526839983525
"hsa-let-7c-5p","hsa-mir-191-5p",7182,"NR2C2",57695,"USP37",1,0.002,0.1355,0.5425,0.0035,0.0109743199840832
"hsa-mir-2355-3p","hsa-mir-625-5p",1876,"E2F6",58190,"CTDSP1",-1,0.007,0.0185,0.3495,0.0045,0.0135177676723668
"hsa-mir-18a-5p","hsa-mir-744-3p",4150,"MAZ",58190,"CTDSP1",1,0.0085,0.066,0.041,0.009,0.023840869252011
"hsa-mir-18a-5p","hsa-mir-20a-3p",4150,"MAZ",58190,"CTDSP1",1,0.007,0.054,0.0385,0,0
"hsa-let-7c-5p","hsa-mir-183-5p",1876,"E2F6",58190,"CTDSP1",-1,0.0015,0.217,0.036,0.007,0.019426893081761
"hsa-mir-2355-3p","hsa-mir-335-5p",3661,"IRF3",60489,"APOBEC3G",1,0.001,0.5515,0.0195,0,0
"hsa-mir-148b-5p","hsa-mir-335-5p",1523,"CUX1",60685,"ZFAND3",1,0,0.015,0.028,0.0075,0.0205637965601803
"hsa-mir-200b-3p","hsa-mir-221-5p",7003,"TEAD1",63971,"KIF13A",1,0,0.011,0.11,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-92b-5p",55810,"FOXJ2",64343,"AZI2",1,0,0.037,0.896,5e-04,0.00206526839983525
