"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-29b-2-5p","hsa-mir-33a-5p",4211,"MEIS1",6711,"SPTBN1",1,5e-04,0.9755,0.928,0.001,0.00940327549229869
"hsa-mir-29b-2-5p","hsa-mir-33b-5p",4211,"MEIS1",6711,"SPTBN1",1,0.001,0.978,0.675,0.005,0.0315943453082829
"hsa-mir-106a-5p","hsa-mir-338-3p",6925,"TCF4",6711,"SPTBN1",1,5e-04,0.807,0.4685,0.0015,0.0129532855863921
"hsa-mir-181c-5p","hsa-mir-29b-2-5p",1523,"CUX1",6711,"SPTBN1",1,0.006,0.0385,0.97,0.001,0.00940327549229869
"hsa-mir-29b-2-5p","hsa-mir-301a-3p",4211,"MEIS1",6711,"SPTBN1",1,5e-04,0.9805,0.4615,0.0015,0.0129532855863921
"hsa-mir-33b-5p","hsa-mir-484",6925,"TCF4",6711,"SPTBN1",1,0,0.6565,0.3395,0.006,0.0359589929666725
"hsa-mir-671-5p","hsa-mir-7-5p",7003,"TEAD1",6711,"SPTBN1",1,0,0.0195,0.645,0,0
"hsa-mir-19b-3p","hsa-mir-9-5p",10499,"NCOA2",6733,"SRPK2",1,5e-04,0.444,0.0775,0.003,0.0217897352489383
"hsa-mir-30b-3p","hsa-mir-342-5p",1874,"E2F4",6734,"SRPRA",1,0.0075,0.6315,0.077,0.0035,0.0244019457615358
"hsa-mir-26b-3p","hsa-mir-576-5p",7003,"TEAD1",6764,"DENND2B",1,0,0.3835,0.5805,0.0085,0.0458423612819538
"hsa-mir-532-3p","hsa-mir-590-5p",7003,"TEAD1",6764,"DENND2B",1,0.004,0.596,0.022,0,0
"hsa-mir-362-5p","hsa-mir-590-5p",7003,"TEAD1",6764,"DENND2B",1,0,0.1585,0.0205,0.008,0.0439557975802593
"hsa-mir-576-5p","hsa-mir-642a-5p",5460,"POU5F1",6764,"DENND2B",1,0,0.7555,0.2165,0,0
"hsa-mir-576-5p","hsa-mir-642a-5p",5089,"PBX2",6764,"DENND2B",1,5e-04,0.7555,0.2165,0,0
"hsa-mir-331-3p","hsa-mir-576-5p",5089,"PBX2",6764,"DENND2B",1,0,0.113,0.6375,5e-04,0.0053038974178507
"hsa-mir-590-5p","hsa-mir-92a-1-5p",7004,"TEAD4",6764,"DENND2B",1,0,0.0125,0.129,0.001,0.00940327549229869
"hsa-mir-331-3p","hsa-mir-590-5p",5089,"PBX2",6764,"DENND2B",1,5e-04,0.0755,0.0115,0.001,0.00940327549229869
"hsa-mir-532-3p","hsa-mir-590-5p",5089,"PBX2",6764,"DENND2B",1,0.0015,0.596,0.022,0,0
"hsa-mir-505-3p","hsa-mir-590-5p",7003,"TEAD1",6764,"DENND2B",1,0,0.9895,0.013,0,0
"hsa-mir-590-5p","hsa-mir-93-3p",1879,"EBF1",6764,"DENND2B",1,0,0.016,0.011,0,0
"hsa-mir-335-5p","hsa-mir-590-5p",5460,"POU5F1",6764,"DENND2B",1,0,0.0715,0.013,0.001,0.00940327549229869
"hsa-mir-335-5p","hsa-mir-590-5p",1879,"EBF1",6764,"DENND2B",1,0,0.0715,0.013,0.001,0.00940327549229869
"hsa-mir-33a-5p","hsa-mir-940",687,"KLF9",6867,"TACC1",1,0,0.0155,0.151,0.0075,0.0420272923734721
"hsa-mir-342-3p","hsa-mir-744-3p",1997,"ELF1",6867,"TACC1",1,0,0.013,0.276,5e-04,0.0053038974178507
"hsa-mir-33a-5p","hsa-mir-505-3p",687,"KLF9",6867,"TACC1",1,0,0.0165,0.2695,0.0025,0.019049150025278
"hsa-mir-26b-3p","hsa-mir-33a-5p",7003,"TEAD1",6867,"TACC1",1,0,0.0205,0.0285,5e-04,0.0053038974178507
"hsa-mir-421","hsa-mir-532-3p",7003,"TEAD1",6867,"TACC1",1,0,0.469,0.348,0,0
"hsa-mir-744-3p","hsa-mir-92b-3p",1997,"ELF1",6867,"TACC1",1,0,0.245,0.0105,0.005,0.0315943453082829
"hsa-mir-29b-2-5p","hsa-mir-410-3p",3091,"HIF1A",6868,"ADAM17",1,0,0.0155,0.029,5e-04,0.0053038974178507
"hsa-mir-299-5p","hsa-mir-29b-2-5p",3091,"HIF1A",6868,"ADAM17",1,0,0.1085,0.014,0.0015,0.0129532855863921
"hsa-mir-29b-2-5p","hsa-mir-410-3p",6667,"SP1",6868,"ADAM17",1,0,0.0155,0.029,5e-04,0.0053038974178507
"hsa-mir-126-5p","hsa-mir-590-3p",6667,"SP1",6879,"TAF7",1,0.0045,0.9655,0.0955,0.003,0.0217897352489383
"hsa-mir-127-5p","hsa-mir-26b-3p",6667,"SP1",6879,"TAF7",1,0,0.102,0.154,0,0
"hsa-mir-1226-3p","hsa-mir-1270",7020,"TFAP2A",6879,"TAF7",1,0.009,0.936,0.2445,0.002,0.0161469751247112
"hsa-mir-127-5p","hsa-mir-424-5p",6667,"SP1",6879,"TAF7",1,0,0.1255,0.0575,0.001,0.00940327549229869
"hsa-mir-26b-3p","hsa-mir-299-5p",6667,"SP1",6879,"TAF7",1,0,0.149,0.011,0.002,0.0161469751247112
"hsa-mir-328-3p","hsa-mir-455-3p",6621,"SNAPC4",6904,"TBCD",1,0,0.0575,0.0175,0.0075,0.0420272923734721
"hsa-mir-29b-2-5p","hsa-mir-92b-3p",4211,"MEIS1",6925,"TCF4",1,0,0.02,0.064,0.0065,0.0380376504562221
"hsa-mir-29a-5p","hsa-mir-629-3p",4772,"NFATC1",6925,"TCF4",1,5e-04,0.0475,0.112,0,0
"hsa-mir-130b-5p","hsa-mir-29a-5p",3516,"RBPJ",6925,"TCF4",1,0,0.11,0.0445,0,0
"hsa-mir-193b-3p","hsa-mir-331-3p",60468,"BACH2",6925,"TCF4",1,0,0.4715,0.491,0,0
"hsa-mir-130b-5p","hsa-mir-193b-3p",3516,"RBPJ",6925,"TCF4",1,0,0.091,0.4185,0.001,0.00940327549229869
"hsa-mir-193b-3p","hsa-mir-629-3p",4772,"NFATC1",6925,"TCF4",1,0,0.444,0.0695,5e-04,0.0053038974178507
"hsa-mir-149-5p","hsa-mir-33a-3p",4772,"NFATC1",6925,"TCF4",1,0,0.4825,0.02,0.0015,0.0129532855863921
"hsa-mir-224-5p","hsa-mir-29a-5p",4205,"MEF2A",6925,"TCF4",1,0.003,0.0125,0.0405,0.0025,0.019049150025278
"hsa-mir-193b-3p","hsa-mir-345-5p",3662,"IRF4",6925,"TCF4",1,0,0.408,0.03,0,0
"hsa-mir-193b-5p","hsa-mir-29a-5p",6938,"TCF12",6925,"TCF4",1,0.0015,0.845,0.0555,0,0
"hsa-mir-142-3p","hsa-mir-29a-5p",4205,"MEF2A",6925,"TCF4",1,5e-04,0.164,0.037,0.0065,0.0380376504562221
"hsa-mir-193b-5p","hsa-mir-29a-5p",3516,"RBPJ",6925,"TCF4",1,5e-04,0.845,0.0555,0,0
"hsa-mir-29b-2-5p","hsa-mir-92b-3p",4208,"MEF2C",6925,"TCF4",1,0.008,0.02,0.064,0.0065,0.0380376504562221
"hsa-mir-193b-3p","hsa-mir-642a-5p",60468,"BACH2",6925,"TCF4",1,0,0.4285,0.3785,5e-04,0.0053038974178507
"hsa-mir-345-5p","hsa-mir-539-5p",6934,"TCF7L2",6932,"TCF7",1,0.004,0.0505,0.191,0.003,0.0217897352489383
"hsa-mir-142-3p","hsa-mir-345-5p",3662,"IRF4",6935,"ZEB1",1,0,0.1055,0.016,5e-04,0.0053038974178507
"hsa-mir-29b-2-5p","hsa-mir-345-5p",3662,"IRF4",6935,"ZEB1",1,0,0.084,0.011,0,0
"hsa-let-7g-3p","hsa-mir-29a-5p",5451,"POU2F1",7020,"TFAP2A",1,0,0.42,0.204,0,0
"hsa-mir-29a-5p","hsa-mir-93-3p",5451,"POU2F1",7020,"TFAP2A",1,0,0.2505,0.0135,0.008,0.0439557975802593
"hsa-mir-19b-3p","hsa-mir-29a-5p",4782,"NFIC",7020,"TFAP2A",1,0,0.1035,0.1705,0.002,0.0161469751247112
"hsa-let-7a-2-3p","hsa-mir-424-5p",5451,"POU2F1",7020,"TFAP2A",1,0,0.789,0.121,0.002,0.0161469751247112
"hsa-mir-1271-5p","hsa-mir-424-5p",4782,"NFIC",7020,"TFAP2A",1,0,0.0505,0.0905,0.0055,0.0338024950939165
"hsa-mir-18a-3p","hsa-mir-29a-5p",4782,"NFIC",7020,"TFAP2A",1,0,0.0295,0.2115,0.0015,0.0129532855863921
"hsa-let-7f-1-3p","hsa-mir-29a-5p",5451,"POU2F1",7020,"TFAP2A",1,0.0015,0.3905,0.201,0.0075,0.0420272923734721
"hsa-mir-17-5p","hsa-mir-29a-5p",4782,"NFIC",7020,"TFAP2A",1,0,0.088,0.1845,0,0
"hsa-mir-18a-3p","hsa-mir-548v",4782,"NFIC",7020,"TFAP2A",1,0,0.0275,0.3495,0.0065,0.0380376504562221
"hsa-mir-29b-2-5p","hsa-mir-766-3p",4609,"MYC",7023,"TFAP4",1,0,0.0165,0.0265,0,0
"hsa-mir-550a-3p","hsa-mir-582-5p",4212,"MEIS2",7026,"NR2F2",1,0.001,0.0125,0.0365,0.009,0.0476994065934066
"hsa-mir-29b-2-5p","hsa-mir-429",4609,"MYC",7037,"TFRC",1,0,0.024,0.7515,0.0075,0.0420272923734721
"hsa-mir-214-3p","hsa-mir-29b-2-5p",2113,"ETS1",7037,"TFRC",1,0,0.0295,0.0145,0,0
"hsa-mir-196a-5p","hsa-mir-429",3091,"HIF1A",7037,"TFRC",1,5e-04,0.024,0.7495,0.0055,0.0338024950939165
"hsa-mir-29b-2-5p","hsa-mir-429",2113,"ETS1",7037,"TFRC",1,0,0.024,0.7515,0.0075,0.0420272923734721
"hsa-mir-29b-2-5p","hsa-mir-429",3091,"HIF1A",7037,"TFRC",1,0,0.024,0.7515,0.0075,0.0420272923734721
"hsa-mir-196a-5p","hsa-mir-429",2113,"ETS1",7037,"TFRC",1,0,0.024,0.7495,0.0055,0.0338024950939165
"hsa-mir-378a-3p","hsa-mir-940",4609,"MYC",7042,"TGFB2",1,0,0.101,0.0575,0.0065,0.0380376504562221
"hsa-mir-2355-3p","hsa-mir-92a-1-5p",1958,"EGR1",7057,"THBS1",1,5e-04,0.1135,0.066,0.0075,0.0420272923734721
"hsa-mir-191-5p","hsa-mir-29a-5p",1958,"EGR1",7057,"THBS1",1,0,0.437,0.0205,0.001,0.00940327549229869
"hsa-mir-642a-5p","hsa-mir-675-3p",367,"AR",7067,"THRA",1,0.0055,0.186,0.0195,5e-04,0.0053038974178507
"hsa-mir-130a-3p","hsa-mir-675-3p",367,"AR",7067,"THRA",1,0,0.2075,0.022,0.003,0.0217897352489383
"hsa-mir-10b-5p","hsa-mir-30a-5p",9575,"CLOCK",7074,"TIAM1",1,0.0095,0.0125,0.0705,5e-04,0.0053038974178507
"hsa-let-7g-3p","hsa-mir-126-5p",6667,"SP1",7077,"TIMP2",1,0,0.0105,0.1735,0,0
"hsa-mir-331-3p","hsa-mir-484",6667,"SP1",7077,"TIMP2",1,0,0.1235,0.0385,0,0
"hsa-mir-484","hsa-mir-625-5p",1958,"EGR1",7077,"TIMP2",1,5e-04,0.0355,0.021,0.004,0.0268807267863115
"hsa-mir-126-5p","hsa-mir-484",6667,"SP1",7077,"TIMP2",1,0.0075,0.1855,0.042,5e-04,0.0053038974178507
"hsa-mir-484","hsa-mir-766-3p",3725,"JUN",7077,"TIMP2",1,0,0.0345,0.227,0.0075,0.0420272923734721
"hsa-mir-326","hsa-mir-484",6667,"SP1",7077,"TIMP2",1,0,0.6835,0.033,0,0
"hsa-mir-484","hsa-mir-491-5p",1958,"EGR1",7077,"TIMP2",1,0,0.046,0.518,5e-04,0.0053038974178507
"hsa-mir-30a-5p","hsa-mir-491-5p",1958,"EGR1",7078,"TIMP3",1,0,0.3195,0.276,0.0065,0.0380376504562221
"hsa-mir-196a-5p","hsa-mir-20a-3p",2627,"GATA6",7114,"TMSB4X",1,0,0.017,0.167,5e-04,0.0053038974178507
"hsa-mir-766-3p","hsa-mir-96-5p",4205,"MEF2A",7204,"TRIO",1,0.004,0.304,0.06,0.006,0.0359589929666725
"hsa-mir-324-5p","hsa-mir-96-5p",4205,"MEF2A",7204,"TRIO",1,0.0035,0.057,0.0735,0.001,0.00940327549229869
"hsa-mir-93-3p","hsa-mir-96-5p",4205,"MEF2A",7204,"TRIO",1,0.0025,0.1075,0.068,0,0
"hsa-mir-328-3p","hsa-mir-505-5p",51274,"KLF3",7204,"TRIO",1,0,0.0385,0.0545,0.002,0.0161469751247112
"hsa-mir-142-3p","hsa-mir-324-5p",4205,"MEF2A",7204,"TRIO",1,0,0.446,0.074,0.004,0.0268807267863115
"hsa-mir-19b-3p","hsa-mir-454-3p",6925,"TCF4",7204,"TRIO",1,0,0.0115,0.0255,0.002,0.0161469751247112
"hsa-mir-18a-3p","hsa-mir-320b",9935,"MAFB",7204,"TRIO",1,0.0045,0.09,0.221,0,0
"hsa-mir-19b-3p","hsa-mir-93-3p",6925,"TCF4",7204,"TRIO",1,0,0.018,0.1135,0.0045,0.0292622559594434
"hsa-mir-654-3p","hsa-mir-758-3p",196,"AHR",7227,"TRPS1",1,0,0.7045,0.179,5e-04,0.0053038974178507
"hsa-mir-129-5p","hsa-mir-589-3p",3091,"HIF1A",7291,"TWIST1",1,0,0.0355,0.353,0.0025,0.019049150025278
"hsa-mir-106a-5p","hsa-mir-20b-5p",10009,"ZBTB33",7323,"UBE2D3",1,0.001,0.049,0.0905,0.004,0.0268807267863115
"hsa-mir-143-5p","hsa-mir-149-5p",6689,"SPIB",7351,"UCP2",1,0,0.09,0.592,0.0035,0.0244019457615358
"hsa-mir-20a-3p","hsa-mir-30b-3p",196,"AHR",7402,"UTRN",1,0.006,0.03,0.068,5e-04,0.0053038974178507
"hsa-mir-20a-3p","hsa-mir-33a-5p",6667,"SP1",7402,"UTRN",1,0.003,0.0235,0.0555,0,0
"hsa-mir-20a-3p","hsa-mir-33b-5p",6667,"SP1",7402,"UTRN",1,0.0065,0.0205,0.4685,0,0
"hsa-mir-223-3p","hsa-mir-224-5p",6667,"SP1",7402,"UTRN",1,0,0.551,0.096,0.0055,0.0338024950939165
"hsa-mir-149-5p","hsa-mir-484",6667,"SP1",7402,"UTRN",1,0,0.0545,0.1825,0.001,0.00940327549229869
"hsa-mir-20a-3p","hsa-mir-30b-3p",55553,"SOX6",7402,"UTRN",1,0,0.03,0.068,5e-04,0.0053038974178507
"hsa-mir-20a-3p","hsa-mir-589-3p",55553,"SOX6",7402,"UTRN",1,0,0.0275,0.1565,0,0
"hsa-mir-130b-5p","hsa-mir-20a-3p",10499,"NCOA2",7402,"UTRN",1,0.0015,0.124,0.026,0,0
"hsa-mir-20a-3p","hsa-mir-33a-5p",6670,"SP3",7402,"UTRN",1,5e-04,0.0235,0.0555,0,0
"hsa-mir-33b-5p","hsa-mir-484",6667,"SP1",7402,"UTRN",1,0,0.4875,0.198,0.004,0.0268807267863115
"hsa-mir-130b-5p","hsa-mir-484",10499,"NCOA2",7402,"UTRN",1,5e-04,0.1305,0.1295,0.006,0.0359589929666725
"hsa-mir-326","hsa-mir-501-3p",6774,"STAT3",7422,"VEGFA",1,0.007,0.279,0.035,0,0
"hsa-mir-30a-5p","hsa-mir-625-5p",4790,"NFKB1",7424,"VEGFC",1,0,0.1795,0.3405,0.005,0.0315943453082829
"hsa-mir-196b-5p","hsa-mir-362-5p",144455,"E2F7",7465,"WEE1",1,0,0.6655,0.05,0.008,0.0439557975802593
"hsa-mir-193b-5p","hsa-mir-24-1-5p",55810,"FOXJ2",7465,"WEE1",1,0.0095,0.1025,0.283,0.005,0.0315943453082829
"hsa-mir-197-3p","hsa-mir-484",2736,"GLI2",7482,"WNT2B",1,0,0.0495,0.0135,0.0055,0.0338024950939165
"hsa-mir-103a-2-5p","hsa-mir-155-5p",6667,"SP1",7528,"YY1",1,0,0.113,0.08,0.0075,0.0420272923734721
"hsa-mir-485-3p","hsa-mir-491-5p",4899,"NRF1",7536,"SF1",1,0.0015,0.0245,0.0325,0.0095,0.0495104168917897
"hsa-mir-150-3p","hsa-mir-29a-5p",2113,"ETS1",7728,"ZNF175",1,0,0.2135,0.053,0.0015,0.0129532855863921
"hsa-mir-149-5p","hsa-mir-29a-5p",2113,"ETS1",7728,"ZNF175",1,0,0.283,0.056,0.002,0.0161469751247112
"hsa-mir-29a-5p","hsa-mir-590-3p",3091,"HIF1A",7764,"ZNF217",1,0.001,0.119,0.52,0,0
"hsa-mir-1301-3p","hsa-mir-19b-3p",1997,"ELF1",7764,"ZNF217",1,0,0.145,0.0105,0.003,0.0217897352489383
"hsa-mir-299-5p","hsa-mir-377-5p",196,"AHR",7764,"ZNF217",1,0,0.071,0.2815,0,0
"hsa-mir-145-5p","hsa-mir-29a-5p",3091,"HIF1A",7764,"ZNF217",1,0,0.053,0.131,0.0035,0.0244019457615358
"hsa-mir-148a-3p","hsa-mir-199a-5p",3091,"HIF1A",7764,"ZNF217",1,0,0.301,0.041,0,0
"hsa-mir-155-5p","hsa-mir-19b-3p",3091,"HIF1A",7764,"ZNF217",1,0,0.05,0.0155,5e-04,0.0053038974178507
"hsa-mir-154-5p","hsa-mir-590-3p",3091,"HIF1A",7764,"ZNF217",1,0,0.0225,0.56,0,0
"hsa-mir-155-5p","hsa-mir-500a-5p",6772,"STAT1",7770,"ZNF227",1,0,0.071,0.012,0.0015,0.0129532855863921
"hsa-mir-222-5p","hsa-mir-500a-5p",6772,"STAT1",7770,"ZNF227",1,0,0.4345,0.0145,0.001,0.00940327549229869
"hsa-mir-33a-3p","hsa-mir-576-5p",7528,"YY1",7799,"PRDM2",1,5e-04,0.625,0.4665,0.008,0.0439557975802593
"hsa-mir-193b-3p","hsa-mir-345-5p",7528,"YY1",7799,"PRDM2",1,0.001,0.6385,0.773,0.0015,0.0129532855863921
"hsa-mir-197-3p","hsa-mir-576-5p",7528,"YY1",7799,"PRDM2",1,0.004,0.033,0.441,0.0025,0.019049150025278
"hsa-mir-33a-3p","hsa-mir-484",7528,"YY1",7799,"PRDM2",1,0.0015,0.6085,0.1015,0.006,0.0359589929666725
"hsa-mir-424-5p","hsa-mir-484",7528,"YY1",7799,"PRDM2",1,0.0075,0.0215,0.1175,0.003,0.0217897352489383
"hsa-mir-345-5p","hsa-mir-576-5p",7528,"YY1",7799,"PRDM2",1,0,0.7865,0.4765,0.0085,0.0458423612819538
"hsa-mir-149-5p","hsa-mir-491-5p",1958,"EGR1",7980,"TFPI2",1,0,0.053,0.0705,0.0095,0.0495104168917897
"hsa-mir-149-5p","hsa-mir-484",1958,"EGR1",7980,"TFPI2",1,0,0.0375,0.023,0,0
"hsa-mir-484","hsa-mir-766-3p",1958,"EGR1",7980,"TFPI2",1,0,0.02,0.436,0,0
"hsa-mir-26b-3p","hsa-mir-338-3p",1385,"CREB1",8013,"NR4A3",1,0,0.744,0.1305,0.0065,0.0380376504562221
"hsa-let-7g-3p","hsa-mir-338-3p",1385,"CREB1",8013,"NR4A3",1,0,0.0985,0.105,0.0075,0.0420272923734721
"hsa-mir-30b-3p","hsa-mir-96-5p",6667,"SP1",8091,"HMGA2",1,0,0.111,0.018,0.0025,0.019049150025278
"hsa-mir-320b","hsa-mir-625-5p",6667,"SP1",8091,"HMGA2",1,0.0015,0.0145,0.544,0.008,0.0439557975802593
"hsa-mir-484","hsa-mir-532-3p",6670,"SP3",8091,"HMGA2",1,0.0015,0.101,0.0215,0.003,0.0217897352489383
"hsa-mir-30a-3p","hsa-mir-96-5p",6667,"SP1",8091,"HMGA2",1,0,0.062,0.015,0.009,0.0476994065934066
"hsa-mir-1226-3p","hsa-mir-505-5p",3661,"IRF3",8106,"PABPN1",1,0.006,0.0385,0.2565,0.0025,0.019049150025278
"hsa-mir-139-5p","hsa-mir-766-3p",4609,"MYC",8165,"AKAP1",1,0,0.0235,0.7315,0.005,0.0315943453082829
"hsa-mir-199a-5p","hsa-mir-296-5p",4609,"MYC",8165,"AKAP1",1,0.001,0.0265,0.05,0.003,0.0217897352489383
"hsa-mir-18a-5p","hsa-mir-320b",10499,"NCOA2",8202,"NCOA3",1,0,0.0295,0.029,0.0035,0.0244019457615358
"hsa-mir-135b-5p","hsa-mir-429",4205,"MEF2A",8202,"NCOA3",1,0,0.3025,0.0135,0.001,0.00940327549229869
"hsa-mir-181d-5p","hsa-mir-212-3p",144455,"E2F7",8289,"ARID1A",1,5e-04,0.0865,0.177,0,0
"hsa-mir-484","hsa-mir-655-3p",144455,"E2F7",8289,"ARID1A",1,0,0.5025,0.1625,0,0
"hsa-mir-130b-5p","hsa-mir-655-3p",144455,"E2F7",8289,"ARID1A",1,0,0.2065,0.1555,0.0055,0.0338024950939165
"hsa-mir-505-5p","hsa-mir-539-5p",5451,"POU2F1",8349,"H2BC21",1,0.0055,0.058,0.802,0.006,0.0359589929666725
"hsa-mir-424-5p","hsa-mir-539-5p",5451,"POU2F1",8349,"H2BC21",1,0,0.0735,0.7615,0.005,0.0315943453082829
"hsa-mir-424-5p","hsa-mir-654-3p",5451,"POU2F1",8349,"H2BC21",1,5e-04,0.0825,0.184,0.0015,0.0129532855863921
"hsa-mir-18a-5p","hsa-mir-485-3p",10765,"KDM5B",8495,"PPFIBP2",1,0.003,0.0365,0.0645,0.0055,0.0338024950939165
"hsa-mir-19b-3p","hsa-mir-455-3p",7543,"ZFX",8545,"CGGBP1",1,0.001,0.1785,0.0125,0,0
"hsa-mir-19b-3p","hsa-mir-29a-5p",7543,"ZFX",8545,"CGGBP1",1,0.001,0.198,0.895,0.0035,0.0244019457615358
"hsa-mir-33a-5p","hsa-mir-378a-3p",2099,"ESR1",8648,"NCOA1",1,0,0.031,0.0215,0.008,0.0439557975802593
"hsa-mir-33a-5p","hsa-mir-548b-3p",7702,"ZNF143",8648,"NCOA1",1,0,0.027,0.1135,0.0085,0.0458423612819538
"hsa-mir-324-5p","hsa-mir-33a-5p",7702,"ZNF143",8648,"NCOA1",1,0.0035,0.305,0.028,5e-04,0.0053038974178507
"hsa-mir-33a-5p","hsa-mir-454-3p",2099,"ESR1",8648,"NCOA1",1,0,0.0225,0.0195,0.003,0.0217897352489383
"hsa-mir-222-3p","hsa-mir-33a-5p",2099,"ESR1",8648,"NCOA1",1,0,0.46,0.035,0.0025,0.019049150025278
"hsa-mir-130b-5p","hsa-mir-224-5p",3516,"RBPJ",8650,"NUMB",1,0,0.021,0.066,0.008,0.0439557975802593
"hsa-mir-143-5p","hsa-mir-484",2113,"ETS1",8740,"TNFSF14",1,0.008,0.2105,0.169,0.0065,0.0380376504562221
"hsa-mir-222-3p","hsa-mir-324-5p",2308,"FOXO1",8743,"TNFSF10",1,0,0.772,0.022,0.003,0.0217897352489383
"hsa-mir-193b-3p","hsa-mir-483-3p",2113,"ETS1",8797,"TNFRSF10A",1,5e-04,0.1775,0.3595,0.007,0.0400595424557407
"hsa-mir-19a-3p","hsa-mir-940",7764,"ZNF217",8826,"IQGAP1",1,0.0025,0.0285,0.017,0.001,0.00940327549229869
"hsa-mir-17-5p","hsa-mir-940",7764,"ZNF217",8826,"IQGAP1",1,0.0015,0.027,0.021,5e-04,0.0053038974178507
"hsa-mir-17-5p","hsa-mir-188-5p",7764,"ZNF217",8826,"IQGAP1",1,0.0015,0.0305,0.05,0.0025,0.019049150025278
"hsa-mir-3928-3p","hsa-mir-769-3p",5089,"PBX2",8844,"KSR1",1,0.0085,0.2815,0.019,0.0045,0.0292622559594434
"hsa-mir-766-3p","hsa-mir-769-3p",2063,"NR2F6",8844,"KSR1",-1,0,0.191,0.0245,0.0015,0.0129532855863921
"hsa-mir-3928-3p","hsa-mir-769-3p",3662,"IRF4",8844,"KSR1",1,0.0095,0.2815,0.019,0.0045,0.0292622559594434
"hsa-mir-130a-3p","hsa-mir-455-3p",571,"BACH1",8871,"SYNJ2",1,0,0.0135,0.044,0.0075,0.0420272923734721
"hsa-mir-10b-5p","hsa-mir-370-3p",4779,"NFE2L1",8878,"SQSTM1",1,0.0065,0.276,0.081,0.008,0.0439557975802593
"hsa-mir-301a-3p","hsa-mir-92a-1-5p",4790,"NFKB1",9021,"SOCS3",1,0,0.1615,0.6065,0.003,0.0217897352489383
"hsa-mir-301a-3p","hsa-mir-92a-1-5p",6774,"STAT3",9021,"SOCS3",1,0,0.1615,0.6065,0.003,0.0217897352489383
"hsa-mir-31-5p","hsa-mir-370-3p",2308,"FOXO1",9133,"CCNB2",-1,0,0.0105,0.015,0,0
"hsa-mir-1301-3p","hsa-mir-20a-3p",2005,"ELK4",9169,"SCAF11",1,0.0025,0.046,0.065,0,0
"hsa-mir-224-5p","hsa-mir-363-3p",2005,"ELK4",9169,"SCAF11",1,0.003,0.0535,0.0805,0.002,0.0161469751247112
"hsa-mir-1301-3p","hsa-mir-590-3p",2005,"ELK4",9169,"SCAF11",1,0.0025,0.0855,0.011,0,0
"hsa-mir-1296-5p","hsa-mir-19b-3p",55553,"SOX6",9223,"MAGI1",1,5e-04,0.029,0.0775,0.0025,0.019049150025278
"hsa-mir-153-3p","hsa-mir-454-3p",4208,"MEF2C",9315,"NREP",1,0,0.038,0.185,0.0015,0.0129532855863921
"hsa-mir-125b-2-3p","hsa-mir-146a-5p",6772,"STAT1",9451,"EIF2AK3",1,5e-04,0.0115,0.1405,0.0085,0.0458423612819538
"hsa-mir-146b-5p","hsa-mir-652-3p",6772,"STAT1",9451,"EIF2AK3",1,0,0.063,0.2665,5e-04,0.0053038974178507
"hsa-mir-205-5p","hsa-mir-378c",6935,"ZEB1",9524,"TECR",-1,0,0.678,0.039,0.0085,0.0458423612819538
"hsa-mir-205-5p","hsa-mir-224-3p",4150,"MAZ",9564,"BCAR1",1,0.001,0.0545,0.1285,0.0085,0.0458423612819538
"hsa-mir-378a-3p","hsa-mir-429",7376,"NR1H2",9612,"NCOR2",1,5e-04,0.208,0.028,0,0
"hsa-mir-296-5p","hsa-mir-9-5p",4150,"MAZ",9612,"NCOR2",1,0.008,0.052,0.1015,0.008,0.0439557975802593
"hsa-mir-26b-3p","hsa-mir-454-3p",7003,"TEAD1",9637,"FEZ2",1,0,0.7265,0.0155,0.008,0.0439557975802593
"hsa-mir-484","hsa-mir-96-5p",9575,"CLOCK",9645,"MICAL2",1,0.001,0.5375,0.0765,0,0
"hsa-mir-505-5p","hsa-mir-532-3p",7003,"TEAD1",9645,"MICAL2",1,0.002,0.0125,0.021,0.0015,0.0129532855863921
"hsa-mir-363-3p","hsa-mir-592",10664,"CTCF",9662,"CEP135",1,0.0045,0.192,0.71,0.0055,0.0338024950939165
"hsa-mir-484","hsa-mir-629-3p",4211,"MEIS1",9686,"VGLL4",1,0,0.0895,0.037,0.005,0.0315943453082829
"hsa-mir-484","hsa-mir-629-3p",10765,"KDM5B",9686,"VGLL4",1,0,0.0895,0.037,0.005,0.0315943453082829
"hsa-mir-153-3p","hsa-mir-338-5p",8202,"NCOA3",9712,"USP6NL",1,0.005,0.0215,0.014,5e-04,0.0053038974178507
"hsa-mir-20a-3p","hsa-mir-30b-3p",196,"AHR",9732,"DOCK4",1,0.006,0.1695,0.47,0.0085,0.0458423612819538
"hsa-mir-33a-5p","hsa-mir-550a-5p",6664,"SOX11",9732,"DOCK4",1,0,0.648,0.1535,5e-04,0.0053038974178507
"hsa-mir-153-3p","hsa-mir-33b-5p",6664,"SOX11",9732,"DOCK4",1,0.0095,0.201,0.4275,0.007,0.0400595424557407
"hsa-mir-328-3p","hsa-mir-589-3p",367,"AR",9766,"SUSD6",1,0,0.068,0.015,0.003,0.0217897352489383
