entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
116984,ARAP2,hsa-mir-17-5p,hsa-mir-301b-3p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1732686721991701,FALSE
116984,ARAP2,hsa-mir-301b-3p,hsa-mir-130a-3p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.14364551083591331,FALSE
116984,ARAP2,hsa-mir-301b-3p,hsa-mir-20a-5p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.12497643097643098,FALSE
126231,ZNF573,hsa-mir-30b-3p,hsa-mir-224-5p,0.0015,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.1136265306122449,FALSE
126298,IRGQ,hsa-mir-149-3p,hsa-mir-543,0.002,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>,NA,mirtarbase,tarbase,0.12497643097643098,FALSE
135112,NCOA7,hsa-mir-543,hsa-mir-362-3p,0.008,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,0.20882137834036568,FALSE
140576,S100A16,hsa-mir-654-5p,hsa-mir-136-3p,0.006,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.18746464646464647,FALSE
140576,S100A16,hsa-mir-654-5p,hsa-mir-541-3p,0.0045,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1732686721991701,FALSE
140707,BRI3BP,hsa-mir-379-5p,hsa-mir-1-3p,0.006,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.18746464646464647,FALSE
140707,BRI3BP,hsa-mir-381-3p,hsa-mir-1-3p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0,TRUE
140707,BRI3BP,hsa-mir-656-3p,hsa-mir-1-3p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.20235669781931465,FALSE
143686,SESN3,hsa-mir-92b-3p,hsa-mir-3613-3p,0.0015,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.1136265306122449,FALSE
148479,PHF13,hsa-mir-141-3p,hsa-mir-30a-5p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase,0.12497643097643098,FALSE
150094,SIK1,hsa-mir-92b-3p,hsa-mir-629-3p,0.0075,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.2049963181148748,FALSE
157570,ESCO2,hsa-mir-223-5p,hsa-mir-3613-3p,0.009,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.21692337662337663,FALSE
162394,SLFN5,hsa-mir-758-3p,hsa-mir-493-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.21174697986577184,FALSE
163702,IFNLR1,hsa-mir-381-3p,hsa-mir-377-5p,0.006,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.18746464646464647,FALSE
163702,IFNLR1,hsa-mir-381-3p,hsa-mir-379-5p,0.0095,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.2195647571606476,FALSE
165186,TOGARAM2,hsa-mir-195-5p,hsa-mir-3662,0.003,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1525397260273973,FALSE
168455,CCDC71L,hsa-mir-130a-3p,hsa-mir-17-5p,0.0095,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.2195647571606476,FALSE
169200,TMEM64,hsa-mir-17-5p,hsa-mir-19b-1-5p,0.002,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.12497643097643098,FALSE
169200,TMEM64,hsa-mir-17-5p,hsa-mir-20a-5p,0.0035,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.1595982800982801,FALSE
169200,TMEM64,hsa-mir-20a-5p,hsa-mir-19b-1-5p,0.003,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1525397260273973,FALSE
170959,ZNF431,hsa-mir-3614-5p,hsa-mir-330-5p,5e-4,TRUE,NA,NA,NA,tarbase,tarbase,0.06773357664233577,FALSE
196527,ANO6,hsa-mir-7-5p,hsa-mir-10a-3p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.06773357664233577,FALSE
200424,TET3,hsa-mir-3677-3p,hsa-mir-3136-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28349832'>PubMedLink</a>,mirtarbase,mirtarbase,0,TRUE
200558,APLF,hsa-let-7b-5p,hsa-mir-3613-3p,0.0035,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1595982800982801,FALSE
204851,HIPK1,hsa-mir-30a-3p,hsa-mir-106a-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.1784519230769231,FALSE
204851,HIPK1,hsa-mir-30a-5p,hsa-mir-106a-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
219285,SAMD9L,hsa-mir-20a-5p,hsa-mir-17-5p,0.0065,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.19679200652528547,FALSE
222236,"NAPEPLD",hsa-mir-20b-5p,hsa-mir-20a-5p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.2049963181148748,FALSE
253461,ZBTB38,hsa-mir-218-5p,hsa-mir-542-5p,0.009,TRUE,NA,NA,NA,tarbase,tarbase,0.21692337662337663,FALSE
253461,ZBTB38,hsa-mir-30a-3p,hsa-mir-106a-5p,0.0065,TRUE,NA,NA,NA,tarbase,tarbase,0.19679200652528547,FALSE
283209,PGM2L1,hsa-mir-17-5p,hsa-mir-301b-3p,0.0035,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1595982800982801,FALSE
283373,ANKRD52,hsa-mir-1271-5p,hsa-mir-320d,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.1649688888888889,FALSE
283373,ANKRD52,hsa-mir-17-5p,hsa-mir-760,0.0035,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1595982800982801,FALSE
283373,ANKRD52,hsa-mir-320d,hsa-mir-767-5p,0.0045,FALSE,NA,NA,NA,tarbase,tarbase,0.1732686721991701,FALSE
283373,ANKRD52,hsa-mir-501-5p,hsa-mir-199a-3p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.2049963181148748,FALSE
284266,SIGLEC15,hsa-mir-502-3p,hsa-mir-501-3p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.06773357664233577,FALSE
284716,RIMKLA,hsa-let-7b-5p,hsa-mir-106a-5p,0.0045,FALSE,NA,NA,NA,tarbase,tarbase,0.1732686721991701,FALSE
375035,SFT2D2,hsa-mir-130a-3p,hsa-mir-17-5p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.1649688888888889,FALSE
375035,SFT2D2,hsa-mir-130a-3p,hsa-mir-301b-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
375035,SFT2D2,hsa-mir-17-5p,hsa-mir-301b-3p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.2195647571606476,FALSE
375035,SFT2D2,hsa-mir-18a-3p,hsa-mir-130a-3p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.18525317604355715,FALSE
375035,SFT2D2,hsa-mir-18a-3p,hsa-mir-301b-3p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.18525317604355715,FALSE
375035,SFT2D2,hsa-mir-495-3p,hsa-mir-548f-3p,0.008,FALSE,NA,NA,NA,mirtarbase,tarbase,0.20882137834036568,FALSE
375035,SFT2D2,hsa-mir-548f-3p,hsa-mir-299-5p,0.008,FALSE,NA,NA,NA,tarbase,mirtarbase,0.20882137834036568,FALSE
375035,SFT2D2,hsa-mir-548f-3p,hsa-mir-301b-3p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.1595982800982801,FALSE
375790,AGRN,hsa-mir-502-3p,hsa-mir-378a-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.06773357664233577,FALSE
388272,C16orf87,hsa-mir-20a-5p,hsa-mir-200a-3p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.1595982800982801,FALSE
389206,BEND4,hsa-mir-106a-5p,hsa-let-7b-5p,0.0095,FALSE,NA,NA,NA,tarbase,mirtarbase,0.2195647571606476,FALSE
647024,C6orf132,hsa-mir-411-5p,hsa-mir-377-5p,0.005,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1784519230769231,FALSE
729438,CASTOR2,hsa-mir-3613-3p,hsa-mir-330-5p,0.005,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1784519230769231,FALSE
