source,target,CancerTypes,count
miR-106a-5p,miR-873-5p,TGCT,1
miR-106a-5p,miR-887-3p,TGCT,1
miR-106a-5p,miR-9-5p,TGCT,1
miR-106a-5p,miR-92b-3p,TGCT,1
miR-106b-5p,miR-148a-3p,SARC,1
miR-106b-5p,miR-17-5p,SARC,1
miR-106b-5p,miR-182-5p,SARC,1
miR-106b-5p,miR-18a-5p,SARC,1
miR-106b-5p,miR-19b-3p,SARC,1
miR-106b-5p,miR-20a-3p,SARC,1
miR-106b-5p,miR-20a-5p,SARC,1
miR-106b-5p,miR-218-5p,SARC,1
miR-106b-5p,miR-3065-3p,SARC,1
miR-106b-5p,miR-340-5p,SARC,1
miR-106b-5p,miR-34a-5p,SARC,1
miR-106b-5p,miR-3913-5p,SARC,1
miR-106b-5p,miR-615-3p,SARC,1
miR-106b-5p,miR-93-3p,SARC,1
miR-106b-5p,miR-940,SARC,1
miR-107,miR-124-3p,LGG,1
miR-107,miR-126-5p,LGG,1
miR-107,miR-127-5p,LGG,1
miR-107,miR-129-5p,LGG,1
miR-107,miR-1296-5p,LGG,1
miR-107,miR-133a-3p,LGG,1
miR-107,miR-136-3p,LGG,1
miR-107,miR-139-3p,LGG,1
miR-107,miR-139-5p,LGG,1
miR-107,miR-145-5p,LGG,1
miR-107,miR-149-5p,LGG,1
miR-107,miR-212-3p,LGG,1
miR-107,miR-218-5p,LGG,1
miR-107,miR-299-5p,LGG,1
miR-107,miR-29b-3p,LGG,1
miR-107,miR-29c-3p,LGG,1
miR-107,miR-31-5p,LGG,1
miR-107,miR-329-3p,LGG,1
miR-107,miR-33a-3p,LGG,1
miR-107,miR-369-3p,LGG,1
miR-107,miR-377-3p,LGG,1
miR-107,miR-383-5p,LGG,1
miR-107,miR-410-3p,LGG,1
miR-107,miR-452-5p,LGG,1
miR-107,miR-508-3p,LGG,1
miR-107,miR-7-5p,LGG,1
miR-107,miR-744-3p,LGG,1
miR-10a-3p,miR-148a-3p,SARC,1
miR-10a-3p,miR-203a-3p,COAD,1
miR-10a-3p,miR-362-5p,BRCA,1
miR-10a-5p,miR-1307-3p,BLCA,1
miR-10a-5p,miR-145-5p,BLCA,1
miR-10a-5p,miR-183-5p,BLCA,1
miR-10a-5p,miR-185-3p,BLCA,1
miR-10a-5p,miR-2355-5p,HNSC,1
miR-10a-5p,miR-29c-3p,BLCA,1
miR-10a-5p,miR-651-5p,BLCA,1
miR-10a-5p,miR-9-5p,UCEC,1
miR-10a-5p,miR-92a-1-5p,HNSC,1
miR-10b-5p,miR-124-3p,LGG,1
miR-10b-5p,miR-129-5p,LGG,1
miR-10b-5p,miR-145-5p,LGG,1
miR-10b-5p,miR-188-3p,SARC,1
miR-10b-5p,miR-21-5p,LGG,1
miR-10b-5p,miR-3913-5p,SARC,1
miR-10b-5p,miR-424-5p,SARC,1
miR-10b-5p,miR-7-5p,LGG,1
miR-1179,miR-142-5p,LGG,1
miR-1179,miR-185-5p,LGG,1
miR-1179,miR-302c-3p,TGCT,1
miR-1179,miR-582-3p,LGG,1
miR-1179,miR-7-5p,TGCT,1
miR-1180-3p,miR-1291,COAD,1
miR-1180-3p,miR-20a-3p,HNSC,1
miR-1180-3p,miR-324-5p,STAD,1
miR-1180-3p,miR-331-3p,BLCA,1
miR-1180-3p,miR-339-5p,HNSC,1
miR-122-5p,miR-1224-5p,TGCT,1
miR-122-5p,miR-1305,TGCT,1
miR-122-5p,miR-192-5p,TGCT,1
miR-122-5p,miR-205-5p,TGCT,1
miR-122-5p,miR-367-3p,TGCT,1
miR-122-5p,miR-527,TGCT,1
miR-122-5p,miR-92a-1-5p,TGCT,1
miR-1224-5p,miR-139-5p,PAAD,1
miR-1224-5p,miR-145-5p,LGG,1
miR-1224-5p,miR-185-3p,LGG,1
miR-1224-5p,miR-185-5p,LGG,1
miR-1224-5p,miR-1976,LGG,1
miR-1224-5p,miR-203a-3p,LGG,1
miR-1224-5p,miR-22-5p,LGG,1
miR-1224-5p,miR-24-3p,LGG,1
miR-1224-5p,miR-323a-3p,LGG,1
miR-1224-5p,miR-330-5p,LGG,1
miR-1224-5p,miR-33a-5p,LGG,1
miR-1224-5p,miR-33b-5p,LGG,1
miR-1224-5p,miR-377-5p,LGG,1
miR-1224-5p,miR-3943,LGG,1
miR-1224-5p,miR-7-5p,LGG,1
miR-1224-5p,miR-766-3p,LGG,1
miR-1226-3p,miR-148a-3p,BRCA,1
miR-1226-3p,miR-212-3p,LGG,1
miR-1226-3p,miR-3065-3p,LGG,1
miR-1226-3p,miR-326,LGG,1
miR-1226-3p,miR-642a-5p,LGG,1
miR-1226-3p,miR-9-3p,TGCT,1
miR-1228-3p,miR-148b-5p,LGG,1
miR-1228-3p,miR-150-5p,LGG,1
miR-1228-3p,miR-185-5p,LGG,1
miR-1228-3p,miR-218-5p,LGG,1
miR-1228-3p,miR-27b-3p,LGG,1
miR-1228-3p,miR-330-3p,LGG,1
miR-1228-3p,miR-331-3p,LGG,1
miR-1228-3p,miR-543,LGG,1
miR-1228-3p,miR-766-3p,LGG,1
miR-1229-3p,miR-204-5p,LGG,1
miR-1229-3p,miR-329-3p,LGG,1
miR-1229-3p,miR-543,LGG,1
miR-1229-3p,miR-654-3p,LGG,1
miR-124-3p,miR-126-5p,LGG,1
miR-124-3p,miR-127-5p,LGG,1
miR-124-3p,miR-128-3p,LGG,1
miR-124-3p,miR-129-5p,LGG,1
miR-124-3p,miR-1296-5p,LGG,1
miR-124-3p,miR-132-3p,LGG,1
miR-124-3p,miR-133a-3p,LGG,1
miR-124-3p,miR-138-5p,LGG,1
miR-124-3p,miR-139-3p,LGG,1
miR-124-3p,miR-139-5p,LGG,1
miR-124-3p,miR-145-5p,LGG,1
miR-124-3p,miR-149-5p,LGG,1
miR-124-3p,miR-185-5p,LGG,1
miR-124-3p,miR-197-3p,LGG,1
miR-124-3p,miR-200c-3p,TGCT,1
miR-124-3p,miR-203a-3p,LGG,1
miR-124-3p,miR-218-5p,LGG,1
miR-124-3p,miR-221-3p,LGG,1
miR-124-3p,miR-24-3p,LGG,1
miR-124-3p,miR-299-5p,LGG,1
miR-124-3p,miR-29b-3p,LGG,1
miR-124-3p,miR-29c-3p,LGG,1
miR-124-3p,miR-31-5p,LGG,1
miR-124-3p,miR-323a-3p,LGG,1
miR-124-3p,miR-329-3p,LGG,1
miR-124-3p,miR-330-3p,LGG,1
miR-124-3p,miR-330-5p,LGG,1
miR-124-3p,miR-331-3p,LGG,1
miR-124-3p,miR-369-3p,LGG,1
miR-124-3p,miR-373-5p,TGCT,1
miR-124-3p,miR-377-3p,LGG,1
miR-124-3p,miR-379-3p,LGG,1
miR-124-3p,miR-380-3p,LGG,1
miR-124-3p,miR-381-3p,LGG,1
miR-124-3p,miR-383-5p,LGG,1
miR-124-3p,miR-409-3p,LGG,1
miR-124-3p,miR-410-3p,LGG,1
miR-124-3p,miR-411-3p,LGG,1
miR-124-3p,miR-431-3p,LGG,1
miR-124-3p,miR-491-5p,LGG,1
miR-124-3p,miR-495-3p,LGG,1
miR-124-3p,miR-508-3p,LGG,1
miR-124-3p,miR-543,LGG,1
miR-124-3p,miR-582-5p,LGG,1
miR-124-3p,miR-616-5p,TGCT,1
miR-124-3p,miR-651-5p,LGG,1
miR-124-3p,miR-654-3p,LGG,1
miR-124-3p,miR-665,TGCT,1
miR-124-3p,miR-758-3p,LGG,1
miR-124-3p,miR-769-5p,LGG,1
miR-124-3p,miR-873-5p,TGCT,1
miR-124-3p,miR-874-3p,LGG,1
miR-124-3p,miR-885-3p,LGG,1
miR-124-3p,miR-9-3p,TGCT,1
miR-124-3p,miR-9-5p,TGCT,1
miR-124-3p,miR-940,LGG,1
miR-124-5p,miR-138-5p,LGG,1
miR-124-5p,miR-139-5p,LGG,1
miR-124-5p,miR-508-3p,LGG,1
miR-125a-3p,miR-18a-5p,LGG,1
miR-125a-3p,miR-34c-5p,LGG,1
miR-125a-3p,miR-425-5p,LGG,1
miR-125a-3p,miR-760,LGG,1
miR-125a-3p,miR-92a-3p,SARC,1
miR-125a-3p,miR-937-3p,LGG,1
miR-125a-5p,miR-125b-5p,THYM,1
miR-125a-5p,miR-181c-5p,LIHC,1
miR-125a-5p,miR-195-5p,THYM,1
miR-125a-5p,miR-30a-3p,THYM,1
miR-125b-2-3p,miR-1976,SARC,1
miR-125b-2-3p,miR-29b-3p,BLCA,1
miR-125b-2-3p,miR-766-3p,BLCA,1
miR-125b-5p,miR-127-5p,BLCA,1
miR-125b-5p,miR-130a-3p,SARC,1
miR-125b-5p,miR-133a-3p,BLCA,1
miR-125b-5p,miR-145-5p,BLCA,1
miR-125b-5p,miR-152-3p,TGCT,1
miR-125b-5p,miR-181a-5p,SARC,1
miR-125b-5p,miR-214-5p,THYM,1
miR-125b-5p,miR-221-3p,THYM,1
miR-125b-5p,miR-223-3p,BLCA,1
miR-125b-5p,miR-29b-2-5p,SARC,1
miR-125b-5p,miR-29b-3p,BLCA,1
miR-125b-5p,miR-30a-5p,THYM,1
miR-125b-5p,miR-362-3p,BLCA,1
miR-125b-5p,miR-369-3p,BLCA,1
miR-125b-5p,miR-377-3p,BLCA,1
miR-125b-5p,miR-450b-5p,TGCT,1
miR-125b-5p,miR-497-3p,THYM,1
miR-125b-5p,miR-501-3p,SARC,1
miR-125b-5p,miR-505-3p,STAD,1
miR-125b-5p,miR-654-3p,THYM,1
miR-125b-5p,miR-93-3p,BLCA,1
miR-126-3p,miR-18a-3p,BLCA,1
miR-126-5p,miR-129-5p,LGG,1
miR-126-5p,miR-1296-5p,LGG,1
miR-126-5p,miR-145-5p,LGG,1
miR-126-5p,miR-185-5p,LGG,1
miR-126-5p,miR-1976,LGG,1
miR-126-5p,miR-200a-3p,LGG,1
miR-126-5p,miR-218-5p,LGG,1
miR-126-5p,miR-223-3p,SARC,1
miR-126-5p,miR-299-3p,LGG,1
miR-126-5p,miR-29a-3p,SARC,1
miR-126-5p,miR-29b-2-5p,LGG,1
miR-126-5p,miR-29b-3p,LGG,1
miR-126-5p,miR-31-5p,LGG,1
miR-126-5p,miR-329-3p,LGG,1
miR-126-5p,miR-330-3p,LGG,1
miR-126-5p,miR-369-3p,LGG,1
miR-126-5p,miR-376c-3p,SARC,1
miR-126-5p,miR-378c,LGG,1
miR-126-5p,miR-383-5p,LGG,1
miR-126-5p,miR-500a-5p,SARC,1
miR-126-5p,miR-584-5p,LGG,1
miR-126-5p,miR-616-5p,LGG,1
miR-126-5p,miR-7-5p,LGG,1
miR-127-5p,miR-128-3p,LGG,1
miR-127-5p,miR-129-5p,LGG,1
miR-127-5p,miR-1296-5p,LGG,1
miR-127-5p,miR-132-3p,LGG,1
miR-127-5p,miR-133b,STAD,1
miR-127-5p,miR-139-3p,LGG,1
miR-127-5p,miR-150-5p,BLCA,1
miR-127-5p,miR-197-3p,LGG,1
miR-127-5p,miR-204-5p,BLCA,1
miR-127-5p,miR-212-3p,LGG,1
miR-127-5p,miR-218-5p,LGG,1
miR-127-5p,miR-23b-3p,LGG,1
miR-127-5p,miR-24-3p,LGG,1
miR-127-5p,miR-29b-3p,LGG,1
miR-127-5p,miR-29c-3p,LGG,1
miR-127-5p,miR-30a-3p,BLCA,1
miR-127-5p,miR-31-5p,LGG,1
miR-127-5p,miR-326,STAD,1
miR-127-5p,miR-329-3p,LGG,1
miR-127-5p,miR-330-3p,LGG,1
miR-127-5p,miR-331-3p,LGG,1
miR-127-5p,miR-338-5p,LGG,1
miR-127-5p,miR-383-5p,LGG,1
miR-127-5p,miR-410-3p,LGG,1
miR-127-5p,miR-424-5p,BLCA,1
miR-127-5p,miR-497-5p,BLCA,1
miR-127-5p,miR-7-5p,LGG,1
miR-127-5p,miR-758-3p,LGG,1
miR-127-5p,miR-877-5p,LGG,1
miR-127-5p,miR-96-5p,THCA,1
miR-1270,miR-141-3p,LGG,1
miR-1270,miR-204-5p,KIRC,1
miR-1270,miR-215-5p,KIRC,1
miR-1270,miR-29b-2-5p,BLCA,1
miR-1270,miR-302a-3p,TGCT,1
miR-1270,miR-302b-3p,TGCT,1
miR-1270,miR-302c-3p,TGCT,1
miR-1270,miR-302d-3p,TGCT,1
miR-1270,miR-324-3p,BLCA,1
miR-1270,miR-331-3p,BLCA,1
miR-1270,miR-3651,TGCT,1
miR-1271-5p,miR-142-5p,THYM,1
miR-1271-5p,miR-210-3p,BRCA,1
miR-1271-5p,miR-26b-5p,STAD,1
miR-1271-5p,miR-302d-5p,TGCT,1
miR-1271-5p,miR-324-5p,BRCA,1
miR-1271-5p,miR-548t-5p,THYM,1
miR-1271-5p,miR-942-5p,STAD,1
miR-1275,miR-30b-5p,COAD,1
miR-128-3p,miR-132-3p,LGG,1
miR-128-3p,miR-133a-3p,LGG,1
miR-128-3p,miR-138-1-3p,LGG,1
miR-128-3p,miR-139-3p,LGG,1
miR-128-3p,miR-142-3p,THYM,1
miR-128-3p,miR-142-5p,LGG,1
miR-128-3p,miR-15a-5p,THYM,1
miR-128-3p,miR-16-1-3p,THYM,1
miR-128-3p,miR-181a-2-3p,THYM,1
miR-128-3p,miR-199b-3p,LGG,1
miR-128-3p,miR-218-5p,LGG,1
miR-128-3p,miR-24-3p,LGG,1
miR-128-3p,miR-27a-3p,LGG,1
miR-128-3p,miR-299-5p,LGG,1
miR-128-3p,miR-329-3p,LGG,1
miR-128-3p,miR-330-3p,LGG,1
miR-128-3p,miR-33a-3p,LGG,1
miR-128-3p,miR-362-3p,LGG,1
miR-128-3p,miR-369-3p,LGG,1
miR-128-3p,miR-377-3p,LGG,1
miR-128-3p,miR-377-5p,LGG,1
miR-128-3p,miR-625-3p,THYM,1
miR-128-3p,miR-625-5p,THYM,1
miR-128-3p,miR-654-3p,LGG,1
miR-128-3p,miR-93-5p,THYM,1
miR-1287-5p,miR-212-3p,LGG,1
miR-129-1-3p,miR-769-5p,LGG,1
miR-129-5p,miR-1296-5p,LGG,1
miR-129-5p,miR-1306-3p,BRCA,1
miR-129-5p,miR-130a-3p,BRCA,1
miR-129-5p,miR-130b-3p,LUSC,1
miR-129-5p,miR-132-3p,LGG,1
miR-129-5p,miR-133a-3p,LGG,1
miR-129-5p,miR-139-3p,LGG,1
miR-129-5p,miR-145-5p,LGG,1
miR-129-5p,miR-149-5p,LGG,1
miR-129-5p,miR-153-3p,PAAD,1
miR-129-5p,miR-15a-5p,THYM,1
miR-129-5p,miR-16-1-3p,THYM,1
miR-129-5p,miR-181a-2-3p,THYM,1
miR-129-5p,miR-183-5p,SARC,1
miR-129-5p,miR-204-5p,PAAD,1
miR-129-5p,miR-20a-5p,HNSC,1
miR-129-5p,miR-218-5p,LGG,1
miR-129-5p,miR-221-3p,UCEC,1
miR-129-5p,miR-27b-3p,LGG,1
miR-129-5p,miR-299-5p,LGG,1
miR-129-5p,miR-29b-3p,LGG,1
miR-129-5p,miR-3065-3p,PAAD,1
miR-129-5p,miR-31-5p,LGG,1
miR-129-5p,miR-329-3p,LGG,1
miR-129-5p,miR-331-3p,LGG,1
miR-129-5p,miR-335-3p,STAD,1
miR-129-5p,miR-3613-5p,THYM,1
miR-129-5p,miR-362-3p,PRAD,1
miR-129-5p,miR-369-3p,LGG,1
miR-129-5p,miR-377-3p,LGG,1
miR-129-5p,miR-383-5p,LGG,1
miR-129-5p,miR-410-3p,LGG,1
miR-129-5p,miR-625-3p,THYM,1
miR-129-5p,miR-99b-5p,LGG,1
miR-1292-5p,miR-1304-5p,STAD,1
miR-1292-5p,miR-654-3p,LGG,1
miR-1296-5p,miR-133a-3p,LGG,1
miR-1296-5p,miR-145-5p,LGG,1
miR-1296-5p,miR-149-5p,LGG,1
miR-1296-5p,miR-218-5p,LGG,1
miR-1296-5p,miR-24-3p,LGG,1
miR-1296-5p,miR-299-5p,LGG,1
miR-1296-5p,miR-29b-3p,LGG,1
miR-1296-5p,miR-31-5p,LGG,1
miR-1296-5p,miR-329-3p,LGG,1
miR-1296-5p,miR-330-3p,LGG,1
miR-1296-5p,miR-369-3p,LGG,1
miR-1296-5p,miR-377-3p,LGG,1
miR-1296-5p,miR-383-5p,LGG,1
miR-1296-5p,miR-410-3p,LGG,1
miR-1296-5p,miR-7-5p,LGG,1
miR-1296-5p,miR-96-5p,LGG,1
miR-1301-3p,miR-148a-5p,STAD,1
miR-1301-3p,miR-155-5p,STAD,1
miR-1301-3p,miR-17-5p,STAD,1
miR-1301-3p,miR-19b-3p,STAD,1
miR-1301-3p,miR-200b-3p,STAD,1
miR-1301-3p,miR-26b-5p,STAD,1
miR-1301-3p,miR-27a-5p,STAD,1
miR-1301-3p,miR-320b,STAD,1
miR-1301-3p,miR-320c,STAD,1
miR-1301-3p,miR-33a-3p,STAD,1
miR-1301-3p,miR-452-5p,STAD,1
miR-1301-3p,miR-454-3p,BRCA,1
miR-1301-3p,miR-484,STAD,1
miR-1301-3p,miR-93-5p,STAD,1
miR-1301-3p,miR-940,STAD,1
miR-1304-5p,miR-15a-3p,THYM,1
miR-1304-5p,miR-766-3p,THYM,1
miR-1305,miR-181a-2-3p,TGCT,1
miR-1305,miR-194-5p,TGCT,1
miR-1305,miR-196a-5p,TGCT,1
miR-1305,miR-205-5p,TGCT,1
miR-1305,miR-338-3p,TGCT,1
miR-1305,miR-429,TGCT,1
miR-1306-3p,miR-19a-3p,STAD,1
miR-1306-3p,miR-33a-5p,STAD,1
miR-1306-3p,miR-421,BRCA,1
miR-1306-3p,miR-671-5p,SARC,1
miR-1307-3p,miR-181b-5p,BLCA,1
miR-1307-3p,miR-183-5p,SARC,1
miR-1307-3p,miR-203a-3p,BLCA,1
miR-1307-3p,miR-20b-5p,BLCA,1
miR-1307-3p,miR-301a-3p,SARC,1
miR-1307-3p,miR-335-5p,BLCA,1
miR-1307-3p,miR-378a-5p,BLCA,1
miR-1307-3p,miR-450b-5p,BLCA,1
miR-1307-3p,miR-744-3p,BLCA,1
miR-1307-3p,miR-944,BLCA,1
miR-130a-3p,miR-142-3p,BRCA,1
miR-130a-3p,miR-144-5p,SARC,1
miR-130a-3p,miR-148a-3p,SARC,1
miR-130a-3p,miR-150-5p,BLCA,1
miR-130a-3p,miR-152-3p,SARC,1
miR-130a-3p,miR-18a-5p,UCEC,1
miR-130a-3p,miR-192-5p,STAD,1
miR-130a-3p,miR-1976,SARC,1
miR-130a-3p,miR-199a-3p,BLCA,1
miR-130a-3p,miR-199b-3p,BLCA,1
miR-130a-3p,miR-19b-1-5p,SARC,1
miR-130a-3p,miR-204-5p,LUAD,1
miR-130a-3p,miR-20b-5p,HNSC,1
miR-130a-3p,miR-21-5p,SARC,1
miR-130a-3p,miR-214-3p,SARC,1
miR-130a-3p,miR-2355-5p,HNSC,1
miR-130a-3p,miR-299-3p,THYM,1
miR-130a-3p,miR-299-5p,THYM,1
miR-130a-3p,miR-29b-1-5p,BRCA,1
miR-130a-3p,miR-301b-3p,LUAD,1
miR-130a-3p,miR-30b-3p,BRCA,1
miR-130a-3p,miR-30c-5p,HNSC,1
miR-130a-3p,miR-324-5p,LUAD,1
miR-130a-3p,miR-335-5p,STAD,1
miR-130a-3p,miR-362-5p,STAD,1
miR-130a-3p,miR-369-3p,BLCA,1
miR-130a-3p,miR-429,BLCA,1
miR-130a-3p,miR-450b-5p,SARC,1
miR-130a-3p,miR-497-3p,THYM,1
miR-130a-3p,miR-518c-5p,THYM,1
miR-130a-3p,miR-519c-3p,THYM,1
miR-130a-3p,miR-532-3p,SARC,1
miR-130a-3p,miR-616-5p,THYM,1
miR-130a-3p,miR-625-3p,THYM,1
miR-130a-3p,miR-92a-3p,SARC,1
miR-130a-3p,miR-93-3p,BRCA,1
miR-130a-5p,miR-424-5p,BLCA,1
miR-130a-5p,miR-744-5p,SARC,1
miR-130b-3p,miR-130b-5p,STAD,1
miR-130b-3p,miR-135a-5p,TGCT,1
miR-130b-3p,miR-135b-5p,TGCT,1
miR-130b-3p,miR-141-3p,STAD,1
miR-130b-3p,miR-142-3p,STAD,1
miR-130b-3p,miR-148a-3p,SARC,1
miR-130b-3p,miR-155-5p,BLCA,1
miR-130b-3p,miR-15a-5p,THYM,1
miR-130b-3p,miR-15b-5p,THYM,1
miR-130b-3p,miR-181a-5p,SARC,1
miR-130b-3p,miR-182-5p,BLCA,1
miR-130b-3p,miR-188-3p,SARC,1
miR-130b-3p,miR-193b-3p,BLCA,1
miR-130b-3p,miR-196b-5p,THYM,1
miR-130b-3p,miR-19a-3p,STAD,1
miR-130b-3p,miR-200b-3p,STAD,1
miR-130b-3p,miR-20a-5p,THYM,1
miR-130b-3p,miR-20b-3p,TGCT,1
miR-130b-3p,miR-20b-5p,THYM,1
miR-130b-3p,miR-21-5p,SARC,1
miR-130b-3p,miR-302a-3p,TGCT,1
miR-130b-3p,miR-324-3p,SARC,1
miR-130b-3p,miR-424-5p,TGCT,1
miR-130b-3p,miR-429,BRCA,1
miR-130b-3p,miR-455-3p,STAD,1
miR-130b-3p,miR-502-3p,SARC,1
miR-130b-3p,miR-590-5p,STAD,1
miR-130b-3p,miR-592,TGCT,1
miR-130b-3p,miR-744-3p,SARC,1
miR-130b-3p,miR-769-3p,BRCA,1
miR-130b-3p,miR-874-3p,BLCA,1
miR-130b-3p,miR-9-5p,LUSC,1
miR-130b-5p,miR-144-3p,STAD,1
miR-130b-5p,miR-16-2-3p,STAD,1
miR-130b-5p,miR-18a-5p,BLCA,1
miR-130b-5p,miR-19a-3p,STAD,1
miR-130b-5p,miR-19b-3p,STAD,1
miR-130b-5p,miR-21-5p,SARC,1
miR-130b-5p,miR-210-3p,STAD,1
miR-130b-5p,miR-320b,STAD,1
miR-130b-5p,miR-33a-5p,STAD,1
miR-130b-5p,miR-3662,THYM,1
miR-130b-5p,miR-424-5p,STAD,1
miR-130b-5p,miR-542-3p,TGCT,1
miR-130b-5p,miR-582-3p,BRCA,1
miR-130b-5p,miR-590-5p,STAD,1
miR-130b-5p,miR-7-5p,STAD,1
miR-132-3p,miR-138-1-3p,LGG,1
miR-132-3p,miR-148a-3p,SARC,1
miR-132-3p,miR-17-5p,SARC,1
miR-132-3p,miR-182-5p,SARC,1
miR-132-3p,miR-185-5p,LGG,1
miR-132-3p,miR-199a-3p,SARC,1
miR-132-3p,miR-19b-1-5p,SARC,1
miR-132-3p,miR-19b-3p,SARC,1
miR-132-3p,miR-203a-3p,LGG,1
miR-132-3p,miR-21-3p,SARC,1
miR-132-3p,miR-21-5p,SARC,1
miR-132-3p,miR-212-3p,LGG,1
miR-132-3p,miR-221-3p,LGG,1
miR-132-3p,miR-24-3p,LGG,1
miR-132-3p,miR-29c-3p,LGG,1
miR-132-3p,miR-3065-3p,SARC,1
miR-132-3p,miR-323a-3p,LGG,1
miR-132-3p,miR-329-3p,LGG,1
miR-132-3p,miR-340-5p,SARC,1
miR-132-3p,miR-3613-5p,SARC,1
miR-132-3p,miR-370-3p,LGG,1
miR-132-3p,miR-3913-5p,SARC,1
miR-132-3p,miR-432-5p,LGG,1
miR-132-3p,miR-485-3p,LGG,1
miR-132-3p,miR-500a-5p,SARC,1
miR-132-3p,miR-7-5p,LGG,1
miR-132-3p,miR-92a-1-5p,SARC,1
miR-1323,miR-515-5p,TGCT,1
miR-1323,miR-524-5p,TGCT,1
miR-133a-3p,miR-133b,STAD,1
miR-133a-3p,miR-139-3p,LGG,1
miR-133a-3p,miR-143-3p,PCPG,1
miR-133a-3p,miR-145-5p,LGG,1
miR-133a-3p,miR-149-5p,LGG,1
miR-133a-3p,miR-203a-3p,LGG,1
miR-133a-3p,miR-218-5p,LGG,1
miR-133a-3p,miR-221-3p,LGG,1
miR-133a-3p,miR-222-3p,LGG,1
miR-133a-3p,miR-24-3p,LGG,1
miR-133a-3p,miR-299-5p,LGG,1
miR-133a-3p,miR-29b-3p,LGG,1
miR-133a-3p,miR-29c-3p,LGG,1
miR-133a-3p,miR-301a-3p,HNSC,1
miR-133a-3p,miR-30c-2-3p,LUAD,1
miR-133a-3p,miR-329-3p,LGG,1
miR-133a-3p,miR-330-3p,LGG,1
miR-133a-3p,miR-331-3p,LGG,1
miR-133a-3p,miR-34a-3p,TGCT,1
miR-133a-3p,miR-34a-5p,LGG,1
miR-133a-3p,miR-369-3p,LGG,1
miR-133a-3p,miR-377-3p,LGG,1
miR-133a-3p,miR-383-5p,LGG,1
miR-133a-3p,miR-503-5p,HNSC,1
miR-133a-3p,miR-582-5p,LGG,1
miR-133a-3p,miR-654-3p,LGG,1
miR-133a-3p,miR-7-5p,LGG,1
miR-133a-3p,miR-877-5p,LGG,1
miR-133b,miR-145-5p,STAD,1
miR-133b,miR-2355-5p,HNSC,1
miR-133b,miR-29b-1-5p,STAD,1
miR-133b,miR-301a-3p,HNSC,1
miR-133b,miR-30a-3p,STAD,1
miR-133b,miR-31-5p,HNSC,1
miR-133b,miR-454-3p,HNSC,1
miR-133b,miR-503-5p,HNSC,1
miR-133b,miR-7-5p,PAAD,1
miR-133b,miR-99a-5p,BLCA,1
miR-134-5p,miR-150-5p,LGG,1
miR-135a-5p,miR-138-5p,THCA,1
miR-135a-5p,miR-141-3p,PRAD,1
miR-135a-5p,miR-18b-5p,TGCT,1
miR-135a-5p,miR-200a-3p,TGCT,1
miR-135a-5p,miR-200b-3p,TGCT,1
miR-135a-5p,miR-204-5p,PAAD,1
miR-135a-5p,miR-338-3p,TGCT,1
miR-135a-5p,miR-429,TGCT,1
miR-135a-5p,miR-493-5p,TGCT,1
miR-135a-5p,miR-503-5p,TGCT,1
miR-135a-5p,miR-582-5p,TGCT,1
miR-135a-5p,miR-7-5p,THCA,1
miR-135a-5p,miR-887-3p,TGCT,1
miR-135b-5p,miR-138-5p,LGG,1
miR-135b-5p,miR-142-3p,STAD,1
miR-135b-5p,miR-145-5p,LGG,1
miR-135b-5p,miR-148a-3p,STAD,1
miR-135b-5p,miR-17-5p,STAD,1
miR-135b-5p,miR-182-5p,STAD,1
miR-135b-5p,miR-184,LGG,1
miR-135b-5p,miR-192-5p,TGCT,1
miR-135b-5p,miR-195-3p,TGCT,1
miR-135b-5p,miR-23b-5p,STAD,1
miR-135b-5p,miR-29a-3p,TGCT,1
miR-135b-5p,miR-301a-3p,TGCT,1
miR-135b-5p,miR-30c-5p,HNSC,1
miR-135b-5p,miR-324-5p,BRCA,1
miR-135b-5p,miR-335-5p,STAD,1
miR-135b-5p,miR-3613-5p,STAD,1
miR-135b-5p,miR-377-5p,LGG,1
miR-135b-5p,miR-378a-3p,LGG,1
miR-135b-5p,miR-429,LUAD,1
miR-135b-5p,miR-490-3p,LGG,1
miR-135b-5p,miR-505-5p,BRCA,1
miR-135b-5p,miR-7-5p,LGG,1
miR-135b-5p,miR-766-3p,LGG,1
miR-135b-5p,miR-93-5p,STAD,1
miR-135b-5p,miR-940,LGG,1
miR-136-3p,miR-197-3p,LGG,1
miR-136-3p,miR-212-3p,LGG,1
miR-136-3p,miR-491-5p,LGG,1
miR-136-3p,miR-616-5p,LGG,1
miR-136-5p,miR-182-5p,SARC,1
miR-136-5p,miR-19a-3p,STAD,1
miR-136-5p,miR-21-3p,SARC,1
miR-136-5p,miR-26b-3p,BRCA,1
miR-136-5p,miR-301b-3p,TGCT,1
miR-136-5p,miR-34a-5p,SARC,1
miR-136-5p,miR-370-3p,STAD,1
miR-136-5p,miR-421,STAD,1
miR-136-5p,miR-431-5p,STAD,1
miR-136-5p,miR-483-5p,SARC,1
miR-136-5p,miR-939-5p,BRCA,1
miR-138-1-3p,miR-145-5p,LGG,1
miR-138-1-3p,miR-148a-3p,THCA,1
miR-138-1-3p,miR-299-3p,LGG,1
miR-138-1-3p,miR-299-5p,LGG,1
miR-138-1-3p,miR-29b-3p,LGG,1
miR-138-1-3p,miR-29c-3p,LGG,1
miR-138-1-3p,miR-31-5p,LGG,1
