"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40"
11096,"ADAMTS5","hsa-mir-129-5p","hsa-mir-138-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",1.63148570269129e-05,-1.03372416491895,0.292443423235517,-0.3655107475303,0.827912900899779,-0.0256868169086183,"hsa-mir-138-5p","hsa-mir-129-5p",11096,12.4502730479645,15.9598795971944,"14.8497934124105","15.5917872884732","16.7357275066624","13.0787402509046","15.4215181809","14.2210804990795","15.1077365089358","15.007580169233","16.0081395231726","13.2449371242024","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11228,"RASSF8","hsa-mir-362-5p","hsa-mir-29b-1-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26439687'>PubMedLink</a>","tarbase","tarbase",0.210380157275523,-0.257404641576783,0.624807128775781,0.134306707452696,0.965904453980065,-0.00485301642919784,"hsa-mir-29b-1-5p","hsa-mir-362-5p",11228,15.2023119812915,15.1736416252824,"12.9006679401437","17.9093913256113","14.7119466858757","15.5914878118698","15.6442990090898","16.6431304454814","15.3696860058237","16.1006794986143","17.3805618049248","16.0609136892102","16.8788526272409","14.1747722699972","16.4019999120821","16.1881006221516","15.4613516544687","16.9723150242542","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11228,"RASSF8","hsa-mir-411-5p","hsa-mir-935",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26439687'>PubMedLink</a>","tarbase","tarbase",0.761767552146932,-0.0762489109104203,0.0638634190575096,0.864453397159415,0.965904453980065,-0.00485301642919784,"hsa-mir-935","hsa-mir-411-5p",11228,16.9258098908834,16.3439564331067,"15.1736416252824","16.5315117251127","14.812945620404","18.6228256221889","15.1668521723874","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11278,"KLF12","hsa-mir-106b-5p","hsa-mir-148a-5p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27442508'>PubMedLink</a>","tarbase","tarbase",0.294031875942692,0.158828026609789,0.0352341367876246,-0.375093043514481,0.590433295287351,-0.0616475043546621,"hsa-mir-148a-5p","hsa-mir-106b-5p",11278,16.218405672001,14.5738142855009,"15.5611212147475","14.8696621753965","11.2634842269296","15.2886488082666","14.8983152524827","15.5638429681023","15.5705598668415","15.5287327486654","15.9095675964207","16.101239941043","16.0056854797525","16.7983762852983","15.7603960464781","15.8515877350409","14.6871656430114","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22807,"IKZF2","hsa-mir-942-5p","hsa-mir-138-5p",0.0045,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.0324675179815818,0.541081574384494,0.292443423235517,-0.3655107475303,0.903554544282012,-0.0139962619061576,"hsa-mir-138-5p","hsa-mir-942-5p",22807,16.4867776734493,16.2722873094914,"15.5590524868321","16.1747262806225","15.6646453214809","12.9485909239249","15.6795488983613","14.2270800551242","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22862,"FNDC3A","hsa-mir-96-5p","hsa-mir-129-5p",0,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.151923927204803,0.303901529773666,1.63148570269129e-05,-1.03372416491895,0.578289336107457,-0.0578006275058958,"hsa-mir-129-5p","hsa-mir-96-5p",22862,17.7472767508241,19.0683035963774,"18.8266020064002","18.3632960012344","18.572619599092","17.0455416275899","18.2972347841029","17.8324730687338","17.9204140060771","17.4776729371574","17.7291445339181","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22900,"CARD8","hsa-mir-431-5p","hsa-mir-3928-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0005651410333635,1.70609382784775,0.0733351693198325,0.846530680486326,0.641366023204319,-0.0527513303376738,"hsa-mir-3928-3p","hsa-mir-431-5p",22900,16.2280304135797,15.6939717734881,"15.3320741671622","15.653273553831","16.8662903383364","16.0982852534907","16.3164820122363","14.3844273871627","15.5956358410935","16.18565341494","16.4610090068549","14.8286029873101","14.8418134069993","16.5507595760399","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22903,"BTBD3","hsa-mir-183-3p","hsa-mir-142-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.12091202879477,0.746285311456976,0.183024279196479,0.249835459044566,0.392611248705498,-0.0897301164463029,"hsa-mir-142-5p","hsa-mir-183-3p",22903,18.6823521362173,19.467165022157,"18.1651102885497","17.8052656825907","17.1650111454046","18.3302729477869","18.5728677661311","18.3710061781881","18.1228189029395","18.0249159356209","17.6536964142354","18.3362428845749","17.5525739720094","17.6503219316516","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22924,"MAPRE3","hsa-mir-301a-3p","hsa-mir-500a-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.0534041557798386,0.48363707023578,0.454630002538498,-0.170553213416228,0.784419886555148,-0.0298359828521416,"hsa-mir-500a-5p","hsa-mir-301a-3p",22924,17.035681825941,16.9670281977166,"17.5559970161459","15.5771137954667","16.1837699753566","16.7629354356814","16.8071630089526","16.2932211403044","15.0131674216022","17.3187179605943","17.4057430350231","15.6637838424576","18.045403674414","17.0093520023346","18.4804889277832","17.3761890441275","17.1277538143379","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22936,"ELL2","hsa-mir-421","hsa-mir-19a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0217342642495747,0.730397982904809,0.321989538623403,0.182199266719142,0.318931145460749,-0.103056784479054,"hsa-mir-19a-3p","hsa-mir-421",22936,16.6372313966877,18.6687332631216,"17.5135299915439","18.2899914923899","19.3172732727855","17.4659694359744","19.1448414632995","19.2674845840567","16.991207484702","17.568815019193","19.100144936151","19.0247590812702","17.7968191116795","20.3575848358205","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22990,"PCNX1","hsa-mir-627-5p","hsa-mir-194-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.451930860671166,0.277020269618375,0.0700681680083162,-0.249271006577504,0.948028757339838,-0.00710245632672313,"hsa-mir-194-5p","hsa-mir-627-5p",22990,16.8591951398482,16.348407483113,"17.3879696509775","16.914002481212","18.0709694023849","17.6343506818332","18.1299855024821","16.6511296778745","17.930114005829","17.7754935221788","17.1876965457399","16.6989677868347","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23089,"PEG10","hsa-mir-3682-3p","hsa-mir-942-5p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25591808'>PubMedLink</a>","tarbase","tarbase",0.00760201393140592,1.22876844825847,0.0324675179815818,0.541081574384494,0.732900339349392,0.0400549167076435,"hsa-mir-942-5p","hsa-mir-3682-3p",23089,19.2221133233105,18.792223976188,"12.0142996696319","17.355463653677","12.1902373233075","18.1220043665635","19.1808435534925","15.2682321281947","13.9997836219256","13.6859381106124","12.8248777188839","18.0934818003319","14.9949645978974","16.6022037274442","18.1125248830824","16.7807408063894","15.7825020054977","17.4611267026547","15.5055616450857","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23089,"PEG10","hsa-mir-378a-3p","hsa-mir-221-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25591808'>PubMedLink</a>","tarbase","tarbase",0.176123886184517,-0.181067617885932,0.0490858924173014,0.857387081135056,0.732900339349392,0.0400549167076435,"hsa-mir-221-5p","hsa-mir-378a-3p",23089,19.2221133233105,17.1218225935378,"16.4452942032815","16.6022037274442","17.4611267026547","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23179,"RGL1","hsa-mir-671-5p","hsa-mir-19a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.17005467722345,0.371223641911052,0.321989538623403,0.182199266719142,0.942594040865765,0.00801814862095355,"hsa-mir-19a-3p","hsa-mir-671-5p",23179,16.4520541766278,17.8639437134373,"17.2437811868674","18.3803974970014","15.2511428755817","15.7388632682495","16.8910395696981","16.3668942811884","18.1443386040405","17.4604780224528","15.7916261822584","17.2700146283315","16.3521593838615","16.9087001619941","15.9314686138832","15.7571168764899","15.1424150689607","16.848787289956","17.1911872707102","16.874650863801","18.322618224419","16.6949850924396","15.9835109010971","16.0129329147249","17.8106809104531","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23331,"TTC28","hsa-mir-200a-3p","hsa-mir-31-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.5800675026348,-0.0776940392181003,0.670338844687304,0.0900157853765638,0.354448957694229,-0.10365889042697,"hsa-mir-31-5p","hsa-mir-200a-3p",23331,13.8807476286331,16.9986793542295,"16.636628914965","16.1170716018178","16.682501077259","16.0843360088945","16.0792002043627","16.5466064487046","17.2602834463992","17.5342660356512","15.8735981748695","15.6430847864414","14.6045699173192","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23336,"SYNM","hsa-mir-203a-3p","hsa-mir-182-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.979725449690497,-0.00288658619650277,0.756471969257837,-0.0354651886100591,0.194520274733576,-0.139940655965703,"hsa-mir-182-5p","hsa-mir-203a-3p",23336,16.7651835286065,17.5228828952889,"17.7517617722925","16.6080171057898","18.1100161758085","19.7064465057873","17.0905335381237","16.4902708755227","21.6308894457314","15.7796585460123","14.4386921062699","16.48292781392","14.2707058368173","18.2264182980937","17.8813132058715","16.8082472114028","21.81997687876","23.6380185376178","16.6617776660209","14.7527161238241","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23336,"SYNM","hsa-mir-203a-3p","hsa-mir-224-5p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.979725449690497,-0.00288658619650277,0.0002219630824822,0.764037999987612,0.194520274733576,-0.139940655965703,"hsa-mir-224-5p","hsa-mir-203a-3p",23336,15.3893586211288,14.2493086126801,"16.2226490449422","17.5228828952889","17.7517617722925","16.8217533567888","16.6080171057898","18.1100161758085","19.7064465057873","17.9410369252164","16.4902708755227","14.4386921062699","16.48292781392","18.2264182980937","18.5175077831073","17.8813132058715","16.8082472114028","19.2616475193791","23.6380185376178","16.6617776660209","14.4304931822731","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23336,"SYNM","hsa-mir-203a-3p","hsa-mir-96-5p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.979725449690497,-0.00288658619650277,0.151923927204803,0.303901529773666,0.194520274733576,-0.139940655965703,"hsa-mir-96-5p","hsa-mir-203a-3p",23336,16.7651835286065,17.5228828952889,"17.7517617722925","16.6080171057898","18.1100161758085","19.7064465057873","14.3551988081677","17.0905335381237","17.9410369252164","16.4902708755227","21.6308894457314","15.7796585460123","16.48292781392","18.2264182980937","17.8813132058715","16.8082472114028","21.81997687876","23.6380185376178","14.7527161238241","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23336,"SYNM","hsa-mir-224-3p","hsa-mir-96-5p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0106698568914738,0.996050613168743,0.151923927204803,0.303901529773666,0.194520274733576,-0.139940655965703,"hsa-mir-96-5p","hsa-mir-224-3p",23336,16.7651835286065,17.7517617722925,"16.6080171057898","18.1100161758085","19.7064465057873","17.9410369252164","16.4902708755227","16.48292781392","16.2312073480073","18.2264182980937","17.8813132058715","16.8082472114028","23.6380185376178","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23336,"SYNM","hsa-mir-224-5p","hsa-mir-182-5p",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0002219630824822,0.764037999987612,0.756471969257837,-0.0354651886100591,0.194520274733576,-0.139940655965703,"hsa-mir-182-5p","hsa-mir-224-5p",23336,17.5228828952889,17.7517617722925,"16.6080171057898","18.1100161758085","19.7064465057873","16.4902708755227","14.4386921062699","16.48292781392","16.2312073480073","18.2264182980937","17.8813132058715","16.8082472114028","14.6455089941703","23.6380185376178","16.6617776660209","13.8025284075962","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
