"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95","_c96","_c97","_c98","_c99","_c100","_c101","_c102"
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",8.8891853496199e-05,0.45833695932837,0.168674464309328,-0.220554307086294,0.00773533302994488,-0.125469402562923,"hsa-mir-548b-3p","hsa-mir-324-5p",894,19.2045637935087,16.4687658222215,"15.3304707630258","16.8228399716948","16.6879631822551","16.2583496517862","13.489949821033","14.6820283683256","18.3380332117861","15.667690212742","16.8167011880819","17.0814867154652","16.9073988067975","16.2974901012288","13.8046098522386","17.2158389664129","17.8568310566366","17.0116776361167","17.6496874995764","17.1665875840745","15.1817304615806","15.466231788077","16.1860721602581","15.4898058072033","15.4953286871733","15.6395190832739","15.8127474749201","15.8143436688252","16.7503680722012","14.4448031752774","14.7699488439182","15.0846190665852","16.6144879069159","15.8117531508813","15.9567294336994","14.1531664399469","15.3782076321034","17.5775276292803","15.0177169437049","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1282,"COL4A1","hsa-mir-29b-3p","hsa-mir-221-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25891208'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.00161239760580443,0.24452093687597,2.37747304313036e-08,-0.733487439620765,0.983642560292642,0.00091102199336962,"hsa-mir-221-5p","hsa-mir-29b-3p",1282,18.478253640959,19.3523385890618,"22.4706827113482","20.0302479601393","19.8683978702607","17.5465587462703","19.1256656265716","19.285606209971","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1306,"COL15A1","hsa-mir-29b-3p","hsa-let-7f-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.00161239760580443,0.24452093687597,0.00019080756298252,-0.22434770279065,0.26390492066867,0.0539843084768923,"hsa-let-7f-5p","hsa-mir-29b-3p",1306,15.5127816516403,16.3859517308005,"16.0073075000949","13.9537468689504","16.7962473719772","18.4546576558719","14.8326718303363","18.0051845587303","15.186454536184","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1825,"DSC3","hsa-mir-33a-5p","hsa-mir-29b-2-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30420640'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17088906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22941060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22941060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27831503'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29855376'>PubMedLink</a>","mirtarbase","tarbase",1.8089961851049e-17,1.26070276702418,0.411126500539518,0.0851247898936208,0.344078794729958,-0.0610013494307665,"hsa-mir-29b-2-5p","hsa-mir-33a-5p",1825,7.40662352990813,8.46627973174348,"8.51100813968216","11.1085998159456","-2","12.0082838899335","12.53967244217","9.45094654803658","7.29653175895668","7.92610742968971","13.1477287196926","9.55884727138823","6.3925037366173","7.5790061278049","9.78759582333627","9.69024890698587","10.4589892772357","14.4624944662323","7.14552141586545","6.41910257206403","8.93665777688871","7.26227971694305","10.6475619837954","11.5689643246169","9.64570835008493","11.4672929177726","10.1199339470508","14.4491391226022","5.41395129569926","8.65887071019084","11.0536144083376","10.3805384792075","9.34426168994205","6.01240761513407","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1948,"EFNB2","hsa-mir-503-5p","hsa-mir-193b-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30106131'>PubMedLink</a>","mirtarbase","tarbase",1.22785823077923e-11,1.14948116156405,2.9788971844066e-05,0.435795194407865,0.0182281678742257,-0.108607527484141,"hsa-mir-193b-3p","hsa-mir-503-5p",1948,15.9682693108063,17.6517877325776,"18.0143343763731","16.1169514674953","18.6042773248131","17.6546805570942","14.776138582105","17.0141369075067","18.985501095296","18.1713051283748","16.2908333363348","16.9609872944021","19.172460862022","18.1634333002944","17.4881639864055","19.0118666329105","16.7079469458401","15.7801846431192","17.4915073378537","16.6748233373957","19.4779773070825","17.2520143855368","15.4189277315883","18.6521006890141","17.6574856749042","17.2260856901323","17.5746015319374","17.349612168563","17.9073080310034","16.4840665046327","18.081365769608","15.9202413731436","16.9916258667231","18.4806902955601","16.7828868629375","16.4662696920312","17.2005990478471","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1956,"EGFR","hsa-mir-616-5p","hsa-mir-200a-3p",0.005,FALSE,NA,NA,"NA
NA
NA
NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10206071'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10209964'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10473113'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10481927'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10761709'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10770635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10815804'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10963846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10963846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11153605'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156083'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11355942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11448895'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11710837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11774237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11801540'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11894009'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11894009'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12441262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12527944'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12688680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12708474'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12866417'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12884235'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12953099'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12953099'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14519080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14534727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14534727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14607699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14704124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14734462'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14757534'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026328'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15144948'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15211117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15211117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15246187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15246559'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15284455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15284455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15300150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15329413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15329413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15365565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15447984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15492241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15496427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15604253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15604279'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638955'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15665299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15665299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15696205'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15709185'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15710947'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15710947'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15713516'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15728811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15753456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15767641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15777970'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788655'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788655'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788673'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15813676'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15832087'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15837743'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15841079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15886310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15886310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15895392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897464'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897572'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897572'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15899817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15911107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15913841'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15920544'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15956035'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15958609'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15958609'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15958609'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15970680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15994928'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15998906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15998907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16002952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16002952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16002952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16002952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16002952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16003726'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16009451'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16011858'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16011858'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16011858'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16014883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16024644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16027522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16043828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16043828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16049312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16051952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16052218'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16052218'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16052433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16106023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16113092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16115182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16115929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16115929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16133419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16133419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16133419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16152581'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16158183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16159415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16180134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16187797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16187797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16189154'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16189154'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16189154'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16198442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16198442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16199108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16203769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16203769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16203769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16204011'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16204011'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16204011'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16205628'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16226114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16231326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16243431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16243431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16258541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16258541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16273252'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16288303'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16299242'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16324836'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16329133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16330289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16353158'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16353158'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16357156'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16357520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16361555'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16364841'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16376942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16397022'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16397022'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16401477'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16449241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16449241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16449241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16459173'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16459174'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16459174'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16462182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16467080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16467080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16467097'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16489645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16503085'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16503085'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16503085'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16503086'>PubMedLink</a>
