"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93"
79901,"CYBRD1","hsa-mir-556-5p","hsa-mir-188-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25998163'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.365909762,-0.226874198,3.93e-13,1.318864816,0.23654607,-0.0814491,"hsa-mir-188-5p","hsa-mir-556-5p",79901,16.5117604817409,15.5425589188392,14.6483670102999,16.7541614982271,"15.6090766955162","14.3049348727612","14.2339537581363","15.4898968703487","14.0243295578894","15.8106650302215","15.6285999294546","14.488284282537","16.2119786186736","16.4100928987966","17.7830292000548","15.6919727681845","14.8893471275287","16.3668139170389","16.0336221841642","15.6721190866329","16.9983185406612","17.6529046027423","17.0085947086639","13.6293140917813","16.6343657258778","17.2562322585899","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
83394,"PITPNM3","hsa-mir-130b-5p","hsa-mir-30c-1-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>","mirtarbase","tarbase",0.000775,0.745031251,0.000457,-0.678108846,2.47e-09,-0.4935658,"hsa-mir-30c-1-3p","hsa-mir-130b-5p",83394,9.98444143654882,8.50783857071946,12.0975909925029,9.93521692701645,"8.62121887158652","8.63412715443778","9.87248915910984","7.95642365745822","7.20900216451618","10.0116316518227","10.8363460321757","9.06184308620559","9.74060603609258","11.2495693265542","11.0490270076212","9.67572291883721","8.48643879953353","6.88805941260663","9.46465772392206","8.41897388908586","10.0718279875531","8.90378571772989","11.2915608929918","8.34741726293035","10.0674278196457","10.6342344602599","9.30672149261443","8.45545042702416","7.04629296549968","10.1519488593494","6.18170761917232","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
94241,"TP53INP1","hsa-mir-301b-3p","hsa-mir-642a-5p",0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28334319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28674078'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31190897'>PubMedLink</a>","tarbase","tarbase",5.31e-06,1.30607749,0.15436515,0.367415795,0.61996921,-0.0320318,"hsa-mir-642a-5p","hsa-mir-301b-3p",94241,18.6924407263553,17.7119554845221,18.887241021712,21.0743308837251,"18.4787681004219","19.801659449199","16.584244876289","19.0796632564355","19.5234410137659","19.0838069155095","19.1245091879225","18.880351708351","19.9067488718702","18.22541391129","20.4448962179482","20.0507502590435","19.0625564123427","17.5592050494246","19.8315617402954","19.0278178595041","19.9178348224139","16.9842505402843","18.519004574302","20.7271112132135","18.0961640637592","21.1819709725276","20.8124202473176","19.5412335351995","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
117178,"SSX2IP","hsa-mir-338-3p","hsa-mir-196b-5p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.00031,0.925158371,2.24e-11,2.674497616,0.51471942,0.04666159,"hsa-mir-196b-5p","hsa-mir-338-3p",117178,13.6790472607402,15.8801820329269,15.7629272349739,15.0456039036849,"14.9725221251895","14.9398456777049","16.8411965364459","13.9662806221974","14.9663005633783","17.1168593783049","16.0176471095174","15.1202746535622","16.8340922729288","15.0356274398518","17.7300736699628","15.5335392606928","13.5551440994438","16.3744034212789","15.7624697844691","15.6840038717367","15.5670172183195","11.9152434833901","15.9773569123988","14.3135662574235","15.0822391630094","14.8717233721725","14.6190847169085","15.2392099421684","16.3210414505998","14.9686975351089","16.3682984959585","16.050264224478","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
138311,"DIPK1B","hsa-mir-874-3p","hsa-mir-378c",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28076852'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.033462237,-0.434470013,3.01e-07,-0.940116391,0.47331819,0.05045373,"hsa-mir-378c","hsa-mir-874-3p",138311,15.6085230625373,15.2475009596206,16.7774212321629,17.6059506699237,"14.7685658853011","17.1059083338289","14.8985836698013","16.0506319121667","15.54347844925","17.5366976059865","16.3386422310059","14.4117237518801","19.1438516035806","14.4925310511069","15.3093517068917","15.9342725910374","17.7395038730523","15.9408559861758","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
143686,"SESN3","hsa-mir-655-3p","hsa-mir-181c-5p",0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27259866'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31351129'>PubMedLink</a>","mirtarbase","tarbase",0.060654343,-0.419383351,0.046954727,0.3794518,0.54309526,-0.0439274,"hsa-mir-181c-5p","hsa-mir-655-3p",143686,14.8648983510486,14.0698073012636,15.2501688507558,14.0140053340153,"15.8494147114713","16.9300751789434","15.5595990629205","16.468800032881","15.8834021297572","16.1983058643354","13.1719005241313","16.1612176369812","14.2574903965871","16.2661168950374","16.4055246994841","15.0535323572604","11.555022822796","15.5109254724425","13.3731333718824","14.581465740337","14.8874205442986","15.4141525098087","16.1883091283612","14.2836677896428","14.2845119540736","14.1646353563938","16.082722258747","11.9493092850309","12.43471919613","14.388561300944","15.6866037103246","13.8428284303446","15.1444703265028","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
150275,"CCDC117","hsa-mir-182-5p","hsa-mir-15b-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29669588'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31021172'>PubMedLink</a>",NA,NA,"tarbase","tarbase",9.31e-18,3.672049043,1.4e-06,0.70855056,0.72553306,-0.0266742,"hsa-mir-15b-3p","hsa-mir-182-5p",150275,12.7427151770865,13.457032537232,14.9615077202129,13.4405681342589,"15.0391922001892","15.7645440722094","14.217130615622","13.3625481581315","14.3160522464991","15.62132536622","15.6754665162749","15.356110482915","13.56549841797","13.8410713921057","12.612066500139","13.0318111694913","13.7544306655052","13.3684032872258","14.2197855069819","13.2682522048184","12.9838157846031","12.774192272811","10.9111245908271","14.2068883782741","13.9189723947658","13.3898745623164","13.4733419023672","11.8494577734703","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
151963,"MB21D2","hsa-mir-19a-3p","hsa-mir-664a-3p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.852501749,0.032127244,0.000216,0.601461043,0.57475079,-0.0432342,"hsa-mir-664a-3p","hsa-mir-19a-3p",151963,12.6632694703406,14.1669979959728,14.3017613167416,12.7701397821584,"11.8646235898286","13.4066910853728","12.7232820082694","12.1295329687552","14.7063094866599","13.5196861323021","11.3478290323298","12.5358809773291","13.1435426767752","14.376724734678","15.4636929472708","15.136903886104","12.9457518042938","12.1426668785123","14.4257112484639","11.724455800922","14.7354904382816","12.9628787638991","11.6448672486847","13.3535515662259","13.0061422730565","11.5063651377413","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
157638,"LRATD2","hsa-mir-505-3p","hsa-mir-503-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",2.47e-05,-0.692690771,0.006213686,-0.476113067,0.90114962,0.0085817,"hsa-mir-503-5p","hsa-mir-505-3p",157638,16.2067958791351,16.6347851050331,16.4417709606156,16.0829758608922,"16.436741681557","19.5268680433944","17.1865054908892","17.1645870370224","17.4310114409584","14.8161864125733","17.3911536483131","16.0049608707031","17.475191563322","16.3252297384915","16.2388712710159","17.6482900251793","16.9811885044564","15.7352449157166","16.434621400508","15.4546741487539","15.8729623126549","14.0935091518998","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
221037,"JMJD1C","hsa-mir-378a-5p","hsa-mir-200a-3p",0.007,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30123094'>PubMedLink</a>",NA,"tarbase","tarbase",0.013955214,-0.505370041,0.64203128,0.187037019,0.42356658,-0.055799,"hsa-mir-200a-3p","hsa-mir-378a-5p",221037,16.4233149200038,14.6742532021995,15.2786097197571,14.1437854138502,"17.1854691821692","15.6174948335553","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
256006,"ANKRD31","hsa-mir-155-5p","hsa-mir-7-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28132399'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase tarbase",0.066144774,0.392181094,5.84e-05,1.191142718,0.99402898,0.00069369,"hsa-mir-7-5p","hsa-mir-155-5p",256006,9.85653735061611,9.92611173962854,8.81255653361462,8.70490489930632,"10.0161421076094","9.56578382541429","8.5664024129231","11.0932477030228","8.86112407158719","8.15311002174","8.08055095946575","9.46914078962779","9.57615412343268","7.28367337457837","8.08754727524898","9.95442221392904","9.84588528101255","7.6603155307908","10.7677962665103","8.45055432675134","9.01106571013319","8.25017507168818","8.7153152970722","6.84572132639122","8.86744367753145","9.09324894847283","8.73853466638032","8.57513725976756","-2","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
285704,"RGMB","hsa-mir-20b-5p","hsa-mir-410-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29288973'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.424625171,0.180675332,0.013421309,0.576029035,0.42689184,-0.0596731,"hsa-mir-410-3p","hsa-mir-20b-5p",285704,13.4652215488321,13.8960086387189,14.9826035281755,15.0753919565246,"13.9334827374921","15.1432933050419","14.3549898515596","10.796508277006","15.651060363596","15.2651702781736","14.8644168784196","12.8196602023561","14.5843672175032","13.5082416145704","14.0832623177351","13.6856811016665","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
285704,"RGMB","hsa-mir-411-3p","hsa-mir-7-5p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29288973'>PubMedLink</a>","tarbase","tarbase",0.010600078,-0.605846105,5.84e-05,1.191142718,0.42689184,-0.0596731,"hsa-mir-7-5p","hsa-mir-411-3p",285704,13.7216237829054,14.1621300088724,14.8739205443073,14.9826035281755,"13.6271758526484","14.9837751822807","13.5361948409","15.0753919565246","13.9334827374921","15.1432933050419","14.1022350925334","14.6113476933041","14.1268108458484","13.8237407929577","16.8729381925561","13.7709420109296","15.2651702781736","14.8644168784196","13.7575924549808","13.6047955639909","14.1210082663335","13.7375623450375","14.7843284707781","13.6963763199309","13.5082416145704","13.6856811016665","15.1291495624555","14.0090276306618","14.031867109229","14.0683345582039","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
389072,"PLEKHM3","hsa-mir-150-5p","hsa-mir-431-5p",0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/25549355'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30323624'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.013371606,-0.673862904,2.03e-05,1.238597526,0.62527515,-0.0374671,"hsa-mir-431-5p","hsa-mir-150-5p",389072,13.4359924207585,14.1303556414852,12.3375077688752,13.3082500413988,"12.8915839927122","12.7701871359843","11.8754712422447","13.6904586872867","13.8682666420228","13.256208857525","13.2585578266307","14.9164838024729","12.8122451351058","13.1605997075767","12.5038362822397","15.0951893323665","14.8354149069607","14.4270916652665","12.5462605874203","14.1657668327465","13.7072907373204","13.5083023289429","13.9340583244376","13.7204156236258","13.2884872770335","12.87877278675","12.1153527055544","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
401494,"HACD4","hsa-mir-7-5p","hsa-mir-10b-3p",0.0035,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29691981'>PubMedLink</a>",NA,"tarbase","mirtarbase",5.84e-05,1.191142718,6.26e-24,3.930199863,0.20552996,-0.1016185,"hsa-mir-10b-3p","hsa-mir-7-5p",401494,12.4828833012745,12.6393726732012,11.9654221203221,10.420679992435,"11.7204088169715","14.5336667540232","13.8335192048712","12.4974928033947","12.3905201942052","11.5409202663147","12.8239378268359","11.8246916167475","9.16099764163125","12.2178018649229","11.8885067091068","13.5730612409692","10.6535964039811","10.3463453961033","11.2844534920513","9.60637310704005","15.3228246945393","11.604485014811","10.7825595083947","11.7229838034227","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
