"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
2260,"FGFR1","hsa-mir-1224-5p","hsa-mir-188-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase","hsa-mir-188-3p","hsa-mir-1224-5p",2260,20.2575619893537,19.4491374866472,"18.8120080504086","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-141-3p","hsa-mir-1224-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-141-3p",2260,20.2575619893537,19.4491374866472,"19.9745951959104","18.8120080504086","19.8471500399121","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-149-3p","hsa-mir-188-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-188-3p","hsa-mir-149-3p",2260,20.2575619893537,19.4491374866472,"19.273052730286","19.3112828866414","19.5883988745169","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-424-5p","hsa-mir-149-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase tarbase","mirtarbase","hsa-mir-149-5p","hsa-mir-424-5p",2260,21.7540972230322,19.4210532349834,"19.273052730286","18.6199327908717","19.1694578593818","18.5976796695838","19.137698777497","19.3112828866414","19.5883988745169","""""","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-424-5p","hsa-mir-188-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-188-3p","hsa-mir-424-5p",2260,18.782219874137,19.4491374866472,"19.273052730286","19.3112828866414","19.5883988745169","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2274,"FHL2","hsa-mir-3662","hsa-mir-17-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-17-5p","hsa-mir-3662",2274,18.2264920934466,18.0436993344961,"18.7258470207048","18.0436973221602","17.2890389298998","17.6865532033916","""""","""""","""""","""""","""""","""""","""""",""""""
2308,"FOXO1","hsa-mir-130b-5p","hsa-mir-34c-3p",0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15987820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17599040'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19041124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19574223'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20028871'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25698082'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26626801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27636742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28356952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30019459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30206735'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-34c-3p","hsa-mir-130b-5p",2308,17.5736701001385,17.3193603168385,"17.3922758322127","17.8111620444687","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2627,"GATA6","hsa-mir-378a-5p","hsa-mir-106a-5p",0.004,TRUE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-106a-5p","hsa-mir-378a-5p",2627,17.841535799905,16.8773227323735,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2649,"NR6A1","hsa-let-7c-5p","hsa-let-7b-5p",0.0045,TRUE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-let-7b-5p","hsa-let-7c-5p",2649,15.3143268477543,16.0854187438727,"15.4429263573953","13.3100615815533","15.3307943128634","13.6761700910417","""""","""""","""""","""""","""""","""""","""""",""""""
2799,"GNS","hsa-mir-130b-3p","hsa-mir-17-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-130b-3p",2799,19.8074897323653,19.8986493521428,"19.9836368999861","20.2453802272416","19.1969098864622","18.5702954236622","""""","""""","""""","""""","""""","""""","""""",""""""
2799,"GNS","hsa-mir-130b-3p","hsa-mir-20a-5p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-130b-3p",2799,19.8074897323653,19.8986493521428,"19.9836368999861","20.2453802272416","19.1969098864622","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2799,"GNS","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-301b-3p",2799,19.8074897323653,19.8986493521428,"19.9836368999861","20.2453802272416","19.1969098864622","19.3866046208019","""""","""""","""""","""""","""""","""""","""""",""""""
2921,"CXCL3","hsa-mir-532-3p","hsa-mir-204-5p",0.008,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase","hsa-mir-204-5p","hsa-mir-532-3p",2921,14.8185529978098,13.9621746532368,"13.2797532551964","13.6920302114948","15.7919636348051","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2923,"PDIA3","hsa-mir-494-3p","hsa-mir-514a-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28938593'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-514a-3p","hsa-mir-494-3p",2923,21.7304114801221,22.3671227102975,"22.3291718901255","21.4854843977102","21.8770635107586","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2936,"GSR","hsa-mir-188-3p","hsa-mir-377-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-377-5p","hsa-mir-188-3p",2936,18.5623318146377,20.4353658248233,"19.6180925824691","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3091,"HIF1A","hsa-mir-17-5p","hsa-mir-935",0.0055,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16510175'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17341889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17342330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17404022'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17418979'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17532031'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19819950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22711307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24042437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24918449'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25556481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25750101'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25884381'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26469226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27180053'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31220580'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31411527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31819628'>PubMedLink</a>","mirtarbase tarbase","mirtarbase","hsa-mir-935","hsa-mir-17-5p",3091,18.6243896876736,19.937764688263,"19.8500503783481","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3106,"HLA-B","hsa-mir-133a-3p","hsa-mir-133b",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16206270'>PubMedLink</a>","tarbase","tarbase","hsa-mir-133b","hsa-mir-133a-3p",3106,23.3689642573852,22.315649253006,"23.3511670182801","25.4752859493758","22.2983406650454","21.8072110894962","24.4755530809713","""""","""""","""""","""""","""""","""""",""""""
3198,"HOXA1","hsa-let-7b-5p","hsa-mir-210-3p",5e-04,TRUE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-210-3p","hsa-let-7b-5p",3198,14.9898503452181,16.3557015238642,"16.4740673295971","16.2570344139252","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3205,"HOXA9","hsa-mir-210-3p","hsa-mir-744-5p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26522113'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-744-5p","hsa-mir-210-3p",3205,19.7621983722026,16.3696128647324,"19.8813547159059","13.8978135642383","19.0289076447933","17.2881458822339","""""","""""","""""","""""","""""","""""","""""",""""""
3304,"HSPA1B","hsa-mir-502-5p","hsa-mir-424-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-424-5p","hsa-mir-502-5p",3304,19.7904402732747,19.4425454046892,"20.4417945672251","20.6184225422735","19.9393093858366","20.818085599076","""""","""""","""""","""""","""""","""""","""""",""""""
3304,"HSPA1B","hsa-mir-502-5p","hsa-mir-532-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-532-5p","hsa-mir-502-5p",3304,20.4640318495376,19.7904402732747,"20.7432425154952","19.4425454046892","20.4417945672251","20.6184225422735","21.1257679328198","19.9393093858366","19.757583975193","20.689682265006","20.362559205509","20.818085599076","""""",""""""
3344,"FOXN2","hsa-mir-92b-3p","hsa-mir-769-3p",0.0095,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-769-3p","hsa-mir-92b-3p",3344,15.9414454363764,16.4417171013012,"16.1941524304838","16.7416043860665","16.382006968026","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3400,"ID4","hsa-mir-424-5p","hsa-mir-548f-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-548f-3p","hsa-mir-424-5p",3400,16.1932173725642,18.8306479456989,"19.8709784310806","18.377225028867","18.7320819042671","17.6719952239755","19.3656952432881","19.8737637886019","""""","""""","""""","""""","""""",""""""
3455,"IFNAR2","hsa-mir-130a-3p","hsa-mir-20a-5p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-20a-5p","hsa-mir-130a-3p",3455,16.3988750715304,16.5018834307627,"16.4783572958401","16.7409267097995","15.5913149248005","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3655,"ITGA6","hsa-mir-200a-3p","hsa-mir-92b-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-92b-3p","hsa-mir-200a-3p",3655,18.8626645556445,17.8856556830358,"19.0548419499191","19.2092563829823","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3659,"IRF1","hsa-mir-17-5p","hsa-mir-301b-3p",0.0015,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",3659,15.8996738029782,18.1136123847251,"18.7320951951811","16.4070720546289","18.4156274291129","17.4841011066896","17.2828925001294","""""","""""","""""","""""","""""","""""",""""""
3659,"IRF1","hsa-mir-20a-5p","hsa-mir-301b-3p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-301b-3p","hsa-mir-20a-5p",3659,15.8996738029782,18.1136123847251,"18.7320951951811","16.4070720546289","18.4156274291129","17.2828925001294","""""","""""","""""","""""","""""","""""","""""",""""""
3659,"IRF1","hsa-mir-20b-3p","hsa-mir-301b-3p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","mirtarbase","mirtarbase tarbase","hsa-mir-301b-3p","hsa-mir-20b-3p",3659,20.2746524087668,16.4070720546289,"18.4156274291129","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3659,"IRF1","hsa-mir-363-3p","hsa-mir-301b-3p",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-301b-3p","hsa-mir-363-3p",3659,15.5313394294423,18.7320951951811,"20.2746524087668","16.4070720546289","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199a-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-199a-3p","hsa-mir-199b-5p",3675,19.6229980633786,20.2341160535977,"17.6243159059165","18.0079867792777","17.6671870769823","16.7675546010424","20.2870919016996","18.5985009716381","16.6266998311539","14.7055151403812","""""","""""","""""",""""""
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199a-5p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-199a-5p","hsa-mir-199b-5p",3675,19.6229980633786,20.2341160535977,"17.6243159059165","18.0079867792777","17.6671870769823","16.7675546010424","20.2870919016996","18.5985009716381","16.6266998311539","""""","""""","""""","""""",""""""
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199b-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-199b-3p","hsa-mir-199b-5p",3675,19.6229980633786,20.2341160535977,"17.6243159059165","18.0079867792777","17.6671870769823","16.7675546010424","20.2870919016996","18.5985009716381","16.6266998311539","14.7055151403812","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-130b-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130b-3p","hsa-mir-106a-5p",3696,17.5802776877351,16.2136737860398,"17.200213382673","16.8653556236659","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-301b-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-106a-5p",3696,17.5802776877351,16.2136737860398,"17.200213382673","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-130b-3p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-130b-3p","hsa-mir-17-5p",3696,17.0755334377959,14.7216377777281,"17.5802776877351","16.2136737860398","17.200213382673","17.6684698837249","""""","""""","""""","""""","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-301b-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",3696,17.0755334377959,14.7216377777281,"17.5802776877351","16.2136737860398","17.200213382673","17.6684698837249","13.181934538963","""""","""""","""""","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-20a-5p","hsa-mir-130b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-130b-3p","hsa-mir-20a-5p",3696,17.0755334377959,14.7216377777281,"17.5802776877351","16.2136737860398","17.200213382673","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3696,"ITGB8","hsa-mir-301b-3p","hsa-mir-20a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-301b-3p",3696,17.0755334377959,14.7216377777281,"17.5802776877351","16.2136737860398","17.200213382673","13.181934538963","""""","""""","""""","""""","""""","""""","""""",""""""
3749,"KCNC4","hsa-mir-92b-3p","hsa-mir-625-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-625-3p","hsa-mir-92b-3p",3749,15.0452409088336,12.8477154342825,"15.7633653327266","13.9292737268696","14.8876718916582","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3800,"KIF5C","hsa-mir-503-5p","hsa-mir-424-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-424-5p","hsa-mir-503-5p",3800,14.491639513358,16.6338854542121,"16.8209534251007","12.8106551933466","16.0112711430534","16.7876489820389","14.74429945677","16.024583095768","16.4805843068922","""""","""""","""""","""""",""""""
3800,"KIF5C","hsa-mir-708-3p","hsa-mir-424-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-424-5p","hsa-mir-708-3p",3800,14.491639513358,14.6398124338602,"16.6338854542121","16.8209534251007","15.7995445176824","16.7994130045046","16.0112711430534","16.024583095768","16.4805843068922","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-130a-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-130a-3p","hsa-mir-301b-3p",3824,9.02182659668829,11.6769019163071,"9.76120752484087","10.3547131823682","10.9740635527425","9.68340844716701","13.9933196530089","12.6905368701987","12.5405140928045","7.52516117450432","9.56953815560025","""""","""""",""""""
3832,"KIF11","hsa-mir-99b-3p","hsa-mir-429",0.001,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-429","hsa-mir-99b-3p",3832,18.9097542858465,18.6898249734001,"17.5916240554548","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3949,"LDLR","hsa-mir-7-5p","hsa-mir-548b-3p",0.0085,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-548b-3p","hsa-mir-7-5p",3949,16.6865226325894,17.4122619034554,"16.7451957392439","18.1256900243484","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4088,"SMAD3","hsa-mir-491-5p","hsa-mir-744-5p",0.0015,TRUE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-744-5p","hsa-mir-491-5p",4088,18.7014898964884,18.1781176966404,"17.6705968096673","17.7565719656864","19.0894087358295","17.3575046514843","18.3121121877848","17.5009265772055","17.58655871833","18.4575677919601","""""","""""","""""",""""""
4088,"SMAD3","hsa-mir-744-5p","hsa-mir-1269a",0.001,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-1269a","hsa-mir-744-5p",4088,19.0894087358295,16.7795065943175,"18.3121121877848","18.2913312268426","18.4575677919601","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4092,"SMAD7","hsa-mir-501-5p","hsa-mir-378a-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15661223'>PubMedLink</a>","tarbase","tarbase","hsa-mir-378a-5p","hsa-mir-501-5p",4092,19.9369497150087,16.694438363629,"18.177483341208","18.3768725213765","15.9732592283003","17.1177317932932","18.008228301699","18.4794824938685","17.8011449096832","18.9764090713962","""""","""""","""""",""""""
4209,"MEF2D","hsa-mir-29a-5p","hsa-mir-491-5p",0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>",NA,NA,"tarbase","tarbase","hsa-mir-491-5p","hsa-mir-29a-5p",4209,19.0317101493379,18.5852734621,"19.1013061284749","18.3297862170712","18.8488987126914","19.018624029986","18.177194513742","""""","""""","""""","""""","""""","""""",""""""
4277,"MICB","hsa-mir-20b-5p","hsa-mir-138-5p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-138-5p","hsa-mir-20b-5p",4277,16.9397455833757,16.6288222449262,"17.745037990498","16.3818853701066","17.3754732626375","15.2493720470963","""""","""""","""""","""""","""""","""""","""""",""""""
4281,"MID1","hsa-mir-146a-5p","hsa-mir-135b-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-135b-5p","hsa-mir-146a-5p",4281,17.1899187606332,14.7883541823911,"16.7101678521835","18.030325113026","17.6569738494721","17.6995144298679","17.0522235939029","16.5871998925403","18.3358604627359","17.373732007129","""""","""""","""""",""""""
4299,"AFF1","hsa-mir-218-5p","hsa-mir-1228-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-1228-3p","hsa-mir-218-5p",4299,17.3112970977815,16.9480545212449,"18.541129011417","17.3310916237864","17.0979074898273","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4524,"MTHFR","hsa-mir-497-5p","hsa-mir-491-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17303386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26522108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9450474'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-491-5p","hsa-mir-497-5p",4524,17.0011981472043,16.8904446445271,"17.8550562724808","16.9935163690306","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4603,"MYBL1","hsa-mir-139-5p","hsa-mir-410-3p",0.003,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase","hsa-mir-410-3p","hsa-mir-139-5p",4603,14.3488591988757,14.2124902408761,"13.8428451932021","14.7147712650235","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4782,"NFIC","hsa-mir-149-3p","hsa-mir-541-3p",0.003,TRUE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-541-3p","hsa-mir-149-3p",4782,18.0390401576341,18.6934336369983,"19.1142298346244","17.9864515470672","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4853,"NOTCH2","hsa-mir-7-5p","hsa-mir-642a-5p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30521558'>PubMedLink</a>","tarbase","tarbase","hsa-mir-642a-5p","hsa-mir-7-5p",4853,17.1810897276971,18.2703861108046,"18.478210116097","18.6752666760011","17.8426607049255","18.5998077311042","""""","""""","""""","""""","""""","""""","""""",""""""
4862,"NPAS2","hsa-mir-376c-3p","hsa-mir-17-5p",0.006,TRUE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-17-5p","hsa-mir-376c-3p",4862,16.1294382139409,15.3204625003048,"16.8274499102531","16.6023735306291","14.9419099840799","16.5657205802603","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-135b-5p","hsa-mir-30a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-30a-3p","hsa-mir-135b-5p",4884,12.5887222843821,16.4901293018573,"14.9207196140721","12.7613949004543","14.0187307783556","11.4224953216729","13.9989088835933","""""","""""","""""","""""","""""","""""",""""""
4924,"NUCB1","hsa-mir-335-3p","hsa-mir-424-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-424-5p","hsa-mir-335-3p",4924,21.5040967897056,22.7293490244791,"20.0598974307087","21.3935000873595","21.8215366625827","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4939,"OAS2","hsa-mir-219a-1-3p","hsa-mir-20a-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-20a-5p","hsa-mir-219a-1-3p",4939,18.9264187685155,18.4629902167852,"13.7858472390688","19.185470964113","18.1460074072921","14.035641200757","19.4675092367598","18.626554547096","""""","""""","""""","""""","""""",""""""
4952,"OCRL","hsa-mir-503-5p","hsa-mir-378a-3p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-378a-3p","hsa-mir-503-5p",4952,17.6135961081404,17.4570344119219,"17.7432845123283","17.3563777378229","16.9129770402023","16.7629111682718","17.7531563093881","17.2078932466695","""""","""""","""""","""""","""""",""""""
5170,"PDPK1","hsa-mir-200b-3p","hsa-mir-106a-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-106a-5p","hsa-mir-200b-3p",5170,15.8011720890376,15.9364315120199,"15.3433750858099","16.3215250874033","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5284,"PIGR","hsa-mir-766-3p","hsa-mir-149-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30964121'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-149-3p","hsa-mir-766-3p",5284,15.7251039752597,14.4833987746866,"22.5410618773578","17.6935243828447","17.5635739523023","19.4760968642198","""""","""""","""""","""""","""""","""""","""""",""""""
