"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85"
8091,"HMGA2","hsa-mir-532-3p","hsa-mir-30c-2-3p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17477356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18413822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18843278'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23135750'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25037576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26858029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27878307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28119367'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28337375'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28436711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28533522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29245994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31249473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31845519'>PubMedLink</a>","tarbase","tarbase",0.075793206176605,0.203171675607716,3.80163964077377e-06,-0.497156237598487,7.18216689284682e-06,0.347840653275838,"hsa-mir-30c-2-3p","hsa-mir-532-3p",8091,19.3066897640137,13.4506671005203,"13.672209378129","16.4709997063105","14.621221812408","14.179961298758","10.5884356810474","17.9368944891582","14.5206354241983","17.0729029945435","15.3617964996723","16.5510771901755","15.8889479573446","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8139,"GAN","hsa-mir-195-5p","hsa-mir-424-5p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27756776'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"tarbase","tarbase",1.87226044199887e-06,-0.480718571500095,0.299812649880184,0.107556097701813,0.83262573681735,0.0142529220988762,"hsa-mir-424-5p","hsa-mir-195-5p",8139,17.1147390784987,15.172386247536,"14.8073695473447","16.3910094902075","15.5324880063237","15.960401654172","15.4731443527882","16.9148454105527","14.6914817429399","16.0636246828298","16.3591770698936","15.4621878038118","14.3939015293767","16.3647295900658","15.8949721768373","16.3355703650277","15.7539144637323","16.6257130823874","15.9969120613919","15.8903732941544","16.5747415375659","16.5347459067243","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8653,"DDX3Y","hsa-mir-19a-3p","hsa-mir-651-5p",0.002,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.0012984596561359,0.383909341966644,0.0152498802373763,0.483005455195759,0.486701269838237,-0.0708202241499545,"hsa-mir-651-5p","hsa-mir-19a-3p",8653,17.9701184528113,16.7332997417004,"17.413839881137","-2","17.2218856208126","17.9618681697215","16.9042224629724","17.4126998958776","15.5977670997635","17.4952441544797","6.88671694230952","18.0883777270583","18.3082464110008","17.2896477138205","17.7484759807915","18.5500473883856","17.7130811288468","10.2108721441826","18.0917886254616","18.5168266881655","16.7781036534601","9.04192594718649","15.9192611631085","7.63927948877548","17.6869683454835","18.045658397775","16.1538677084325","15.1361545983972","17.1203644791427","16.6796224823424","16.8135702876253","17.961676007226","17.6636274266001","18.3636888039671","17.7080069427432","16.6578328261626","7.03818486415537","15.3148673928236","15.6515705171597","17.0305346678781","11.7264433506634","7.48673687072565","7.87849443916675","5.790928056941","17.4442262765079","18.7314241059151","17.6177389135256","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-126-3p","hsa-mir-33a-5p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0673309286345609,-0.135956893769933,0.71941321404723,-0.0440369274529645,0.650551817521843,-0.028251154016646,"hsa-mir-33a-5p","hsa-mir-126-3p",8660,16.3831628072413,18.3772576878603,"17.6730853865917","17.4010848188412","15.9725199819445","17.5256897489992","18.265526883132","19.9852727753152","17.5227827008406","18.3865027361189","18.1009886025916","18.9046841748424","19.0163841166565","19.7927431020492","18.3812326493801","17.9291070131599","17.7516920124795","19.0947898902342","20.0804284056025","18.2278947026288","18.3793708294405","20.2486822248408","18.4871232323597","15.7644697622358","20.5848440816694","17.1137064147759","16.6014566264183","18.2931139863839","18.8068490617262","18.7517476747714","19.2205922965834","17.690967796943","18.4298752762874","16.4286900986878","18.9249727828743","18.0527851053369","17.6379109416485","16.3194232297745","21.111158178342","17.8125106731461","20.298911360926","17.048621000943","19.2375256144482","18.2040045590429","18.0607509228714","18.1775719006011","17.5068721414899","17.4075625624217","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-126-3p","hsa-mir-424-5p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.0673309286345609,-0.135956893769933,0.299812649880184,0.107556097701813,0.650551817521843,-0.028251154016646,"hsa-mir-424-5p","hsa-mir-126-3p",8660,16.3831628072413,18.3772576878603,"17.6730853865917","18.1546055826695","17.6018826491034","18.265526883132","19.9852727753152","18.3865027361189","18.9046841748424","19.0163841166565","19.7927431020492","18.3812326493801","17.8560045620607","16.4274011395884","17.7516920124795","19.0947898902342","20.0804284056025","20.2486822248408","18.4871232323597","20.5848440816694","17.1137064147759","16.6014566264183","17.1490718040269","18.2931139863839","18.0924225321278","18.8068490617262","18.7517476747714","19.2205922965834","17.690967796943","20.965645597435","18.4298752762874","19.8239186276862","18.9249727828743","18.0527851053369","19.5592557692608","16.7662803554572","17.048621000943","17.4858557653431","19.2375256144482","17.3377669177051","21.8164424052999","17.5300769926613","18.0607509228714","18.1775719006011","17.5068721414899","16.2937603651426","17.4075625624217","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-141-5p","hsa-let-7g-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.00313585440533181,0.263450463792382,0.934331773523291,-0.0096055793766347,0.650551817521843,-0.028251154016646,"hsa-let-7g-3p","hsa-mir-141-5p",8660,16.3831628072413,18.3772576878603,"18.2175963116148","17.6730853865917","17.4010848188412","15.9725199819445","18.265526883132","19.9852727753152","18.3865027361189","18.9046841748424","20.0019348704785","19.0163841166565","18.3812326493801","20.0804284056025","18.6176127219355","18.8354712714504","18.2278947026288","15.4456072063238","18.3793708294405","18.4871232323597","18.9202963523907","15.7644697622358","17.690967796943","18.4298752762874","18.9249727828743","18.0527851053369","17.048621000943","17.3081880032708","16.4749801224429","18.2040045590429","16.9771818427551","18.6507161092106","16.9730321943538","17.5300769926613","19.0466396962627","17.4051333391265","16.6684781687593","18.0607509228714","18.1775719006011","19.4976567338126","18.9490441466102","16.7650987691139","17.8354365632","17.6003777155272","18.2555100135839","19.6677206347952","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-141-5p","hsa-mir-26b-3p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.00313585440533181,0.263450463792382,0.214967860459626,-0.145855280507251,0.650551817521843,-0.028251154016646,"hsa-mir-26b-3p","hsa-mir-141-5p",8660,16.3831628072413,18.3772576878603,"18.2175963116148","17.6730853865917","17.4010848188412","15.9725199819445","18.265526883132","19.9852727753152","18.3865027361189","18.9046841748424","20.0019348704785","19.0163841166565","19.7927431020492","18.3812326493801","17.8560045620607","17.7516920124795","19.0947898902342","18.2467518147077","20.0804284056025","18.6176127219355","18.8354712714504","18.2278947026288","18.3793708294405","18.4871232323597","18.9202963523907","15.7644697622358","20.5848440816694","17.8474025074509","17.690967796943","18.4298752762874","17.6650519167379","18.9249727828743","18.0527851053369","17.048621000943","17.3081880032708","18.2040045590429","16.9771818427551","17.5300769926613","19.0466396962627","17.4051333391265","16.6684781687593","18.0607509228714","18.1775719006011","18.2555100135839","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-424-5p","hsa-let-7g-3p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.299812649880184,0.107556097701813,0.934331773523291,-0.0096055793766347,0.650551817521843,-0.028251154016646,"hsa-let-7g-3p","hsa-mir-424-5p",8660,16.5285788273736,16.3831628072413,"18.3772576878603","17.6730853865917","18.265526883132","19.9852727753152","18.3865027361189","18.9046841748424","20.0019348704785","19.0163841166565","18.3812326493801","20.0804284056025","18.6176127219355","18.4871232323597","18.9202963523907","18.8068490617262","18.7517476747714","17.690967796943","18.0058253591865","18.4298752762874","18.9249727828743","18.0527851053369","17.048621000943","19.2375256144482","16.4749801224429","16.9771818427551","17.5300769926613","19.0466396962627","18.0607509228714","18.1775719006011","16.7650987691139","17.5068721414899","17.4075625624217","17.6003777155272","18.2555100135839","17.42803446166","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-424-5p","hsa-mir-33a-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.299812649880184,0.107556097701813,0.71941321404723,-0.0440369274529645,0.650551817521843,-0.028251154016646,"hsa-mir-33a-5p","hsa-mir-424-5p",8660,16.3831628072413,18.3772576878603,"17.6730853865917","18.265526883132","19.9852727753152","18.3865027361189","18.9046841748424","19.0163841166565","19.7927431020492","18.3812326493801","17.7516920124795","19.0947898902342","20.0804284056025","21.0416275262902","18.6176127219355","20.2486822248408","18.4871232323597","18.9202963523907","20.5848440816694","17.1137064147759","16.6014566264183","17.9301585637641","18.7738514945527","18.2931139863839","18.8068490617262","18.7517476747714","19.2205922965834","16.6752659469915","17.690967796943","18.0058253591865","18.4298752762874","18.9249727828743","18.0527851053369","17.048621000943","19.2375256144482","16.9771818427551","19.0466396962627","18.0607509228714","18.1775719006011","16.7650987691139","17.5068721414899","17.4075625624217","18.2555100135839","17.5900367563804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-9-5p","hsa-mir-218-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",2.6168071441161e-06,-0.374194411442877,1.57436352779622e-05,-0.453058643188186,0.452502329521344,0.0535371250757728,"hsa-mir-218-5p","hsa-mir-9-5p",8693,13.0942289429019,15.193383431695,"16.0031681285957","14.0847302259147","15.5941584445883","13.2419073272393","13.8974314935097","15.6471657238339","15.2731228575318","16.3625223002776","15.7902745770775","12.978596003701","12.5734635055756","13.640078621909","15.4916886791687","12.4467956036295","13.6114754705118","15.1872452432338","15.7136035325533","13.579658010535","14.2804248648113","12.1119936447011","14.7753719360146","13.7352536109532","14.8337638971928","13.2476610139687","14.6399112369698","14.3583352403794","15.7421760281882","14.8443777610111","15.8618505581307","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8722,"CTSF","hsa-mir-27a-5p","hsa-mir-3065-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28474574'>PubMedLink</a>","tarbase","tarbase",0.962703279414781,-0.00557734988313851,0.812028444550751,-0.0466277511202366,0.0419402453005476,-0.126854227532258,"hsa-mir-3065-5p","hsa-mir-27a-5p",8722,19.0921221157851,15.9332117077657,"17.5110770305764","16.0088582279826","18.4506576801511","18.2602547485553","18.4860393791797","18.5794549410958","17.5542343445667","18.9228913011972","18.5081172434026","17.5763852536221","16.8825246395267","17.2320346706286","18.7306340975432","18.7435874912789","16.3561372341527","18.722694216466","19.2533480603634","19.2786383038485","17.6015495118969","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8754,"ADAM9","hsa-mir-93-3p","hsa-mir-9-3p",0.0055,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28418879'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/14997207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15586220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25344581'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28260063'>PubMedLink</a>","tarbase","tarbase",0.017734572065336,0.331745206095374,0.00029275618441565,-0.693717338415319,0.573341435251319,0.0340630232265745,"hsa-mir-9-3p","hsa-mir-93-3p",8754,20.8872958406805,19.6366669560919,"19.8363807999141","19.2836012253938","19.7341023918071","18.463091503813","19.9608262454249","19.0105558383513","18.9133947710465","19.1946060997267","20.6011533096504","18.2465944631859","20.1116600899892","19.4898718720979","18.9175222789886","19.0903518449012","18.6940836038166","20.7571723226315","19.9698789169044","18.7687466029642","20.9424562359223","20.0032278571315","19.6577449137523","21.2146331401324","19.0993934989843","20.0222958463059","19.1257105541056","19.6264713823562","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8854,"ALDH1A2","hsa-mir-155-5p","hsa-mir-362-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/30008945'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/31103022'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.578692177586061,-0.0468054610983478,0.00479112590003083,0.512092745788515,0.0005773633301663,-0.256661106162183,"hsa-mir-362-3p","hsa-mir-155-5p",8854,10.9869829664109,13.9756369723971,"10.7765577940314","13.2122465568368","10.5637230535715","15.1473257746604","16.1823954464617","12.262048901316","11.29626749225","12.8674438844577","11.0740482447318","12.2293317332295","10.3111654195605","12.1408160514159","12.174060379846","10.0337560160781","12.5613065322492","10.9086558598527","8.31688286419586","9.61794630453037","13.0024635243396","14.0508953493824","12.1261103709069","8.22499404271377","11.8369659786446","10.0859325452719","12.9950378852539","11.9012960522688","13.3952355433647","12.6786647384387","13.1475070945145","15.2572283401967","7.35987091712278","10.5140384436356","13.1524906742923","12.3236419280989","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
