"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB"
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-301b-3p",0.013,0.1355,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase "
116984,"ARAP2","hsa-mir-17-5p","hsa-mir-301b-3p",0.1515,0.1295,0.0045,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
116984,"ARAP2","hsa-mir-301b-3p","hsa-mir-130a-3p",0.156,0.074,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
116984,"ARAP2","hsa-mir-301b-3p","hsa-mir-20a-5p",0.157,0.293,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
126231,"ZNF573","hsa-mir-30b-3p","hsa-mir-224-5p",0.0105,0.0185,0.0015,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
126298,"IRGQ","hsa-mir-149-3p","hsa-mir-543",0.1665,0.631,0.002,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>","NA","mirtarbase  "," tarbase "
135112,"NCOA7","hsa-mir-543","hsa-mir-362-3p",0.226,0.272,0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>","NA","NA","mirtarbase  "," tarbase "
140576,"S100A16","hsa-mir-654-5p","hsa-mir-136-3p",0.04,0.1025,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
140576,"S100A16","hsa-mir-654-5p","hsa-mir-541-3p",0.035,0.0295,0.0045,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
140707,"BRI3BP","hsa-mir-379-5p","hsa-mir-1-3p",0.0805,0.104,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
140707,"BRI3BP","hsa-mir-381-3p","hsa-mir-1-3p",0.037,0.091,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
140707,"BRI3BP","hsa-mir-656-3p","hsa-mir-1-3p",0.09,0.0925,0.007,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
143686,"SESN3","hsa-mir-92b-3p","hsa-mir-3613-3p",0.2775,0.197,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
148479,"PHF13","hsa-mir-141-3p","hsa-mir-30a-5p",0.238,0.3985,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
150094,"SIK1","hsa-mir-92b-3p","hsa-mir-629-3p",0.0775,0.3535,0.0075,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
157570,"ESCO2","hsa-mir-223-5p","hsa-mir-3613-3p",0.1085,0.1975,0.009,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
162394,"SLFN5","hsa-mir-758-3p","hsa-mir-493-5p",0.12,0.2095,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
163702,"IFNLR1","hsa-mir-381-3p","hsa-mir-377-5p",0.4005,0.4785,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
163702,"IFNLR1","hsa-mir-381-3p","hsa-mir-379-5p",0.429,0.5315,0.0095,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
165186,"TOGARAM2","hsa-mir-195-5p","hsa-mir-3662",0.3315,0.2825,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
168455,"CCDC71L","hsa-mir-130a-3p","hsa-mir-17-5p",0.071,0.414,0.0095,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
169200,"TMEM64","hsa-mir-17-5p","hsa-mir-19b-1-5p",0.0725,0.026,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
169200,"TMEM64","hsa-mir-17-5p","hsa-mir-20a-5p",0.075,0.1835,0.0035,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
169200,"TMEM64","hsa-mir-20a-5p","hsa-mir-19b-1-5p",0.1815,0.066,0.003,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
170959,"ZNF431","hsa-mir-3614-5p","hsa-mir-330-5p",0.183,0.02,5e-04,TRUE,"NA","NA","NA"," tarbase "," tarbase "
196527,"ANO6","hsa-mir-7-5p","hsa-mir-10a-3p",0.762,0.5135,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase "
200424,"TET3","hsa-mir-3677-3p","hsa-mir-3136-5p",0.2305,0.34,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28349832'>PubMedLink</a>","mirtarbase  ","mirtarbase  "
200558,"APLF","hsa-let-7b-5p","hsa-mir-3613-3p",0.38,0.9545,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
204851,"HIPK1","hsa-mir-30a-3p","hsa-mir-106a-5p",0.2185,0.1725,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
204851,"HIPK1","hsa-mir-30a-5p","hsa-mir-106a-5p",0.095,0.1875,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
219285,"SAMD9L","hsa-mir-20a-5p","hsa-mir-17-5p",0.063,0.058,0.0065,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
222236,"NAPEPLD","hsa-mir-20b-5p","hsa-mir-20a-5p",0.96,0.1895,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase "
253461,"ZBTB38","hsa-mir-218-5p","hsa-mir-542-5p",0.1805,0.8485,0.009,TRUE,"NA","NA","NA"," tarbase "," tarbase "
253461,"ZBTB38","hsa-mir-30a-3p","hsa-mir-106a-5p",0.6095,0.718,0.0065,TRUE,"NA","NA","NA"," tarbase "," tarbase "
283209,"PGM2L1","hsa-mir-17-5p","hsa-mir-301b-3p",0.246,0.66,0.0035,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
283373,"ANKRD52","hsa-mir-1271-5p","hsa-mir-320d",0.988,0.2765,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
283373,"ANKRD52","hsa-mir-17-5p","hsa-mir-760",0.1555,0.085,0.0035,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
283373,"ANKRD52","hsa-mir-320d","hsa-mir-767-5p",0.261,0.0655,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase "
283373,"ANKRD52","hsa-mir-501-5p","hsa-mir-199a-3p",0.0115,0.069,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase "
284266,"SIGLEC15","hsa-mir-502-3p","hsa-mir-501-3p",0.084,0.281,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
284716,"RIMKLA","hsa-let-7b-5p","hsa-mir-106a-5p",0.0965,0.695,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-130a-3p","hsa-mir-17-5p",0.04,0.208,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-130a-3p","hsa-mir-301b-3p",0.032,0.0465,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-17-5p","hsa-mir-301b-3p",0.23,0.053,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-18a-3p","hsa-mir-130a-3p",0.1135,0.0395,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-18a-3p","hsa-mir-301b-3p",0.134,0.0665,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375035,"SFT2D2","hsa-mir-495-3p","hsa-mir-548f-3p",0.196,0.0805,0.008,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
375035,"SFT2D2","hsa-mir-548f-3p","hsa-mir-299-5p",0.086,0.2325,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
375035,"SFT2D2","hsa-mir-548f-3p","hsa-mir-301b-3p",0.094,0.0695,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
375790,"AGRN","hsa-mir-502-3p","hsa-mir-378a-5p",0.4035,0.762,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase "
388272,"C16orf87","hsa-mir-20a-5p","hsa-mir-200a-3p",0.8185,0.137,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
389206,"BEND4","hsa-mir-106a-5p","hsa-let-7b-5p",0.043,0.014,0.0095,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
647024,"C6orf132","hsa-mir-411-5p","hsa-mir-377-5p",0.0885,0.197,0.005,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
729438,"CASTOR2","hsa-mir-3613-3p","hsa-mir-330-5p",0.3225,0.048,0.005,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
